Representative_ASV	Beta	SE	P	FDR_BH
Ribosomal protein S16 (IPR000307)	0.754490894675758	0.46850677019304	0.124703627861798	0.651252393886582
Glycosyl transferase, family 3 (IPR000312)	-0.626968662035893	0.501664962865581	0.227387785941043	0.718160967202558
Aspartate-semialdehyde dehydrogenase, conserved site (IPR000319)	0.0673911104908329	0.161250594843804	0.680943190873003	0.886023522990195
Glycoside hydrolase family 31 (IPR000322)	0.0232721076714369	0.358443787814275	0.948949030065895	0.978957148263065
Phosphatidic acid phosphatase type 2/haloperoxidase (IPR000326)	-0.0217240693156776	0.348333048621467	0.950958842370504	0.980076901699467
SNF2, N-terminal (IPR000330)	0.00809581579388928	0.420069203132132	0.984835689011762	0.995059162406744
Dual specificity phosphatase, catalytic domain (IPR000340)	-0.182474155301655	0.263498028799425	0.497456840448614	0.813489379646826
Glutamyl-tRNA reductase (IPR000343)	0.612656060410479	0.180908001242923	0.0032879036914674	0.183473678362016
Peptide chain release factor class I (IPR000352)	-0.317011018658853	0.36284966025323	0.393804735317028	0.813489379646826
Ribonucleotide reductase small subunit family (IPR000358)	-0.00615084586024867	0.482407418551951	0.989967256011695	0.995059162406744
Fumarate lyase family (IPR000362)	0.556175631316111	0.552321901435092	0.327291430047795	0.813489379646826
GPCR fungal pheromone mating factor, STE2 (IPR000366)	-2.12673634820666	0.985173411443749	0.0446187038697196	0.457966929065917
Phosphatidate cytidylyltransferase (IPR000374)	-0.037089168236321	0.301030905317625	0.903308339864987	0.964505684138786
DNA topoisomerase, type IA (IPR000380)	-0.0704769464286803	0.511312838243862	0.891900793974769	0.959088098365932
MoaA/NifB/PqqE, iron-sulphur binding, conserved site (IPR000385)	-0.0784560342181821	0.306918318414117	0.801138571861133	0.925028228495253
Tyrosine-specific protein phosphatases domain (IPR000387)	-0.182474155301655	0.263498028799425	0.497456840448614	0.813489379646826
RNA polymerase sigma factor 54 (IPR000394)	0.460743903269303	0.485113991436502	0.354811051595968	0.813489379646826
Heat shock protein Hsp33 (IPR000397)	-0.512315658874821	0.190941378521643	0.0151864941862449	0.300210927456618
TPP-binding enzyme, conserved site (IPR000399)	-0.623658413198939	0.519061189590828	0.245123469503593	0.726451426384196
ABC-2 transporter (IPR000412)	0.410322949805499	0.547860480798389	0.463559903968314	0.813489379646826
Nitroreductase-like (IPR000415)	0.510606469656519	0.63122590004453	0.429128603350836	0.813489379646826
Hydroxyethylthiazole kinase (IPR000417)	0.196185876506559	0.541271910898966	0.721233935324291	0.889172418520441
3,4-dihydroxy-2-butanone 4-phosphate synthase, RibB (IPR000422)	-0.198280722756121	0.50234100769922	0.69769229997618	0.886023522990195
Primosome PriB/single-strand DNA-binding (IPR000424)	0.399783623558491	0.455374223754061	0.391553490881488	0.813489379646826
Copper ion binding protein (IPR000428)	-0.0454325460536975	0.448176665606557	0.920375874378066	0.969622576132742
DNA mismatch repair protein MutS, C-terminal (IPR000432)	0.731715292506912	0.33219460885885	0.0408903485932108	0.449788039317728
Acetyl-CoA carboxylase carboxyl transferase, beta subunit (IPR000438)	0.254112934192643	0.351016392236471	0.47840990213204	0.813489379646826
NADH:ubiquinone/plastoquinone oxidoreductase, chain 3 (IPR000440)	0.176607446790621	0.38600327821566	0.652765644098345	0.886023522990195
Helix-hairpin-helix motif (IPR000445)	-0.255049228222831	0.506741310941536	0.62084800807001	0.886023522990195
Chorismate synthase (IPR000453)	0.242128540528102	0.420281858490729	0.571674749531478	0.867045533400964
ATP synthase, F0 complex, subunit C (IPR000454)	0.986921147626104	0.422809581099888	0.0313739540450945	0.423241877372472
Ribosomal protein L17 (IPR000456)	0.914571405159634	0.41144570014062	0.039277439012071	0.449788039317728
CDP-alcohol phosphatidyltransferase (IPR000462)	0.536467253653658	0.38585736603578	0.181383792479562	0.651252393886582
Ribosomal protein L36 (IPR000473)	0.288067576722669	0.36017138122983	0.434251523668226	0.813489379646826
Reverse transcriptase domain (IPR000477)	-0.624689397426103	0.401063251534112	0.136739977819535	0.651252393886582
Pterin-binding domain (IPR000489)	0.192567838515913	0.492806680361252	0.700562864958417	0.886023522990195
RNA recognition motif domain (IPR000504)	0.487383581538048	0.25145300804485	0.0684368130660704	0.522955899483252
Ketol-acid reductoisomerase, C-terminal (IPR000506)	0.324369571227981	0.183241379206744	0.0936334069815846	0.610084940145705
ABC transporter type 1, transmembrane domain MetI-like (IPR000515)	-1.31481119781827	0.571970246351434	0.0337139646622155	0.434592474566735
Nickel-dependent hydrogenase b-type cytochrome subunit (IPR000516)	0.741235917451536	0.43654653654634	0.106736953565038	0.651252393886582
Metallothionein, family 14, prokaryote (IPR000518)	-0.23212704100972	0.16562337597083	0.178061455533596	0.651252393886582
ABC transporter, permease protein, BtuC-like (IPR000522)	-0.320761301158202	0.679193178348128	0.642410529648753	0.886023522990195
Magnesium chelatase ChlI-like, catalytic domain (IPR000523)	0.104745056035189	0.247832689779469	0.677560741295869	0.886023522990195
Transcription regulator HTH, GntR (IPR000524)	0.186522938336528	0.490534080039925	0.708213591683834	0.886023522990195
Initiator Rep protein (IPR000525)	-0.560593846838929	0.439380866754554	0.218219884355183	0.696590224256412
Flagellar L-ring protein (IPR000527)	1.06806815919978	0.335133303070746	0.00510636586641722	0.191092663564885
Ribosomal protein S6 (IPR000529)	0.518259612764223	0.236055584964391	0.0414788949246325	0.449788039317728
TonB-dependent receptor-like, beta-barrel (IPR000531)	0.0428866208387172	0.59970014850974	0.943777728327318	0.977771621971991
Semialdehyde dehydrogenase, NAD-binding (IPR000534)	0.40095884646924	0.395374363117581	0.323961965993759	0.813489379646826
UbiA prenyltransferase family (IPR000537)	0.0401642610994473	0.298804445303328	0.894564773806107	0.959277456112402
Flagellar motor protein MotA, conserved site (IPR000540)	-0.0677637622689224	0.18205858600311	0.714083565569556	0.886023522990195
Octanoyltransferase (IPR000544)	-0.229434309192044	0.166359466073933	0.184745907051661	0.651252393886582
7,8-Dihydro-6-hydroxymethylpterin-pyrophosphokinase, HPPK (IPR000550)	0.456913781144623	0.423764881777764	0.295171428465973	0.787804926446941
MerR-type HTH domain (IPR000551)	0.421856751192072	0.712448422645392	0.561133366645759	0.860675084247617
DNA topoisomerase, type IIA, subunit B (IPR000565)	0.942679949069183	0.363626278385091	0.0183891511466323	0.332372397484931
ATP synthase, F0 complex, subunit A (IPR000568)	1.2811138452117	0.480891360303675	0.0158123387813101	0.306210633659983
HECT domain (IPR000569)	-0.13407457242543	0.31828528433249	0.678566896459849	0.886023522990195
Oxidoreductase, molybdopterin-binding domain (IPR000572)	-0.537323151984379	0.247274494790741	0.0433773421553762	0.449788039317728
Aconitase A/isopropylmalate dehydratase small subunit, swivel domain (IPR000573)	-0.0543027216237083	0.273335879975153	0.844750205058628	0.940917828800993
Dihydroxy-acid/6-phosphogluconate dehydratase (IPR000581)	-0.292260835346087	0.56432431443425	0.610838435477671	0.886023522990195
Creatinase, N-terminal (IPR000587)	-0.301663418337795	0.177569973415656	0.10656660336979	0.651252393886582
Ribosomal protein S15 (IPR000589)	1.12063170581974	0.402027988387833	0.0121592685252721	0.275761806500958
THIF-type NAD/FAD binding fold (IPR000594)	0.328443898093643	0.294936704699861	0.280097643376994	0.767536826554448
Cyclic nucleotide-binding domain (IPR000595)	0.12729200890621	0.273018245469754	0.646636565315079	0.886023522990195
Ribosomal protein L3 (IPR000597)	0.012917178304804	0.243962937676132	0.958357101891307	0.983876172626732
ROK family (IPR000600)	0.223223323393635	0.604558926012057	0.716261496597699	0.887583548780909
EamA domain (IPR000620)	-0.37382319109572	0.376372892974397	0.333765158653497	0.813489379646826
Shikimate kinase/Threonine synthase-like 1 (IPR000623)	0.324369571227981	0.183241379206744	0.0936334069815846	0.610084940145705
ATP-dependent RNA helicase DEAD-box, conserved site (IPR000629)	-0.371246630231997	0.355183004875569	0.309752729204739	0.801378030467582
Ribosomal protein S8 (IPR000630)	0.871196968810592	0.364263123828571	0.0278995934978122	0.409419294201459
ATP/ADP-dependent (S)-NAD(P)H-hydrate dehydratase (IPR000631)	0.694923980266642	0.484329621456341	0.168487000867682	0.651252393886582
Serine/threonine dehydratase, pyridoxal-phosphate-binding site (IPR000634)	-0.156286747108398	0.302510042499134	0.61170154234103	0.886023522990195
Elongation factor EFG, domain V-like (IPR000640)	-0.277214873744864	0.389023636423494	0.485234283282954	0.813489379646826
CbxX/CfxQ (IPR000641)	-1.05243339597838	0.633303800199703	0.113866418019127	0.651252393886582
Peptidase M41 (IPR000642)	0.0851912993535848	0.282864104574123	0.76673327032279	0.91221296888603
CBS domain (IPR000644)	1.36822851013112	0.490253374850215	0.0120707479020311	0.275750567595638
Triosephosphate isomerase (IPR000652)	0.718423608429165	0.478722424963419	0.15076801920203	0.651252393886582
DegT/DnrJ/EryC1/StrS aminotransferase (IPR000653)	0.596490892483089	0.488071985139126	0.237419197253682	0.719803023125402
Peptidase S13, D-Ala-D-Ala carboxypeptidase C (IPR000667)	-0.132564799734482	0.31990502409057	0.683486432182312	0.886023522990195
Peptidase A31 family (IPR000671)	0.800795281989867	0.559031763417468	0.169148445124708	0.651252393886582
Tetrahydrofolate dehydrogenase/cyclohydrolase (IPR000672)	0.785006717552179	0.351078625559888	0.038255937653334	0.449788039317728
Protein-L-isoaspartate(D-aspartate) O-methyltransferase (IPR000682)	0.0883534582127584	0.446825693609672	0.845467619210974	0.941356831996256
Gfo/Idh/MocA-like oxidoreductase, N-terminal (IPR000683)	-0.116288327552931	0.497992581138128	0.817997217131815	0.931809346724692
Ribulose bisphosphate carboxylase, large subunit, C-terminal (IPR000685)	-0.181034207705868	0.264949428627829	0.503131960106962	0.813489379646826
Hydrogenase maturation factor HypA/HybF (IPR000688)	0.926683233797631	0.421227352919652	0.0411118824862894	0.449788039317728
PAS-associated, C-terminal (IPR000700)	-0.104899326006509	0.352569739261517	0.769470097803307	0.91221296888603
Succinate dehydrogenase/fumarate reductase type B, transmembrane subunit (IPR000701)	-0.0792556763074812	0.201927048919256	0.699300282090828	0.886023522990195
Ribosomal protein L6 (IPR000702)	0.0938492008233565	0.386121211597314	0.810710003073103	0.928028526864338
ATPase, OSCP/delta subunit (IPR000711)	0.10926091502779	0.121952458387668	0.382115539844299	0.813489379646826
Mur ligase, N-terminal catalytic domain (IPR000713)	0.171627995408259	0.280071453426365	0.547673112905683	0.853192638780286
Glycosyl transferase, family 4 (IPR000715)	-0.437750729715851	0.697216079159767	0.537983618602367	0.848805255391607
Proteasome component (PCI) domain (IPR000717)	-1.90184391888226	0.808188193931722	0.0301817404828694	0.423241877372472
Protein kinase domain (IPR000719)	0.817714235175913	0.625881878826473	0.207830915346436	0.685952679664663
RNA polymerase, alpha subunit (IPR000722)	-0.0969588985023143	0.218123393256501	0.661969452400316	0.886023522990195
Target SNARE coiled-coil homology domain (IPR000727)	-0.181034207705868	0.264949428627829	0.503131960106962	0.813489379646826
Sterol-sensing domain (IPR000731)	0.468207053430498	0.278097262213856	0.109519667296545	0.651252393886582
GrpE nucleotide exchange factor (IPR000740)	0.617428018695095	0.367284388319193	0.110020096342969	0.651252393886582
Pseudouridine synthase, RsuA/RluB/E/F (IPR000748)	0.10926091502779	0.121952458387668	0.382115539844299	0.813489379646826
Ribosomal protein S9 (IPR000754)	0.781782498161625	0.364713277902329	0.045978635124089	0.45824218219974
Inositol monophosphatase-like (IPR000760)	-0.203070216122386	0.240097597886878	0.408777535763169	0.813489379646826
Catalase-peroxidase haem (IPR000763)	-0.448821459527142	0.274056609098215	0.118847496831115	0.651252393886582
Fructose-bisphosphate aldolase, class-II (IPR000771)	0.880911052305658	0.52037184998903	0.10772016787637	0.651252393886582
MCP methyltransferase, CheR-type (IPR000780)	-0.0660349433805118	0.399067904240213	0.870416042429069	0.952332026799543
Ribonucleotide reductase large subunit, C-terminal (IPR000788)	-0.359422684891242	0.647904575936175	0.585896142895439	0.875502873213968
Transcription regulator LuxR, C-terminal (IPR000792)	-0.731051251423688	0.779956689935556	0.361012634059233	0.813489379646826
ATP synthase, alpha subunit, C-terminal (IPR000793)	0.586124526965571	0.362511741814316	0.123302468216276	0.651252393886582
Beta-ketoacyl synthase (IPR000794)	0.50012441699116	0.527176963795479	0.355345423430735	0.813489379646826
Translational (tr)-type GTP-binding domain (IPR000795)	1.40255107007331	0.735149771676065	0.0724942736985381	0.541282068231514
Imidazoleglycerol-phosphate dehydratase (IPR000807)	-0.561506224504998	0.546424451811081	0.317749459567901	0.809542270314698
Mrp, conserved site (IPR000808)	-0.256280353604194	0.215499944755334	0.249798639402392	0.727107776050476
Glycosyl transferase, family 35 (IPR000811)	-0.58130508375428	0.418056418780862	0.181333323135281	0.651252393886582
Peptidase C15, pyroglutamyl peptidase I (IPR000816)	-0.85646683838877	0.333386605830775	0.0193165410943081	0.339923032286143
Peptidase M17, leucyl aminopeptidase, C-terminal (IPR000819)	0.135517914776032	0.253772835077237	0.599866518764383	0.882425912618712
Alanine racemase (IPR000821)	0.988197424394778	0.381744310733386	0.0185366860454435	0.332372397484931
SUF system FeS cluster assembly, SufBD (IPR000825)	-0.197419826713859	0.295575178799465	0.512660144863531	0.821899339644477
DAGK family (IPR000829)	-0.0718380134526174	0.35892496250452	0.843608943237448	0.940917828800993
MarR-type HTH domain (IPR000835)	-0.433630877990698	0.538283447877489	0.430998534824368	0.813489379646826
Phosphoribosyltransferase domain (IPR000836)	-0.374794687720632	0.655390786900103	0.574486665611108	0.867045533400964
RNA polymerase sigma factor 70, ECF, conserved site (IPR000838)	-0.0528627740279225	0.274697988976505	0.849552355088199	0.94136629598713
Phosphoribosyl pyrophosphate synthetase, conserved site (IPR000842)	0.141793061095289	0.25874496604873	0.590421707754777	0.875502873213968
LacI-type HTH domain (IPR000843)	-0.549888728822984	0.624655035283448	0.390294921378138	0.813489379646826
Nucleoside phosphorylase domain (IPR000845)	0.641570433161363	0.465771894681926	0.185265586890673	0.651252393886582
Dihydrodipicolinate reductase, N-terminal (IPR000846)	0.269531393352989	0.163530866255843	0.116656048809597	0.651252393886582
Transcription regulator HTH, LysR (IPR000847)	-0.0147940252398992	0.461721348146178	0.974791949842943	0.993056127620447
Adenylate kinase/UMP-CMP kinase (IPR000850)	0.448088712684938	0.405681973095004	0.28390908267855	0.768875108326775
Ribosomal protein S5 (IPR000851)	-0.0602636569906737	0.238996782230245	0.803779824164702	0.926024680642221
Porphobilinogen deaminase (IPR000860)	1.13969377909182	0.480644608715215	0.0290949953301289	0.415460859242683
Alkyl hydroperoxide reductase subunit C/ Thiol specific antioxidant (IPR000866)	0.00412561837091192	0.210640073719483	0.984589028026417	0.995059162406744
Isochorismatase-like (IPR000868)	0.124961545358089	0.32164644879157	0.702198638806175	0.886023522990195
Homoserine kinase (IPR000870)	0.260370898110388	0.225524820648613	0.2633887826187	0.738605812309638
AMP-dependent synthetase/ligase domain (IPR000873)	0.152855861564627	0.678879595193634	0.824392017782555	0.933792316651536
Tetrapyrrole methylase (IPR000878)	0.365935326768863	0.466359191307254	0.442855657610222	0.813489379646826
Cytochrome c oxidase subunit I (IPR000883)	-0.188266316599656	0.587009198468698	0.752115247517047	0.902580861550594
KDPG/KHG aldolase (IPR000887)	0.286051230875971	0.328077251980532	0.394743325166362	0.813489379646826
Aliphatic acid kinase, short-chain (IPR000890)	0.835069705600701	0.536380595377945	0.136911182564979	0.651252393886582
Pyruvate carboxyltransferase (IPR000891)	-0.452964400795279	0.325116983497717	0.180516651467257	0.651252393886582
Signal recognition particle, SRP54 subunit, GTPase domain (IPR000897)	0.764189507447653	0.504107548118697	0.146902967403884	0.651252393886582
Gcp-like domain (IPR000905)	0.103768472708988	0.283889276509051	0.718980040303498	0.88815169276063
Ribosomal protein L11/L12 (IPR000911)	0.251320376540216	0.367599531121465	0.502884306421928	0.813489379646826
Solute-binding protein family 5 domain (IPR000914)	-0.0241248573264431	0.52138855253177	0.96360422252219	0.987589537872549
Sulfatase, N-terminal (IPR000917)	0.807840636454226	0.428147005563715	0.0754200143041925	0.552047190490055
Glutamyl/glutaminyl-tRNA synthetase (IPR000924)	0.213324531791597	0.610320155285547	0.730748267293181	0.890053249464724
GTP cyclohydrolase II, RibA (IPR000926)	0.777690131351431	0.214144894826065	0.00190817363962752	0.182371813672687
Glycoside hydrolase, family 29 (IPR000933)	-0.00590313874748404	0.325419026450231	0.985726640852579	0.995059162406744
Enolase (IPR000941)	0.185274654876169	0.423362878754003	0.666863215181941	0.886023522990195
RNA polymerase sigma-70 (IPR000943)	1.07405858507412	0.693207302739407	0.138687570893357	0.651252393886582
Transcription regulator Rrf2 (IPR000944)	-0.077454935850576	0.269752073255922	0.777289152831244	0.916382729095911
Peptidase M24 (IPR000994)	-0.349150994325748	0.586061706267398	0.558754297130374	0.859512866931416
Ribonuclease III domain (IPR000999)	-0.210676452394146	0.600061400354788	0.729595545476019	0.890053249464724
DNA polymerase III, beta sliding clamp (IPR001001)	1.13941557766982	0.435539481198939	0.0174964280656096	0.319837721664872
Ferrochelatase (IPR001015)	0.39654442960286	0.44160477769552	0.38106016603858	0.813489379646826
Dehydrogenase, E1 component (IPR001017)	-0.310823410529082	0.184954803057028	0.110123591592393	0.651252393886582
Guanine nucleotide binding protein (G-protein), alpha subunit (IPR001019)	-0.104899326006509	0.352569739261517	0.769470097803307	0.91221296888603
Ribosomal protein L25, long-form (IPR001021)	0.139950121612692	0.297359959247003	0.643549213735041	0.886023522990195
Flagellin, N-terminal domain (IPR001029)	-0.0336454626457266	0.32944777957308	0.919785100135254	0.96955854717421
Aconitase/3-isopropylmalate dehydratase large subunit, alpha/beta/alpha domain (IPR001030)	-0.0663958784828371	0.80221567037258	0.934951363017157	0.974481910500701
DeoR-type HTH domain (IPR001034)	0.212164489357483	0.441814373079026	0.636860806467461	0.886023522990195
Acriflavin resistance protein (IPR001036)	-0.0205306899837146	0.977310899107853	0.983470931788603	0.995059162406744
2Fe-2S ferredoxin-type iron-sulfur binding domain (IPR001041)	0.253391513381047	0.517059130903053	0.630009117990319	0.886023522990195
Spermidine/spermine synthases (IPR001045)	0.157793514963437	0.206709101187525	0.45513806233845	0.813489379646826
NRAMP family (IPR001046)	-0.946766549423117	0.567243048031325	0.112403896172618	0.651252393886582
Aspartate/glutamate/uridylate kinase (IPR001048)	0.215824858251547	0.295596346598875	0.474704589590942	0.813489379646826
Adenylyl cyclase class-3/4/guanylyl cyclase (IPR001054)	0.152978118701453	0.395684593353451	0.703572662522322	0.886023522990195
Adrenodoxin (IPR001055)	-0.0526083784732554	0.415376230989412	0.90061961118622	0.962825251081613
Glutamate/acetylglutamate kinase (IPR001057)	-0.104899326006509	0.352569739261517	0.769470097803307	0.91221296888603
Translation elongation factor P/YeiP, central (IPR001059)	0.0313628276347089	0.366332633966302	0.932719185876641	0.974169446775061
Transcription antitermination protein, NusG (IPR001062)	0.430756497926001	0.330031048993461	0.208263637646728	0.685952679664663
Ribosomal protein L22/L17 (IPR001063)	-0.319724231088944	0.321492528575983	0.33316161032816	0.813489379646826
NIF system FeS cluster assembly, NifU, C-terminal (IPR001075)	0.181150295667625	0.214296683141643	0.409026016795127	0.813489379646826
2-oxoacid dehydrogenase acyltransferase, catalytic domain (IPR001078)	-0.302579922587733	0.258075216769825	0.25630099761197	0.732955179280083
Serine hydroxymethyltransferase (IPR001085)	0.822024548263459	0.351239337661162	0.0309833508399377	0.423241877372472
Prephenate dehydratase (IPR001086)	0.167312466216832	0.488325218285175	0.73584906950587	0.890053249464724
GDSL lipase/esterase (IPR001087)	-0.736185207672296	0.518154546855691	0.172471883650371	0.651252393886582
Restriction/modification DNA-methyltransferase (IPR001091)	0.788263534448808	0.668907023820398	0.253967745926876	0.73071723912882
IMP dehydrogenase/GMP reductase (IPR001093)	0.908726202864465	0.568501687695052	0.127346582124282	0.651252393886582
Flavodoxin-like (IPR001094)	-0.793718293743712	0.340219237562838	0.0314529483549262	0.423241877372472
Acetyl-CoA carboxylase, alpha subunit (IPR001095)	0.49748024038786	0.540251348197192	0.36931600570433	0.813489379646826
DNA-directed DNA polymerase, family A, palm domain (IPR001098)	0.474830533333621	0.366904983952338	0.211971769991833	0.690454897492599
Aromatic amino acid lyase (IPR001106)	-0.602121936523759	0.320625603021754	0.0766860922831279	0.555941397218368
Band 7 domain (IPR001107)	-0.02097013318099	0.306656790367599	0.946234616097617	0.977771621971991
Hydrogenase expression/formation protein, HupF/HypC (IPR001109)	1.03057075955541	0.329338349739818	0.0057964850329947	0.196663144199444
Adenylosuccinate synthetase (IPR001114)	0.40549083830653	0.532465128624585	0.456199990384037	0.813489379646826
S-layer homology domain (IPR001119)	-1.06431018277496	0.546030623845608	0.0670322042270676	0.520004832881936
Amino acid exporter protein, LeuE-type (IPR001123)	0.210039451189647	0.275652124115867	0.455945085122292	0.813489379646826
Phosphotransferase system, sugar-specific permease EIIA type 1 (IPR001127)	-0.00590313874748404	0.325419026450231	0.985726640852579	0.995059162406744
Cytochrome P450 (IPR001128)	-0.240794440837669	0.330135609706148	0.475153951810966	0.813489379646826
