Representative_ASV	Beta	SE	P	FDR_BH
MoaA/NifB/PqqE, iron-sulphur binding, conserved site (IPR000385)	0.434356498921015	0.305629822447698	0.172356714503073	0.409963447115834
Tyrosine-specific protein phosphatases domain (IPR000387)	-0.260456646017954	0.273060520509333	0.352798416156995	0.569770785575711
RNA polymerase sigma factor 54 (IPR000394)	1.15407104171504	0.444496580200585	0.0182385637978098	0.107484035749035
Heat shock protein Hsp33 (IPR000397)	-0.420773988877723	0.21506255055374	0.0661012536519568	0.225606298988703
TPP-binding enzyme, conserved site (IPR000399)	-1.3777247788259	0.462995560652334	0.00810253828433483	0.0658094242826168
ABC-2 transporter (IPR000412)	-1.27892887667338	0.499244550392509	0.019612569608812	0.110314201208185
Nitroreductase-like (IPR000415)	0.439197389922127	0.665622606206314	0.517717820512312	0.704771849650722
Hydroxyethylthiazole kinase (IPR000417)	1.29505666543213	0.480753990252232	0.0148456996924653	0.0964174768694413
3,4-dihydroxy-2-butanone 4-phosphate synthase, RibB (IPR000422)	-0.271849869471684	0.524974613573997	0.610880042977243	0.74813609516193
Primosome PriB/single-strand DNA-binding (IPR000424)	1.02091664583135	0.423943261806017	0.0269719498320921	0.132546974783201
Copper ion binding protein (IPR000428)	0.644234241234411	0.444742835073487	0.164658756600196	0.400641300482748
DNA mismatch repair protein MutS, C-terminal (IPR000432)	0.731877855009381	0.352414382170774	0.0524193296980175	0.194273000241569
Acetyl-CoA carboxylase carboxyl transferase, beta subunit (IPR000438)	0.871609523740358	0.311664623913952	0.0119225895804382	0.0835763676208899
NADH:ubiquinone/plastoquinone oxidoreductase, chain 3 (IPR000440)	0.788980929968309	0.362016552147684	0.0428278004550479	0.171837939195703
Helix-hairpin-helix motif (IPR000445)	-0.0765718709204902	0.534629615259421	0.8877043210529	0.92911007541593
Chorismate synthase (IPR000453)	0.760521459456861	0.406881573427988	0.0779624934851009	0.249162724092172
ATP synthase, F0 complex, subunit C (IPR000454)	0.633692478265397	0.483324561143708	0.206300600116634	0.454504335114101
Ribosomal protein L17 (IPR000456)	0.7998293258328	0.448948403966811	0.0917006418354869	0.278383981406084
CDP-alcohol phosphatidyltransferase (IPR000462)	0.123756916229912	0.424652848540401	0.774053667562554	0.871785016540462
Ribosomal protein L36 (IPR000473)	0.0216842823100774	0.38417860849393	0.955610544638318	0.970051181021303
Reverse transcriptase domain (IPR000477)	0.357755172337141	0.439856386804122	0.426648363072799	0.627397956931948
Pterin-binding domain (IPR000489)	1.37309645804033	0.405459203527756	0.00328819173024528	0.0536778824383152
RNA recognition motif domain (IPR000504)	-0.121782780857143	0.288374838586738	0.677802189056695	0.806327933741779
Ketol-acid reductoisomerase, C-terminal (IPR000506)	0.135034307347943	0.205690666744119	0.519812861520268	0.704771849650722
ABC transporter type 1, transmembrane domain MetI-like (IPR000515)	-1.87960830668438	0.518430988112207	0.00193397917601265	0.0367802945536755
Nickel-dependent hydrogenase b-type cytochrome subunit (IPR000516)	1.05373510909884	0.425766349982693	0.0235002658873466	0.12365338415414
Metallothionein, family 14, prokaryote (IPR000518)	-0.46064178676661	0.147123234683653	0.00577396191846304	0.0536778824383152
ABC transporter, permease protein, BtuC-like (IPR000522)	1.84201270351173	0.56983110770748	0.00461947700009554	0.0536778824383152
Magnesium chelatase ChlI-like, catalytic domain (IPR000523)	0.072855686608236	0.260519820537896	0.782930341968896	0.871785016540462
Transcription regulator HTH, GntR (IPR000524)	-0.958660388498955	0.464207285031544	0.0536175833555375	0.197732322618117
Initiator Rep protein (IPR000525)	0.416948504766211	0.47082561857941	0.387527639913198	0.588647822661845
Flagellar L-ring protein (IPR000527)	0.74208036398501	0.403079247834264	0.0821613133982484	0.257535942440481
Ribosomal protein S6 (IPR000529)	0.291711450938188	0.27000614591213	0.294233147063757	0.533337708585505
TonB-dependent receptor-like, beta-barrel (IPR000531)	1.18067102484851	0.563806539104693	0.0506717636463957	0.188839147297332
Semialdehyde dehydrogenase, NAD-binding (IPR000534)	0.50096967427715	0.409454855390671	0.236915217521717	0.491142931431505
UbiA prenyltransferase family (IPR000537)	-0.0360446638993504	0.313274156331226	0.909673037794822	0.947427149628645
Flagellar motor protein MotA, conserved site (IPR000540)	0.0495113919805255	0.191226535718032	0.798638636811458	0.871785016540462
Octanoyltransferase (IPR000544)	-0.459373624215114	0.14799569387636	0.00612593612358985	0.0536778824383152
7,8-Dihydro-6-hydroxymethylpterin-pyrophosphokinase, HPPK (IPR000550)	0.300257656245629	0.452850799887481	0.515707561070907	0.704771849650722
MerR-type HTH domain (IPR000551)	-0.143532980170958	0.753328193171206	0.85102483549947	0.904107296431176
DNA topoisomerase, type IIA, subunit B (IPR000565)	0.646745802703802	0.419899097641609	0.140897192606189	0.368400119508537
ATP synthase, F0 complex, subunit A (IPR000568)	0.359564056679903	0.589189295718443	0.549311675013039	0.733973161225676
HECT domain (IPR000569)	-0.189541506272571	0.332304524674541	0.575468239666732	0.74813609516193
Oxidoreductase, molybdopterin-binding domain (IPR000572)	-0.40428553188241	0.275204858042054	0.159084030515128	0.39111615850125
Aconitase A/isopropylmalate dehydratase small subunit, swivel domain (IPR000573)	-0.200093333453772	0.2829441264888	0.488507972620607	0.677267836509968
Dihydroxy-acid/6-phosphogluconate dehydratase (IPR000581)	0.364289869115369	0.589745899444604	0.544505363630741	0.728699036654456
Creatinase, N-terminal (IPR000587)	-0.260736118968132	0.190862017234823	0.188734530248856	0.436673836762355
Ribosomal protein S15 (IPR000589)	0.860479663018538	0.461675659068685	0.0787433138585534	0.250525426912322
THIF-type NAD/FAD binding fold (IPR000594)	0.57568674122118	0.289421280201944	0.0621087001866469	0.218591699163128
Cyclic nucleotide-binding domain (IPR000595)	-0.291370648658637	0.279613421437882	0.31118392922982	0.554275952903682
Ribosomal protein L3 (IPR000597)	0.126382492287578	0.254021899744149	0.624841240146997	0.761261620069926
ROK family (IPR000600)	-0.328546791576985	0.63141445561247	0.60917160690629	0.74813609516193
EamA domain (IPR000620)	0.287337866543354	0.399513546182695	0.481239812894456	0.670699325167726
Shikimate kinase/Threonine synthase-like 1 (IPR000623)	0.135034307347943	0.205690666744119	0.519812861520268	0.704771849650722
ATP-dependent RNA helicase DEAD-box, conserved site (IPR000629)	0.0873575837702336	0.382912568838168	0.822109159895308	0.883866309302007
Ribosomal protein S8 (IPR000630)	0.731283965424664	0.403034506400875	0.0863124741999759	0.268364738286526
ATP/ADP-dependent (S)-NAD(P)H-hydrate dehydratase (IPR000631)	1.55062325969698	0.392017343534787	0.000927351717491983	0.0320664825632777
Serine/threonine dehydratase, pyridoxal-phosphate-binding site (IPR000634)	0.54421132153555	0.292575651706097	0.0792966863851606	0.251394559297209
Elongation factor EFG, domain V-like (IPR000640)	0.0648129645095733	0.41323749666017	0.877115252013363	0.924185287897807
CbxX/CfxQ (IPR000641)	-1.25228702231613	0.649027636450886	0.0695873841289783	0.233280977653388
Peptidase M41 (IPR000642)	0.461125077764323	0.276686340304155	0.112899818683596	0.319902630895103
CBS domain (IPR000644)	1.18994141985665	0.547488204589894	0.0433366288124642	0.172963020147762
Triosephosphate isomerase (IPR000652)	1.03536730029906	0.473070827465044	0.0420514761774995	0.169525009951307
DegT/DnrJ/EryC1/StrS aminotransferase (IPR000653)	1.44946311611095	0.408382832261378	0.00229162804725777	0.0417115645854944
Peptidase S13, D-Ala-D-Ala carboxypeptidase C (IPR000667)	-0.854680813547913	0.270095098043248	0.00536645925549022	0.0536778824383152
Peptidase A31 family (IPR000671)	1.29958581855341	0.537350377052382	0.0264033337943127	0.130671493422143
Tetrahydrofolate dehydrogenase/cyclohydrolase (IPR000672)	0.58735838997336	0.39230280202321	0.151669786733674	0.384477923214293
Protein-L-isoaspartate(D-aspartate) O-methyltransferase (IPR000682)	0.735308631180268	0.435704014630692	0.108732787613202	0.312211071271219
Gfo/Idh/MocA-like oxidoreductase, N-terminal (IPR000683)	-0.254649353833264	0.519371499803609	0.629842638783189	0.765630993196456
Ribulose bisphosphate carboxylase, large subunit, C-terminal (IPR000685)	-0.783663365970788	0.212187319728254	0.00166343460597055	0.0320664825632777
Hydrogenase maturation factor HypA/HybF (IPR000688)	0.845745804677885	0.455707012710532	0.0799167130882635	0.252741819692263
PAS-associated, C-terminal (IPR000700)	-0.146793892471954	0.368882114903929	0.695352631738017	0.811538954752536
Succinate dehydrogenase/fumarate reductase type B, transmembrane subunit (IPR000701)	0.0570884781597949	0.212154665445752	0.79092141604358	0.871785016540462
Ribosomal protein L6 (IPR000702)	0.87055580462568	0.349669384328229	0.0227926534915899	0.121742624002308
ATPase, OSCP/delta subunit (IPR000711)	-0.0672081754678566	0.129696454840353	0.610632808426485	0.74813609516193
Mur ligase, N-terminal catalytic domain (IPR000713)	-0.184829375116904	0.293425017322489	0.53667266151094	0.720718415917637
Glycosyl transferase, family 4 (IPR000715)	-0.439269122886904	0.731550413401323	0.555683212122383	0.740464971519831
Proteasome component (PCI) domain (IPR000717)	-2.36678603475821	0.792074286120963	0.0078870513234595	0.0648236136875809
Protein kinase domain (IPR000719)	-0.311954341990698	0.682558111474387	0.653112076216282	0.783155523294484
RNA polymerase, alpha subunit (IPR000722)	0.195260800316897	0.225253394474926	0.397433106239067	0.596270718043327
Target SNARE coiled-coil homology domain (IPR000727)	-0.783663365970788	0.212187319728254	0.00166343460597055	0.0320664825632777
Sterol-sensing domain (IPR000731)	0.458720232448198	0.29441456430854	0.136623397271876	0.360111763722827
GrpE nucleotide exchange factor (IPR000740)	0.779108020439299	0.371200711769277	0.050199819689903	0.187574832867734
Pseudouridine synthase, RsuA/RluB/E/F (IPR000748)	-0.0672081754678566	0.129696454840353	0.610632808426485	0.74813609516193
Ribosomal protein S9 (IPR000754)	0.137884969658969	0.427115625229295	0.750545230732202	0.853825730562036
Inositol monophosphatase-like (IPR000760)	-0.334928182692135	0.244200117374333	0.187065385624591	0.434233333570821
Catalase-peroxidase haem (IPR000763)	-0.0263051697757671	0.307887507303829	0.932856656163585	0.955614753330861
Fructose-bisphosphate aldolase, class-II (IPR000771)	0.685567134105886	0.564651973051444	0.240383789755906	0.491142931431505
MCP methyltransferase, CheR-type (IPR000780)	-0.952160456557393	0.353418625787151	0.0148349858049492	0.0964174768694413
Ribonucleotide reductase large subunit, C-terminal (IPR000788)	-0.761387296913761	0.661042860061287	0.26447380462289	0.507863965360179
Transcription regulator LuxR, C-terminal (IPR000792)	-1.84388486196812	0.715709833178207	0.0190227273631668	0.108289109727772
ATP synthase, alpha subunit, C-terminal (IPR000793)	0.52792219764969	0.387171343449481	0.189525322723114	0.437078945104374
Beta-ketoacyl synthase (IPR000794)	-0.0506599511226617	0.566153015499992	0.929687765500181	0.955614753330861
Translational (tr)-type GTP-binding domain (IPR000795)	1.64993476348334	0.75016822565386	0.041156151645631	0.168153409565627
Imidazoleglycerol-phosphate dehydratase (IPR000807)	-1.20792617096065	0.516040361292936	0.0309578380823386	0.139672543943828
Mrp, conserved site (IPR000808)	0.173808045608177	0.231007942402656	0.461543297838299	0.653557638107588
Glycosyl transferase, family 35 (IPR000811)	0.287730190133111	0.456165132257857	0.536125528083861	0.720211708775311
Peptidase C15, pyroglutamyl peptidase I (IPR000816)	-0.0848131312419093	0.40807096251463	0.837687994863537	0.894870223228277
Peptidase M17, leucyl aminopeptidase, C-terminal (IPR000819)	0.30566851177241	0.258264210351788	0.251987104984518	0.498915645303147
Alanine racemase (IPR000821)	0.699744293635702	0.438812694749372	0.128202419583677	0.345869250289041
SUF system FeS cluster assembly, SufBD (IPR000825)	-0.105730407020706	0.312671552474011	0.73916097129589	0.84472694132737
DAGK family (IPR000829)	0.544873811815546	0.35410391976	0.141261947709189	0.369111366870734
MarR-type HTH domain (IPR000835)	-0.679706883699892	0.551559985787187	0.233678901630073	0.488674665588332
Phosphoribosyltransferase domain (IPR000836)	1.10582321417814	0.64238517068839	0.102313459561611	0.30111823872366
RNA polymerase sigma factor 70, ECF, conserved site (IPR000838)	-0.723300053406606	0.23243914289228	0.00602204488014558	0.0536778824383152
Phosphoribosyl pyrophosphate synthetase, conserved site (IPR000842)	0.128192341325692	0.271817496150095	0.642870042193755	0.774961628091818
LacI-type HTH domain (IPR000843)	-1.28894242635909	0.595773627407374	0.0442024702892577	0.174708924973664
Nucleoside phosphorylase domain (IPR000845)	0.274963189018601	0.509242688408817	0.595852428826611	0.74813609516193
Dihydrodipicolinate reductase, N-terminal (IPR000846)	-0.103756644591375	0.182275137258524	0.57623450206134	0.74813609516193
Transcription regulator HTH, LysR (IPR000847)	-1.02723872489529	0.419119379652885	0.0246951805244129	0.12580673145227
Adenylate kinase/UMP-CMP kinase (IPR000850)	0.743302554366192	0.403011498475924	0.0816520372736551	0.256364729138045
Ribosomal protein S5 (IPR000851)	0.112528266523401	0.24957339022695	0.657458594216001	0.786539322445716
Porphobilinogen deaminase (IPR000860)	0.133181324293805	0.576350530380497	0.819861263000869	0.882495334108296
Alkyl hydroperoxide reductase subunit C/ Thiol specific antioxidant (IPR000866)	0.346184166374582	0.205184003967589	0.108819461189481	0.312248535118124
Isochorismatase-like (IPR000868)	-0.462751600093769	0.320538765653733	0.166012151721884	0.402625202974105
Homoserine kinase (IPR000870)	0.170256797255063	0.241702409459477	0.490193670025397	0.678717386411267
AMP-dependent synthetase/ligase domain (IPR000873)	-0.0369632826750769	0.71260741030447	0.959203212625702	0.970415273078627
Tetrapyrrole methylase (IPR000878)	-0.100308129236336	0.496605609564077	0.842191772080316	0.89719550499689
Cytochrome c oxidase subunit I (IPR000883)	0.328067651636265	0.612244751830767	0.598626036771556	0.74813609516193
KDPG/KHG aldolase (IPR000887)	0.55260548159395	0.32605238094384	0.107336470647339	0.309713799241504
Aliphatic acid kinase, short-chain (IPR000890)	1.77224789418653	0.429230437268425	0.00063037216583758	0.0320664825632777
Pyruvate carboxyltransferase (IPR000891)	-0.0984111150930666	0.357970689770151	0.786513045036046	0.871785016540462
Signal recognition particle, SRP54 subunit, GTPase domain (IPR000897)	1.08735850547019	0.499223329131982	0.0429389606437187	0.171978265395559
Gcp-like domain (IPR000905)	0.40451127817831	0.283073717422388	0.170130463781434	0.407870716165665
Ribosomal protein L11/L12 (IPR000911)	0.25580738247042	0.385635178217092	0.51551889869788	0.704771849650722
Solute-binding protein family 5 domain (IPR000914)	-0.169722375431458	0.545130359584274	0.759117116879075	0.860806334942288
Sulfatase, N-terminal (IPR000917)	0.637704611769367	0.467641369471106	0.189486563606351	0.437078945104374
Glutamyl/glutaminyl-tRNA synthetase (IPR000924)	1.38024932608247	0.55341704356907	0.0225855743199109	0.121040046180465
GTP cyclohydrolase II, RibA (IPR000926)	0.0149392991177626	0.295472913276462	0.960232475199061	0.970993306466194
Glycoside hydrolase, family 29 (IPR000933)	-0.129178193708389	0.339773450504518	0.708254005558172	0.817779808759109
Enolase (IPR000941)	1.25472176296173	0.334059619607972	0.0014465367678682	0.0320664825632777
RNA polymerase sigma-70 (IPR000943)	0.299680024229871	0.770389552287921	0.701840957556951	0.814306000523146
Transcription regulator Rrf2 (IPR000944)	-0.387797781197154	0.26828017437753	0.1655049647462	0.402238713747068
Peptidase M24 (IPR000994)	-0.381313340879991	0.613842277920038	0.542261306938556	0.726601950350657
Ribonuclease III domain (IPR000999)	0.0427439176803233	0.631105019349629	0.946748280158761	0.965306996784211
DNA polymerase III, beta sliding clamp (IPR001001)	0.0995350043565525	0.535877391837788	0.854724075049864	0.906901376604072
Ferrochelatase (IPR001015)	0.348584150081664	0.465994976518172	0.464096529425579	0.656138651851782
Dehydrogenase, E1 component (IPR001017)	-0.38567537001083	0.187685898210834	0.0546980065773237	0.200357109884414
Guanine nucleotide binding protein (G-protein), alpha subunit (IPR001019)	-0.146793892471954	0.368882114903929	0.695352631738017	0.811538954752536
Ribosomal protein L25, long-form (IPR001021)	0.641430483027194	0.274784293726894	0.0313670762518217	0.14091924828811
Flagellin, N-terminal domain (IPR001029)	0.950957201717531	0.262867428993299	0.00196845456703373	0.0372688206195984
Aconitase/3-isopropylmalate dehydratase large subunit, alpha/beta/alpha domain (IPR001030)	-0.844538475700088	0.817216116254479	0.315087074951057	0.558647276282372
DeoR-type HTH domain (IPR001034)	0.0396243340493474	0.466011046213916	0.933177147947641	0.955681500864869
Acriflavin resistance protein (IPR001036)	1.46298487568422	0.964738024034784	0.146769165106172	0.375874413777339
2Fe-2S ferredoxin-type iron-sulfur binding domain (IPR001041)	0.906713649718325	0.502033222028007	0.0876557268856261	0.271461289519262
Spermidine/spermine synthases (IPR001045)	0.00538456757195849	0.220165904043134	0.980757284629614	0.986001026517074
NRAMP family (IPR001046)	0.592448139952617	0.623547190212896	0.354632378522377	0.572054462545016
Aspartate/glutamate/uridylate kinase (IPR001048)	0.673885749210695	0.271355183229587	0.0230899982781943	0.122309252405463
Adenylyl cyclase class-3/4/guanylyl cyclase (IPR001054)	-0.776738146045985	0.374114543067979	0.052475556164522	0.194273000241569
Adrenodoxin (IPR001055)	-0.971833079132126	0.370540879839851	0.0172533790650696	0.103642465460284
Glutamate/acetylglutamate kinase (IPR001057)	-0.146793892471954	0.368882114903929	0.695352631738017	0.811538954752536
Translation elongation factor P/YeiP, central (IPR001059)	0.593477033677709	0.357721452476682	0.114428581158267	0.321839591972989
Transcription antitermination protein, NusG (IPR001062)	0.630078327251353	0.330098888529254	0.0723695681843112	0.237072874666955
Ribosomal protein L22/L17 (IPR001063)	0.364601398369732	0.335313487273824	0.291230762907811	0.533246592530448
NIF system FeS cluster assembly, NifU, C-terminal (IPR001075)	0.2294645989262	0.222582730631099	0.316233222351922	0.559733406343647
2-oxoacid dehydrogenase acyltransferase, catalytic domain (IPR001078)	-0.134232340674749	0.278887622540154	0.63609296973834	0.770983219394198
Serine hydroxymethyltransferase (IPR001085)	0.687179727084496	0.388058244967558	0.0935239124496694	0.282302428967294
Prephenate dehydratase (IPR001086)	-1.29406142300039	0.413184672876082	0.00576224121784734	0.0536778824383152
GDSL lipase/esterase (IPR001087)	-1.26451731842127	0.489173968936087	0.0186785508953168	0.107484035749035
Restriction/modification DNA-methyltransferase (IPR001091)	1.98707592186434	0.557012678019645	0.00220123053607295	0.0402388737219198
IMP dehydrogenase/GMP reductase (IPR001093)	0.344911188075464	0.631635538101443	0.591728763958981	0.74813609516193
Flavodoxin-like (IPR001094)	-0.235233790063069	0.403216484074073	0.566867309995241	0.74813609516193
Acetyl-CoA carboxylase, alpha subunit (IPR001095)	1.08426233715159	0.520129325126469	0.0516223424062068	0.192105723725757
DNA-directed DNA polymerase, family A, palm domain (IPR001098)	0.663405931105388	0.370469217469256	0.0901715937128909	0.275517095775483
Aromatic amino acid lyase (IPR001106)	-0.361561058559742	0.357545884495094	0.325307554646	0.568450490009759
Band 7 domain (IPR001107)	0.438629651883302	0.304429085938497	0.16680322603761	0.402625202974105
Hydrogenase expression/formation protein, HupF/HypC (IPR001109)	0.400873430935076	0.418453094474989	0.350759904696423	0.569770785575711
Adenylosuccinate synthetase (IPR001114)	1.43937129714697	0.454420574742666	0.00532987029586265	0.0536778824383152
S-layer homology domain (IPR001119)	-1.13991649105588	0.569738677022384	0.0607313874341744	0.21535268738155
Amino acid exporter protein, LeuE-type (IPR001123)	0.268954673137061	0.286659418709442	0.360542251909595	0.577657608745218
Phosphotransferase system, sugar-specific permease EIIA type 1 (IPR001127)	-0.129178193708389	0.339773450504518	0.708254005558172	0.817779808759109
