Representative_ASV	Beta	SE	P	FDR_BH	Rank1	Rank2	Rank3	Rank4	Rank5	Rank6	Rank7
1853	0.88602782894785	0.698675149977325	0.220900802104676	0.42707488406904	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus	NA
45220	-0.0104939775946106	0.713021955447402	0.988419375884451	0.992371107143862	k__Bacteria	p__Firmicutes	c__Bacilli	o__Erysipelotrichales	f__Erysipelotrichaceae	g__Dubosiella	NA
45226	-0.743711040034779	1.00768478233113	0.470004094508279	0.663086857657626	k__Bacteria	p__Firmicutes	c__Bacilli	o__Erysipelotrichales	f__Erysipelotrichaceae	g__Faecalibaculum	NA
1688	0.485956141041971	0.790493034096973	0.546412803961059	0.721537115933457	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Bacillus	NA
1696	0.337234040888624	0.959533293454122	0.729326507526966	0.831241128666105	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Geobacillus	NA
45295	0.359274559138723	0.753485214855814	0.639229869729803	0.788225825561426	k__Bacteria	p__Firmicutes	c__Bacilli	o__Staphylococcales	f__Staphylococcaceae	g__Staphylococcus	NA
45329	-2.19389314231101	1.12088740886184	0.0660051464346455	0.195765263857301	k__Bacteria	p__Firmicutes	c__Clostridia	o__Christensenellales	f__Christensenellaceae	g__Christensenellaceae R-7 group	NA
45479	0.350526780428512	0.737385317185662	0.640244731873648	0.788225825561426	k__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Stomatobaculum	NA
45473	-0.355434295470001	0.833990528225723	0.675026003033503	0.800826303598838	k__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Oribacterium	NA
45584	-0.638307698488375	0.610138925899349	0.309329674835331	0.509369369918116	k__Bacteria	p__Firmicutes	c__Clostridia	o__Peptostreptococcales-Tissierellales	f__Anaerovoracaceae	g__Mogibacterium	NA
45617	0.760355061616714	0.689026300610646	0.284335940791518	0.494744536977242	k__Bacteria	p__Firmicutes	c__Clostridia	o__Peptostreptococcales-Tissierellales	f__Peptostreptococcaceae	g__Peptoniphilus	NA
46354	-0.802654044441351	0.991052689590652	0.428575003114025	0.623164767759112	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Neisseriaceae	g__Neisseria	NA
46315	-0.283465953365076	0.732990497974915	0.703493400628357	0.82337119983857	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Comamonadaceae	g__uncultured	NA
46260	-0.232461104395236	0.985179392388873	0.816129131723053	0.892046453956618	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Comamonadaceae	g__Acidovorax	NA
46298	-0.499483470785414	0.640027352529458	0.445292006963831	0.636994430496729	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Comamonadaceae	g__Rhodoferax	NA
46272	-0.0865734506567941	0.998924469191161	0.931893296472797	0.970039233099526	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Comamonadaceae	g__Delftia	NA
46230	1.93224881543894	1.00672648694155	0.0709369151927479	0.204941159601849	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Ralstonia	NA
3698	-0.156524186749371	0.745511946096719	0.836060710475185	0.900261615752535	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pasteurellales	f__Pasteurellaceae	g__Haemophilus	NA
3690	-1.67653699613318	0.852169644433994	0.0647460197535524	0.195765263857301	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pasteurellales	f__Pasteurellaceae	g__Actinobacillus	NA
3691	-1.343021380599	0.939850912765225	0.170137112433227	0.340274224866455	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pasteurellales	f__Pasteurellaceae	g__Aggregatibacter	NA
46463	-1.93959072537033	1.26432039080677	0.142394956724323	0.300931851862739	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales	f__Enterobacteriaceae	g__Escherichia-Shigella	NA
26828	-2.52327751137098	1.17546274263036	0.0457006567665762	0.195765263857301	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Steroidobacterales	f__Steroidobacteraceae	g__Steroidobacter	NA
3327	-2.33128742710173	1.1438363332037	0.0565065275445729	0.195765263857301	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Aeromonadales	f__Succinivibrionaceae	g__Anaerobiospirillum	NA
3723	1.77246664564626	0.77370974145552	0.0342550396220549	0.195765263857301	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Pseudomonas	NA
3818	0.748136609432498	0.630337584066827	0.250702746274067	0.460809908178218	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Xanthomonadaceae	g__Stenotrophomonas	NA
26151	0.851245120300985	1.0210305453614	0.415370472601066	0.611167156878481	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Xanthobacteraceae	g__Bradyrhizobium	NA
26083	-0.0281068768757928	0.973466108247802	0.97728360816876	0.992371107143862	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Pleomorphomonadaceae	g__Chthonobacter	NA
2852	0.289987810334537	1.12134412029042	0.798872240696697	0.88035908410262	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Sphingomonadales	f__Sphingomonadaceae	g__Sphingomonas	NA
45860	-1.15254090805565	0.755249814230382	0.144379583529491	0.303895736299978	k__Bacteria	p__Fusobacteriota	c__Fusobacteriia	o__Fusobacteriales	f__Fusobacteriaceae	g__Fusobacterium	NA
45867	-1.50999650430387	0.654910049302151	0.0332453164206111	0.195765263857301	k__Bacteria	p__Fusobacteriota	c__Fusobacteriia	o__Fusobacteriales	f__Leptotrichiaceae	g__Leptotrichia	NA
45872	-0.874252986040466	1.0030233804988	0.394894360109732	0.586472821731365	k__Bacteria	p__Fusobacteriota	c__Fusobacteriia	o__Fusobacteriales	f__Leptotrichiaceae	g__uncultured	NA
43656	0.242495259028629	1.0476929620333	0.819570967021958	0.892046453956618	k__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Propionibacteriales	f__Propionibacteriaceae	g__Cutibacterium	NA
43329	-1.03058265798378	0.604229612982073	0.105276002357169	0.256794734721692	k__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Bifidobacteriales	f__Bifidobacteriaceae	g__Bifidobacterium	NA
43773	-0.990312945806372	0.587259543878508	0.108987246717208	0.261450269514955	k__Bacteria	p__Actinobacteriota	c__Coriobacteriia	o__Coriobacteriales	f__Coriobacteriaceae	g__Collinsella	NA
45003	-1.04589081312747	0.636389650671481	0.11763731143239	0.273436309738368	k__Bacteria	p__Desulfobacterota	c__Desulfovibrionia	o__Desulfovibrionales	f__Desulfovibrionaceae	g__Bilophila	NA
44495	1.75367639915903	0.764628602690643	0.0340731777553302	0.195765263857301	k__Bacteria	p__Campilobacterota	c__Campylobacteria	o__Campylobacterales	f__Helicobacteraceae	g__uncultured	NA
44513	1.37940036968021	0.885832360572635	0.136835479676059	0.296382242285903	k__Bacteria	p__Campilobacterota	c__Campylobacteria	o__Campylobacterales	f__Sulfurovaceae	g__Sulfurovum	NA
3704	-0.986451278341321	0.68461174199567	0.166785221878339	0.336146277299202	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pasteurellales	f__Pasteurellaceae	g__Otariodibacter	NA
3706	-0.167234605359731	0.78905780608198	0.834533539304218	0.900261615752535	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pasteurellales	f__Pasteurellaceae	g__Phocoenobacter	NA
3708	-0.569392972255224	0.566428031721235	0.328106974727194	0.528262513422076	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pasteurellales	f__Pasteurellaceae	g__uncultured	NA
14674	-0.522892119375277	0.553204785164889	0.357070306226273	0.548207940735631	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pasteurellales	f__Pasteurellaceae	g__Frederiksenia	NA
3692	-0.948369796063182	0.602040892711822	0.132609153882446	0.289631708479652	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pasteurellales	f__Pasteurellaceae	g__Avibacterium	NA
3697	-0.338999535141595	0.374101947512016	0.376817365239573	0.573595839178532	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pasteurellales	f__Pasteurellaceae	g__Gallibacterium	NA
3705	-0.538336876912768	0.64609213598749	0.415640499409695	0.611167156878481	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pasteurellales	f__Pasteurellaceae	g__Pasteurella	NA
26797	-0.172865097769302	0.477155887345077	0.721359684997684	0.829591124951131	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pasteurellales	f__Pasteurellaceae	g__Rodentibacter	NA
46360	-0.59259890966053	0.835475474885421	0.487227868309026	0.670567833955471	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Neisseriaceae	g__uncultured	NA
46273	-0.973517459177188	0.779605721788135	0.227761068852293	0.43233191978508	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Comamonadaceae	g__Diaphorobacter	NA
46269	-0.892193250865716	0.835072960528358	0.299459069937592	0.507032770381173	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Comamonadaceae	g__Comamonas	NA
46327	-1.31924427558128	0.619620497717504	0.0473061867503108	0.195765263857301	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Hydrogenophilaceae	g__Hydrogenophilus	NA
3711	0.188641735923077	1.13318876090131	0.86964292888232	0.920313287412207	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	NA
26328	1.26890019115508	0.753751559098611	0.109551603594415	0.261450269514955	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Beggiatoales	f__Beggiatoaceae	g__Beggiatoa	NA
25953	0.625401266861381	0.858624376920007	0.475753560191431	0.665799888525274	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Azospirillales	f__Azospirillaceae	g__Skermanella	NA
11439	0.0116542849857319	0.605216876556871	0.984848432712163	0.992371107143862	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Rhizobiales Incertae Sedis	g__Phreatobacter	NA
2642	-0.389499431671015	0.40212500394545	0.345579124555349	0.535288732990778	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Rubellimicrobium	NA
1851	3.71676678360208	1.36942336456261	0.0142188181121368	0.195765263857301	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Lactococcus	NA
1831	0.461733512971545	0.822825335975083	0.581610535191476	0.745947664299633	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Enterococcaceae	g__Enterococcus	NA
45286	0.0188183204891833	1.05006533339357	0.985898955370019	0.992371107143862	k__Bacteria	p__Firmicutes	c__Bacilli	o__Staphylococcales	f__Gemellaceae	g__Gemella	NA
45150	-0.120158774635199	0.338998276381416	0.727118412142168	0.831241128666105	k__Bacteria	p__Firmicutes	c__Bacilli	o__Acholeplasmatales	f__Acholeplasmataceae	g__Acholeplasma	NA
45574	0.137975396284795	0.598489630305806	0.820272601339419	0.892046453956618	k__Bacteria	p__Firmicutes	c__Clostridia	o__Peptostreptococcales-Tissierellales	f__	g__Anaerococcus	NA
45587	-0.72040538755012	0.474945465023583	0.146679070627307	0.306265899469816	k__Bacteria	p__Firmicutes	c__Clostridia	o__Peptostreptococcales-Tissierellales	f__Anaerovoracaceae	g__[Eubacterium] nodatum group	NA
45623	-0.576050011563907	0.721111855101543	0.434800135954697	0.626976991625281	k__Bacteria	p__Firmicutes	c__Clostridia	o__Peptostreptococcales-Tissierellales	f__Peptostreptococcaceae	g__Filifactor	NA
45629	0.481706911546583	1.10189823528753	0.667194253294477	0.800826303598838	k__Bacteria	p__Firmicutes	c__Clostridia	o__Peptostreptococcales-Tissierellales	f__Peptostreptococcaceae	g__Peptostreptococcus	NA
45616	0.315293368416532	0.773073047125862	0.68819815157722	0.812758902993912	k__Bacteria	p__Firmicutes	c__Clostridia	o__Peptostreptococcales-Tissierellales	f__	g__Parvimonas	NA
45427	0.602508682226587	0.570844269943109	0.305172181967889	0.50828172159222	k__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Catonella	NA
45444	-0.50763798971357	0.70385219130013	0.480033032671754	0.667908465904296	k__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Lachnoanaerobaculum	NA
45502	-0.313213994864829	1.07650942561618	0.774412975650723	0.861926595500379	k__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__uncultured	NA
46624	0.649918825932797	1.14080528112455	0.575921784418236	0.745947664299633	k__Bacteria	p__Spirochaetota	c__Spirochaetia	o__Spirochaetales	f__Spirochaetaceae	g__Treponema	NA
43698	-1.6877391257682	1.00296683311362	0.109688906175814	0.261450269514955	k__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Pseudonocardiales	f__Pseudonocardiaceae	g__Pseudonocardia	NA
43354	-0.262070562357257	0.5548856102098	0.642390640953846	0.788320631808639	k__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Corynebacteriales	f__Mycobacteriaceae	g__Mycobacterium	NA
1686	1.32757792622933	0.765412973657051	0.0999281932213058	0.247788520328349	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Anoxybacillus	NA
1727	0.19706611522321	0.100582185521957	0.0657573735594659	0.195765263857301	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Virgibacillus	NA
1722	0.19706611522321	0.100582185521957	0.0657573735594659	0.195765263857301	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Tenuibacillus	NA
1700	0.19706611522321	0.100582185521957	0.0657573735594659	0.195765263857301	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Halobacillus	NA
1707	0.19706611522321	0.100582185521957	0.0657573735594659	0.195765263857301	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Oceanobacillus	NA
1729	0.19706611522321	0.100582185521957	0.0657573735594659	0.195765263857301	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__uncultured	NA
1726	0.19706611522321	0.100582185521957	0.0657573735594659	0.195765263857301	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Ureibacillus	NA
1718	0.19706611522321	0.100582185521957	0.0657573735594659	0.195765263857301	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Saliterribacillus	NA
1684	0.19706611522321	0.100582185521957	0.0657573735594659	0.195765263857301	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Amphibacillus	NA
1708	0.19706611522321	0.100582185521957	0.0657573735594659	0.195765263857301	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Ornithinibacillus	NA
1767	0.19706611522321	0.100582185521957	0.0657573735594659	0.195765263857301	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Planococcaceae	g__Solibacillus	NA
1762	0.422705389103358	0.243889575664886	0.100159727565674	0.247788520328349	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Planococcaceae	g__Lysinibacillus	NA
25618	0.19706611522321	0.100582185521957	0.0657573735594659	0.195765263857301	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Planococcaceae	g__[Renibacterium] salmoninarum group	NA
11273	0.19706611522321	0.100582185521957	0.0657573735594659	0.195765263857301	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Planococcaceae	g__Psychrobacillus	NA
1768	0.19706611522321	0.100582185521957	0.0657573735594659	0.195765263857301	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Planococcaceae	g__Sporosarcina	NA
25617	1.00543930690978	0.427466184394974	0.0302512636374682	0.195765263857301	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Planococcaceae	g__Savagea	NA
1764	0.19706611522321	0.100582185521957	0.0657573735594659	0.195765263857301	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Planococcaceae	g__Planococcus	NA
11272	0.19706611522321	0.100582185521957	0.0657573735594659	0.195765263857301	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Planococcaceae	g__Domibacillus	NA
1769	0.19706611522321	0.100582185521957	0.0657573735594659	0.195765263857301	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Planococcaceae	g__Viridibacillus	NA
1754	0.19706611522321	0.100582185521957	0.0657573735594659	0.195765263857301	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Planococcaceae	g__Bhargavaea	NA
1773	0.19706611522321	0.100582185521957	0.0657573735594659	0.195765263857301	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Sporolactobacillaceae	g__Sporolactobacillus	NA
1852	1.06178555515483	0.444969264114918	0.0282141011044316	0.195765263857301	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Lactovum	NA
45259	0.763456891481281	0.381431351919924	0.0606395342968482	0.195765263857301	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Floricoccus	NA
1821	1.73857275929594	0.504555031040774	0.00288376540530118	0.195765263857301	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Carnobacteriaceae	g__Granulicatella	NA
11279	0.19706611522321	0.100582185521957	0.0657573735594659	0.195765263857301	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Carnobacteriaceae	g__Jeotgalibaca	NA
1808	0.19706611522321	0.100582185521957	0.0657573735594659	0.195765263857301	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Aerococcaceae	g__Globicatella	NA
1804	-0.178307453424656	0.767507617410271	0.81891032914779	0.892046453956618	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Aerococcaceae	g__Aerococcus	NA
45258	0.19706611522321	0.100582185521957	0.0657573735594659	0.195765263857301	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Listeriaceae	g__Listeria	NA
45257	-0.331974550780446	0.545520754310738	0.550428392578597	0.721918645542784	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Listeriaceae	g__Brochothrix	NA
1843	-0.404868909441945	0.457693677680518	0.388044218131415	0.582066327197122	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Leuconostocaceae	g__Weissella	NA
1841	0.0671378168101834	0.121048479734325	0.585970201382226	0.747864169001277	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Leuconostocaceae	g__Leuconostoc	NA
45262	0.19706611522321	0.100582185521957	0.0657573735594659	0.195765263857301	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Vagococcaceae	g__Vagococcus	NA
45277	0.717348630933523	0.715036522051348	0.329045019826191	0.528262513422076	k__Bacteria	p__Firmicutes	c__Bacilli	o__Paenibacillales	f__Paenibacillaceae	g__Paenibacillus	NA
45281	0.19706611522321	0.100582185521957	0.0657573735594659	0.195765263857301	k__Bacteria	p__Firmicutes	c__Bacilli	o__Paenibacillales	f__Paenibacillaceae	g__uncultured	NA
45274	-0.179342069404171	0.329125232889942	0.592506662012041	0.75436214041533	k__Bacteria	p__Firmicutes	c__Bacilli	o__Paenibacillales	f__Paenibacillaceae	g__Cohnella	NA
45242	0.19706611522321	0.100582185521957	0.0657573735594659	0.195765263857301	k__Bacteria	p__Firmicutes	c__Bacilli	o__Exiguobacterales	f__Exiguobacteraceae	g__Exiguobacterium	NA
45221	0.52951775860729	0.342118830977568	0.139082047770138	0.296467482754515	k__Bacteria	p__Firmicutes	c__Bacilli	o__Erysipelotrichales	f__Erysipelotrichaceae	g__Erysipelothrix	NA
45182	1.44967389409578	0.69497327837417	0.0514873128821425	0.195765263857301	k__Bacteria	p__Firmicutes	c__Bacilli	o__Brevibacillales	f__Brevibacillaceae	g__Brevibacillus	NA
45162	0.19706611522321	0.100582185521957	0.0657573735594659	0.195765263857301	k__Bacteria	p__Firmicutes	c__Bacilli	o__Alicyclobacillales	f__Alicyclobacillaceae	g__Effusibacillus	NA
43534	0.71834835529693	0.378960308107977	0.0741897459608645	0.209335391305791	k__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Micrococcales	f__Microbacteriaceae	g__Microbacterium	NA
43509	0.19706611522321	0.100582185521957	0.0657573735594659	0.195765263857301	k__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Micrococcales	f__Microbacteriaceae	g__Curtobacterium	NA
43493	0.19706611522321	0.100582185521957	0.0657573735594659	0.195765263857301	k__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Micrococcales	f__Microbacteriaceae	g__Agromyces	NA
43528	0.19706611522321	0.100582185521957	0.0657573735594659	0.195765263857301	k__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Micrococcales	f__Microbacteriaceae	g__Leucobacter	NA
43356	-0.103240987960715	0.259844324090424	0.695804457847029	0.818040376117453	k__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Corynebacteriales	f__Nocardiaceae	g__Gordonia	NA
43359	0.0495411681280735	0.599318970386047	0.935032262751409	0.97035157287522	k__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Corynebacteriales	f__Nocardiaceae	g__Rhodococcus	NA
43344	-0.245583473275895	1.00177537191896	0.809114778319793	0.889174556385119	k__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Corynebacteriales	f__Corynebacteriaceae	g__Corynebacterium	NA
43715	-0.125829433143643	0.280218928089303	0.658762439110736	0.798345700935944	k__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Streptomycetales	f__Streptomycetaceae	g__Streptomyces	NA
43648	0.49821517718897	0.291228309275286	0.104308559792359	0.255629428223527	k__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Propionibacteriales	f__Nocardioidaceae	g__Nocardioides	NA
43314	-0.146644943558851	0.889904100074709	0.870947823719598	0.920313287412207	k__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Actinomycetales	f__Actinomycetaceae	g__Actinomyces	NA
43305	0.19706611522321	0.100582185521957	0.0657573735594659	0.195765263857301	k__Bacteria	p__Actinobacteriota	c__Acidimicrobiia	o__Microtrichales	f__Microtrichaceae	g__Sva0996 marine group	NA
46221	0.732093028674494	0.958747164019823	0.455002522666823	0.645411187043699	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Burkholderia-Caballeronia-Paraburkholderia	NA
46388	1.47448155691225	0.75170277984094	0.0654735605550977	0.195765263857301	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Oxalobacteraceae	g__Massilia	NA
46419	1.08780026079478	0.447187394085098	0.0256513403734147	0.195765263857301	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Rhodocyclaceae	g__Propionivibrio	NA
