Representative_ASV	Beta	SE	P	FDR_BH	Rank1	Rank2	Rank3	Rank4	Rank5	Rank6	Rank7
46269	-0.892193250865716	0.844509029342722	0.304730112686288	0.514197207825998	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Comamonadaceae	g__Comamonas	NA
46327	-1.31924427558128	0.63344741013642	0.0518202828466761	0.201874378370345	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Hydrogenophilaceae	g__Hydrogenophilus	NA
3711	0.188641735923077	1.13324518725216	0.869649356620104	0.920805201127169	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	NA
26328	1.26890019115508	0.765167915687736	0.114575043907396	0.276889689442874	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Beggiatoales	f__Beggiatoaceae	g__Beggiatoa	NA
25953	0.625401266861381	0.888991195130355	0.490747654252486	0.683409844044911	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Azospirillales	f__Azospirillaceae	g__Skermanella	NA
11439	0.0116542849857319	0.628241429747049	0.985403657199496	0.992757374569544	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Rhizobiales Incertae Sedis	g__Phreatobacter	NA
2642	-0.389499431671015	0.41987658028054	0.365860810904836	0.5650276428767	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Rubellimicrobium	NA
1851	3.71676678360208	1.37849377080473	0.0147687275487073	0.201874378370345	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Lactococcus	NA
1831	0.461733512971545	0.824731262495214	0.582476298040108	0.756349819843125	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Enterococcaceae	g__Enterococcus	NA
45286	0.0188183204891833	1.05019680211269	0.985900720407613	0.992757374569544	k__Bacteria	p__Firmicutes	c__Bacilli	o__Staphylococcales	f__Gemellaceae	g__Gemella	NA
45150	-0.120158774635198	0.345941595102627	0.732365359122515	0.840851259453898	k__Bacteria	p__Firmicutes	c__Bacilli	o__Acholeplasmatales	f__Acholeplasmataceae	g__Acholeplasma	NA
45574	0.137975396284794	0.623622188020573	0.827389491299072	0.90166453957853	k__Bacteria	p__Firmicutes	c__Clostridia	o__Peptostreptococcales-Tissierellales	f__	g__Anaerococcus	NA
45587	-0.720405387550119	0.475297316042258	0.146961111029023	0.317550038782786	k__Bacteria	p__Firmicutes	c__Clostridia	o__Peptostreptococcales-Tissierellales	f__Anaerovoracaceae	g__[Eubacterium] nodatum group	NA
45623	-0.576050011563907	0.731649383263931	0.441332888362395	0.637946642947263	k__Bacteria	p__Firmicutes	c__Clostridia	o__Peptostreptococcales-Tissierellales	f__Peptostreptococcaceae	g__Filifactor	NA
45629	0.481706911546584	1.15833967361936	0.682428511057673	0.815970116657153	k__Bacteria	p__Firmicutes	c__Clostridia	o__Peptostreptococcales-Tissierellales	f__Peptostreptococcaceae	g__Peptostreptococcus	NA
45616	0.315293368416532	0.781834045470003	0.691496642429849	0.822235187581734	k__Bacteria	p__Firmicutes	c__Clostridia	o__Peptostreptococcales-Tissierellales	f__	g__Parvimonas	NA
45427	0.602508682226586	0.610823401888173	0.337017312122167	0.538213741848247	k__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Catonella	NA
45444	-0.507637989713571	0.721944276785276	0.490955347733413	0.683409844044911	k__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Lachnoanaerobaculum	NA
45502	-0.313213994864829	1.08613196630351	0.776353657191676	0.865221129632161	k__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__uncultured	NA
46624	0.649918825932796	1.15719806566854	0.581293398042984	0.756349819843125	k__Bacteria	p__Spirochaetota	c__Spirochaetia	o__Spirochaetales	f__Spirochaetaceae	g__Treponema	NA
43698	-1.6877391257682	1.03750094673359	0.121171824468882	0.282773716059863	k__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Pseudonocardiales	f__Pseudonocardiaceae	g__Pseudonocardia	NA
43354	-0.262070562357257	0.555208175479979	0.642582730017277	0.796741532230447	k__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Corynebacteriales	f__Mycobacteriaceae	g__Mycobacterium	NA
1686	1.32757792622933	0.780076788282987	0.105990711727456	0.2701003912585	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Anoxybacillus	NA
1727	0.19706611522321	0.100892894992217	0.0665179944055542	0.201874378370345	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Virgibacillus	NA
1722	0.19706611522321	0.100892894992217	0.0665179944055542	0.201874378370345	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Tenuibacillus	NA
1700	0.19706611522321	0.100892894992217	0.0665179944055542	0.201874378370345	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Halobacillus	NA
1707	0.19706611522321	0.100892894992217	0.0665179944055542	0.201874378370345	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Oceanobacillus	NA
1729	0.19706611522321	0.100892894992217	0.0665179944055542	0.201874378370345	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__uncultured	NA
1726	0.19706611522321	0.100892894992217	0.0665179944055542	0.201874378370345	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Ureibacillus	NA
1718	0.19706611522321	0.100892894992217	0.0665179944055542	0.201874378370345	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Saliterribacillus	NA
1684	0.19706611522321	0.100892894992217	0.0665179944055542	0.201874378370345	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Amphibacillus	NA
1708	0.19706611522321	0.100892894992217	0.0665179944055542	0.201874378370345	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Ornithinibacillus	NA
1767	0.19706611522321	0.100892894992217	0.0665179944055542	0.201874378370345	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Planococcaceae	g__Solibacillus	NA
1762	0.422705389103358	0.24923391366685	0.107108775843888	0.2701003912585	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Planococcaceae	g__Lysinibacillus	NA
25618	0.19706611522321	0.100892894992217	0.0665179944055542	0.201874378370345	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Planococcaceae	g__[Renibacterium] salmoninarum group	NA
11273	0.19706611522321	0.100892894992217	0.0665179944055542	0.201874378370345	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Planococcaceae	g__Psychrobacillus	NA
1768	0.19706611522321	0.100892894992217	0.0665179944055542	0.201874378370345	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Planococcaceae	g__Sporosarcina	NA
25617	1.00543930690978	0.436684599440485	0.0334625807989451	0.201874378370345	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Planococcaceae	g__Savagea	NA
1764	0.19706611522321	0.100892894992217	0.0665179944055542	0.201874378370345	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Planococcaceae	g__Planococcus	NA
11272	0.19706611522321	0.100892894992217	0.0665179944055542	0.201874378370345	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Planococcaceae	g__Domibacillus	NA
1769	0.19706611522321	0.100892894992217	0.0665179944055542	0.201874378370345	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Planococcaceae	g__Viridibacillus	NA
1754	0.19706611522321	0.100892894992217	0.0665179944055542	0.201874378370345	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Planococcaceae	g__Bhargavaea	NA
1773	0.19706611522321	0.100892894992217	0.0665179944055542	0.201874378370345	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Sporolactobacillaceae	g__Sporolactobacillus	NA
1852	1.06178555515483	0.45405593568409	0.0311039048624374	0.201874378370345	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Lactovum	NA
45259	0.763456891481281	0.381443924433486	0.0606472291451475	0.201874378370345	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Floricoccus	NA
1821	1.73857275929594	0.507196364552835	0.00300080052346443	0.201874378370345	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Carnobacteriaceae	g__Granulicatella	NA
11279	0.19706611522321	0.100892894992217	0.0665179944055542	0.201874378370345	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Carnobacteriaceae	g__Jeotgalibaca	NA
1808	0.19706611522321	0.100892894992217	0.0665179944055542	0.201874378370345	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Aerococcaceae	g__Globicatella	NA
1804	-0.178307453424656	0.769004293511138	0.819256163816648	0.896434892254585	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Aerococcaceae	g__Aerococcus	NA
45258	0.19706611522321	0.100892894992217	0.0665179944055542	0.201874378370345	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Listeriaceae	g__Listeria	NA
45257	-0.331974550780446	0.556446473834189	0.558205772558159	0.73767952727939	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Listeriaceae	g__Brochothrix	NA
1843	-0.404868909441945	0.486816464964001	0.416494355153536	0.615518107862818	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Leuconostocaceae	g__Weissella	NA
1841	0.0671378168101834	0.125444196286381	0.599061656244121	0.768329691792214	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Leuconostocaceae	g__Leuconostoc	NA
45262	0.19706611522321	0.100892894992217	0.0665179944055542	0.201874378370345	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Vagococcaceae	g__Vagococcus	NA
45277	0.717348630933524	0.717954157569734	0.330962178182615	0.537647643394278	k__Bacteria	p__Firmicutes	c__Bacilli	o__Paenibacillales	f__Paenibacillaceae	g__Paenibacillus	NA
45281	0.19706611522321	0.100892894992217	0.0665179944055542	0.201874378370345	k__Bacteria	p__Firmicutes	c__Bacilli	o__Paenibacillales	f__Paenibacillaceae	g__uncultured	NA
45274	-0.179342069404171	0.344199809155853	0.608689633339169	0.778764677948643	k__Bacteria	p__Firmicutes	c__Bacilli	o__Paenibacillales	f__Paenibacillaceae	g__Cohnella	NA
45242	0.19706611522321	0.100892894992217	0.0665179944055542	0.201874378370345	k__Bacteria	p__Firmicutes	c__Bacilli	o__Exiguobacterales	f__Exiguobacteraceae	g__Exiguobacterium	NA
45221	0.52951775860729	0.349590916045183	0.147216684646426	0.317550038782786	k__Bacteria	p__Firmicutes	c__Bacilli	o__Erysipelotrichales	f__Erysipelotrichaceae	g__Erysipelothrix	NA
45182	1.44967389409578	0.695708677539355	0.0517095914684769	0.201874378370345	k__Bacteria	p__Firmicutes	c__Bacilli	o__Brevibacillales	f__Brevibacillaceae	g__Brevibacillus	NA
45162	0.19706611522321	0.100892894992217	0.0665179944055542	0.201874378370345	k__Bacteria	p__Firmicutes	c__Bacilli	o__Alicyclobacillales	f__Alicyclobacillaceae	g__Effusibacillus	NA
43534	0.71834835529693	0.380483231477946	0.0752558969223773	0.221941119737181	k__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Micrococcales	f__Microbacteriaceae	g__Microbacterium	NA
43509	0.19706611522321	0.100892894992217	0.0665179944055542	0.201874378370345	k__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Micrococcales	f__Microbacteriaceae	g__Curtobacterium	NA
43493	0.19706611522321	0.100892894992217	0.0665179944055542	0.201874378370345	k__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Micrococcales	f__Microbacteriaceae	g__Agromyces	NA
43528	0.19706611522321	0.100892894992217	0.0665179944055542	0.201874378370345	k__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Micrococcales	f__Microbacteriaceae	g__Leucobacter	NA
43356	-0.103240987960715	0.271523902050374	0.708225708990479	0.83077262942254	k__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Corynebacteriales	f__Nocardiaceae	g__Gordonia	NA
43359	0.0495411681280733	0.603490464548553	0.935480270585507	0.971175776946484	k__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Corynebacteriales	f__Nocardiaceae	g__Rhodococcus	NA
43344	-0.245583473275895	1.0112381629265	0.810864149031858	0.892976974250275	k__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Corynebacteriales	f__Corynebacteriaceae	g__Corynebacterium	NA
43715	-0.125829433143643	0.292914182356905	0.672601003235683	0.815970116657153	k__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Streptomycetales	f__Streptomycetaceae	g__Streptomyces	NA
43648	0.49821517718897	0.298584237824626	0.112499217490019	0.275702307651595	k__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Propionibacteriales	f__Nocardioidaceae	g__Nocardioides	NA
43314	-0.146644943558851	0.903310008706304	0.872845258600209	0.922318269209127	k__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Actinomycetales	f__Actinomycetaceae	g__Actinomyces	NA
43305	0.19706611522321	0.100892894992217	0.0665179944055542	0.201874378370345	k__Bacteria	p__Actinobacteriota	c__Acidimicrobiia	o__Microtrichales	f__Microtrichaceae	g__Sva0996 marine group	NA
46221	0.732093028674494	0.972752567495862	0.461420457103175	0.656298306833399	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Burkholderia-Caballeronia-Paraburkholderia	NA
46388	1.47448155691224	0.762939234195467	0.0691728092921629	0.207323985858848	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Oxalobacteraceae	g__Massilia	NA
46419	1.08780026079478	0.46458122234104	0.0309134336345709	0.201874378370345	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Rhodocyclaceae	g__Propionivibrio	NA
