Representative_ASV	Beta	SE	P	FDR_BH	Rank1	Rank2	Rank3	Rank4	Rank5	Rank6	Rank7
45226	-0.400719900998627	0.92493717729714	0.669987477456752	0.827065335273873	k__Bacteria	p__Firmicutes	c__Bacilli	o__Erysipelotrichales	f__Erysipelotrichaceae	g__Faecalibaculum	NA
1688	0.410407566864918	0.779919445713636	0.605160711340705	0.78731107470445	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Bacillus	NA
1696	-0.891888027647621	0.983397264544071	0.37641732679298	0.57395411636364	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Geobacillus	NA
45295	0.233016294920715	0.77897650950849	0.768266106726453	0.883083898500955	k__Bacteria	p__Firmicutes	c__Bacilli	o__Staphylococcales	f__Staphylococcaceae	g__Staphylococcus	NA
45329	0.5450893846497	1.20069490950891	0.655270684506855	0.821634589305275	k__Bacteria	p__Firmicutes	c__Clostridia	o__Christensenellales	f__Christensenellaceae	g__Christensenellaceae R-7 group	NA
45479	0.0403907592528028	0.676384468033874	0.953040084388718	0.977333263010391	k__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Stomatobaculum	NA
45473	-1.22927227968673	0.690599689113851	0.0919625167937147	0.222668501310707	k__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Oribacterium	NA
45584	0.165384738286966	0.538164152001484	0.7621324402057	0.87990124995051	k__Bacteria	p__Firmicutes	c__Clostridia	o__Peptostreptococcales-Tissierellales	f__Anaerovoracaceae	g__Mogibacterium	NA
45617	0.162847995432369	0.620863576846368	0.796074064457333	0.901183410630271	k__Bacteria	p__Firmicutes	c__Clostridia	o__Peptostreptococcales-Tissierellales	f__Peptostreptococcaceae	g__Peptoniphilus	NA
46354	-0.47950460411474	0.980852564336803	0.630840402341452	0.808650809864165	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Neisseriaceae	g__Neisseria	NA
46315	-0.46456318137983	0.661334391362784	0.491375547000464	0.681669525414436	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Comamonadaceae	g__uncultured	NA
46260	0.190451422942751	0.85665268129884	0.826567469672784	0.914410639574531	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Comamonadaceae	g__Acidovorax	NA
46298	-0.609593573743614	0.596672511945932	0.320479859005308	0.528432712758488	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Comamonadaceae	g__Rhodoferax	NA
46272	0.378712085928916	0.908086409664296	0.681577742835639	0.827065335273873	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Comamonadaceae	g__Delftia	NA
46230	0.347014754279856	0.986038447370647	0.728978566366832	0.854833610335994	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Ralstonia	NA
3698	0.155135631380377	0.725631495512311	0.833110766986672	0.914833988560508	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pasteurellales	f__Pasteurellaceae	g__Haemophilus	NA
3690	-1.08573607676197	0.845826913987792	0.215547847027842	0.423300182650178	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pasteurellales	f__Pasteurellaceae	g__Actinobacillus	NA
3691	-1.19985708284349	0.879429763920653	0.189271316521887	0.3836779013215	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pasteurellales	f__Pasteurellaceae	g__Aggregatibacter	NA
46463	-1.69426846584769	1.32938142151482	0.218702011973229	0.425208744468397	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales	f__Enterobacteriaceae	g__Escherichia-Shigella	NA
26828	-0.132205223221391	1.30458077450189	0.920401480984032	0.955099155862399	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Steroidobacterales	f__Steroidobacteraceae	g__Steroidobacter	NA
3327	-0.0319303277993488	1.25027519749634	0.979906332247258	0.991687940452144	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Aeromonadales	f__Succinivibrionaceae	g__Anaerobiospirillum	NA
3723	-0.49064857904538	0.783587437419539	0.539072081225562	0.728513432767362	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Pseudomonas	NA
3818	0.58871862652105	0.612389006183991	0.349114808637319	0.557095842676437	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Xanthomonadaceae	g__Stenotrophomonas	NA
26151	0.180913934523315	0.925800056955796	0.847258101343195	0.92491046038915	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Xanthobacteraceae	g__Bradyrhizobium	NA
26083	-0.381891167837406	0.82743717433414	0.649943595840353	0.819085543673505	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Pleomorphomonadaceae	g__Chthonobacter	NA
2852	1.19938862165029	1.06961430470268	0.27688545996389	0.484318045354897	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Sphingomonadales	f__Sphingomonadaceae	g__Sphingomonas	NA
45860	-1.28585815623149	0.763683704088492	0.109490546726155	0.256787246357755	k__Bacteria	p__Fusobacteriota	c__Fusobacteriia	o__Fusobacteriales	f__Fusobacteriaceae	g__Fusobacterium	NA
45867	0.33515341049486	0.730473215679148	0.651857509955695	0.819522782949107	k__Bacteria	p__Fusobacteriota	c__Fusobacteriia	o__Fusobacteriales	f__Leptotrichiaceae	g__Leptotrichia	NA
45872	0.801289073920572	0.978323814289869	0.423474043202527	0.616927366559671	k__Bacteria	p__Fusobacteriota	c__Fusobacteriia	o__Fusobacteriales	f__Leptotrichiaceae	g__uncultured	NA
43656	0.0192865058427113	1.03812408538924	0.985381958142051	0.993302597141733	k__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Propionibacteriales	f__Propionibacteriaceae	g__Cutibacterium	NA
43329	-0.29979078525839	0.602452333978072	0.624778027743744	0.802847441056458	k__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Bifidobacteriales	f__Bifidobacteriaceae	g__Bifidobacterium	NA
43773	-0.256912789035904	0.581841540092639	0.664072630176528	0.823009444507877	k__Bacteria	p__Actinobacteriota	c__Coriobacteriia	o__Coriobacteriales	f__Coriobacteriaceae	g__Collinsella	NA
45003	-0.163544548694882	0.630963866735949	0.798423606742067	0.901891028782076	k__Bacteria	p__Desulfobacterota	c__Desulfovibrionia	o__Desulfovibrionales	f__Desulfovibrionaceae	g__Bilophila	NA
44495	1.34837791391962	0.492280814744837	0.0134837728889305	0.0450772129635268	k__Bacteria	p__Campilobacterota	c__Campylobacteria	o__Campylobacterales	f__Helicobacteraceae	g__uncultured	NA
44513	1.45758809787391	0.627232817880675	0.0320414867271354	0.099748199751737	k__Bacteria	p__Campilobacterota	c__Campylobacteria	o__Campylobacterales	f__Sulfurovaceae	g__Sulfurovum	NA
3704	-0.58603624430197	0.667327853581055	0.391416060688412	0.582343204275065	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pasteurellales	f__Pasteurellaceae	g__Otariodibacter	NA
3706	-0.308320132384318	0.725261996285353	0.675791217398509	0.827065335273873	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pasteurellales	f__Pasteurellaceae	g__Phocoenobacter	NA
3708	-0.0266520306189591	0.563892161237828	0.962822953521456	0.983508602913518	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pasteurellales	f__Pasteurellaceae	g__uncultured	NA
14674	-0.664617486174915	0.502467324188093	0.202492387042649	0.40114969099737	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pasteurellales	f__Pasteurellaceae	g__Frederiksenia	NA
3692	-1.06929217108198	0.553105049696798	0.0690914624883803	0.182027454702628	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pasteurellales	f__Pasteurellaceae	g__Avibacterium	NA
3697	0.231125131507221	0.323905277472058	0.484650629020072	0.675926077273327	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pasteurellales	f__Pasteurellaceae	g__Gallibacterium	NA
3705	-0.91816286480392	0.593983362888213	0.139560008138463	0.312362854165078	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pasteurellales	f__Pasteurellaceae	g__Pasteurella	NA
26797	-0.262800026943367	0.46538320326047	0.579250653288194	0.76796519767753	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pasteurellales	f__Pasteurellaceae	g__Rodentibacter	NA
46360	-1.29333675668369	0.763782602049091	0.107627032484446	0.25355377472687	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Neisseriaceae	g__uncultured	NA
46273	-0.136484028158801	0.748895881701049	0.857425674886476	0.92491046038915	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Comamonadaceae	g__Diaphorobacter	NA
46269	-0.443229800596671	0.785931274633905	0.579744301542565	0.76796519767753	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Comamonadaceae	g__Comamonas	NA
46327	0.618205196576516	0.5963139017116	0.313597977867114	0.523999177075082	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Hydrogenophilaceae	g__Hydrogenophilus	NA
3711	1.13824524100581	1.00335663820072	0.271493489707454	0.478084495343429	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	NA
26328	-0.876347985250936	0.653241733079072	0.196427483078531	0.39360756187767	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Beggiatoales	f__Beggiatoaceae	g__Beggiatoa	NA
25953	0.77854794332009	0.677302055706214	0.265401217851426	0.470524870970495	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Azospirillales	f__Azospirillaceae	g__Skermanella	NA
11439	-0.599153117226287	0.587079091938355	0.320981723991677	0.528432712758488	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Rhizobiales Incertae Sedis	g__Phreatobacter	NA
2642	0.17491187506486	0.36389397677869	0.636543381575966	0.811075056352281	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Rubellimicrobium	NA
1851	0.23842137549966	1.64553950030937	0.886408156037986	0.938023308814372	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Lactococcus	NA
1831	-1.26172037407359	0.707033269917678	0.091202915925046	0.221856395482786	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Enterococcaceae	g__Enterococcus	NA
45286	-0.227130005573227	1.01535005297783	0.825512888472799	0.914410639574531	k__Bacteria	p__Firmicutes	c__Bacilli	o__Staphylococcales	f__Gemellaceae	g__Gemella	NA
45150	0.574546847056103	0.202565909281585	0.0109485578511742	0.036942553265575	k__Bacteria	p__Firmicutes	c__Bacilli	o__Acholeplasmatales	f__Acholeplasmataceae	g__Acholeplasma	NA
45574	0.10068913839162	0.553598472837853	0.857708553133341	0.92491046038915	k__Bacteria	p__Firmicutes	c__Clostridia	o__Peptostreptococcales-Tissierellales	f__	g__Anaerococcus	NA
45587	-0.189128452927207	0.438557096052203	0.671406002146555	0.827065335273873	k__Bacteria	p__Firmicutes	c__Clostridia	o__Peptostreptococcales-Tissierellales	f__Anaerovoracaceae	g__[Eubacterium] nodatum group	NA
45623	0.155837804125179	0.680972011566851	0.821568423543329	0.914213373432258	k__Bacteria	p__Firmicutes	c__Clostridia	o__Peptostreptococcales-Tissierellales	f__Peptostreptococcaceae	g__Filifactor	NA
45629	-0.593197846665559	1.07762951680375	0.58876714417957	0.772053029862946	k__Bacteria	p__Firmicutes	c__Clostridia	o__Peptostreptococcales-Tissierellales	f__Peptostreptococcaceae	g__Peptostreptococcus	NA
45616	0.487676759789128	0.734435057856167	0.515096241363945	0.703770347349951	k__Bacteria	p__Firmicutes	c__Clostridia	o__Peptostreptococcales-Tissierellales	f__	g__Parvimonas	NA
45427	0.448025831353071	0.510309153410993	0.391539456533671	0.582343204275065	k__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Catonella	NA
45444	-0.319302902902129	0.665961417978014	0.637384030900167	0.811075056352281	k__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Lachnoanaerobaculum	NA
45502	-2.12875602914607	0.889655327407996	0.0278357144596845	0.0871741237270358	k__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__uncultured	NA
46624	0.430549314611767	1.01654999658505	0.676919308012143	0.827065335273873	k__Bacteria	p__Spirochaetota	c__Spirochaetia	o__Spirochaetales	f__Spirochaetaceae	g__Treponema	NA
43698	0.366317561869531	1.02569655838281	0.725139634560214	0.853733826664453	k__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Pseudonocardiales	f__Pseudonocardiaceae	g__Pseudonocardia	NA
43354	0.184363205260483	0.466421240772692	0.697287420268692	0.836425047707628	k__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Corynebacteriales	f__Mycobacteriaceae	g__Mycobacterium	NA
1686	-1.11643098956323	0.681069895280584	0.118525046490239	0.275504885841755	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Anoxybacillus	NA
1727	0.436689346928978	0.0742197723936731	1.43124290427561e-05	5.38518013623126e-05	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Virgibacillus	NA
1722	0.436689346928978	0.0742197723936731	1.43124290427561e-05	5.38518013623126e-05	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Tenuibacillus	NA
1700	0.436689346928978	0.0742197723936731	1.43124290427561e-05	5.38518013623126e-05	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Halobacillus	NA
1707	0.436689346928978	0.0742197723936731	1.43124290427561e-05	5.38518013623126e-05	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Oceanobacillus	NA
1729	0.436689346928978	0.0742197723936731	1.43124290427561e-05	5.38518013623126e-05	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__uncultured	NA
1726	0.436689346928978	0.0742197723936731	1.43124290427561e-05	5.38518013623126e-05	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Ureibacillus	NA
1718	0.436689346928978	0.0742197723936731	1.43124290427561e-05	5.38518013623126e-05	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Saliterribacillus	NA
1684	0.436689346928978	0.0742197723936731	1.43124290427561e-05	5.38518013623126e-05	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Amphibacillus	NA
1708	0.436689346928978	0.0742197723936731	1.43124290427561e-05	5.38518013623126e-05	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Ornithinibacillus	NA
1767	0.436689346928978	0.0742197723936731	1.43124290427561e-05	5.38518013623126e-05	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Planococcaceae	g__Solibacillus	NA
1762	0.605196968642944	0.235210912799011	0.0191550075274838	0.0622240306638139	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Planococcaceae	g__Lysinibacillus	NA
25618	0.436689346928978	0.0742197723936731	1.43124290427561e-05	5.38518013623126e-05	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Planococcaceae	g__[Renibacterium] salmoninarum group	NA
11273	0.436689346928978	0.0742197723936731	1.43124290427561e-05	5.38518013623126e-05	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Planococcaceae	g__Psychrobacillus	NA
1768	0.436689346928978	0.0742197723936731	1.43124290427561e-05	5.38518013623126e-05	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Planococcaceae	g__Sporosarcina	NA
25617	0.603046945357226	0.487885636428007	0.232330891150536	0.44227776906071	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Planococcaceae	g__Savagea	NA
1764	0.436689346928978	0.0742197723936731	1.43124290427561e-05	5.38518013623126e-05	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Planococcaceae	g__Planococcus	NA
11272	0.436689346928978	0.0742197723936731	1.43124290427561e-05	5.38518013623126e-05	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Planococcaceae	g__Domibacillus	NA
1769	0.436689346928978	0.0742197723936731	1.43124290427561e-05	5.38518013623126e-05	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Planococcaceae	g__Viridibacillus	NA
1754	0.436689346928978	0.0742197723936731	1.43124290427561e-05	5.38518013623126e-05	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Planococcaceae	g__Bhargavaea	NA
1773	0.436689346928978	0.0742197723936731	1.43124290427561e-05	5.38518013623126e-05	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Sporolactobacillaceae	g__Sporolactobacillus	NA
1852	0.534597748704923	0.515394478012585	0.313349342559584	0.523999177075082	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Lactovum	NA
45259	0.318677663031126	0.425880224611327	0.463956936786799	0.661170239617156	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Floricoccus	NA
1821	0.253901981355875	0.624613578377473	0.689171633510542	0.832417469575089	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Carnobacteriaceae	g__Granulicatella	NA
11279	0.436689346928978	0.0742197723936731	1.43124290427561e-05	5.38518013623126e-05	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Carnobacteriaceae	g__Jeotgalibaca	NA
1808	0.436689346928978	0.0742197723936731	1.43124290427561e-05	5.38518013623126e-05	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Aerococcaceae	g__Globicatella	NA
1804	0.40638390246184	0.728697019800905	0.583928915050976	0.769256480029371	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Aerococcaceae	g__Aerococcus	NA
45258	0.436689346928978	0.0742197723936731	1.43124290427561e-05	5.38518013623126e-05	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Listeriaceae	g__Listeria	NA
45257	0.792024515320787	0.485891091324516	0.120465831096728	0.27877712240526	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Listeriaceae	g__Brochothrix	NA
1843	0.579846153773877	0.497075711339224	0.258629605421131	0.468039043720593	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Leuconostocaceae	g__Weissella	NA
1841	0.251077492053227	0.123379392924658	0.0568496853039897	0.159167570041981	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Leuconostocaceae	g__Leuconostoc	NA
45262	0.436689346928978	0.0742197723936731	1.43124290427561e-05	5.38518013623126e-05	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Vagococcaceae	g__Vagococcus	NA
45277	-1.24988095579615	0.663573447383096	0.0758844619621847	0.191368071181376	k__Bacteria	p__Firmicutes	c__Bacilli	o__Paenibacillales	f__Paenibacillaceae	g__Paenibacillus	NA
45281	0.436689346928978	0.0742197723936731	1.43124290427561e-05	5.38518013623126e-05	k__Bacteria	p__Firmicutes	c__Bacilli	o__Paenibacillales	f__Paenibacillaceae	g__uncultured	NA
45274	-0.0995262855882665	0.359174805509791	0.784862695159977	0.892354759931887	k__Bacteria	p__Firmicutes	c__Bacilli	o__Paenibacillales	f__Paenibacillaceae	g__Cohnella	NA
45242	0.436689346928978	0.0742197723936731	1.43124290427561e-05	5.38518013623126e-05	k__Bacteria	p__Firmicutes	c__Bacilli	o__Exiguobacterales	f__Exiguobacteraceae	g__Exiguobacterium	NA
45221	0.686957629659937	0.344195230409986	0.0613100464717465	0.168302760241821	k__Bacteria	p__Firmicutes	c__Bacilli	o__Erysipelotrichales	f__Erysipelotrichaceae	g__Erysipelothrix	NA
45182	0.288407722083826	0.646860218478392	0.661016445564648	0.823009444507877	k__Bacteria	p__Firmicutes	c__Bacilli	o__Brevibacillales	f__Brevibacillaceae	g__Brevibacillus	NA
45162	0.436689346928978	0.0742197723936731	1.43124290427561e-05	5.38518013623126e-05	k__Bacteria	p__Firmicutes	c__Bacilli	o__Alicyclobacillales	f__Alicyclobacillaceae	g__Effusibacillus	NA
43534	0.830275610875519	0.378424877519289	0.041600309858299	0.121556817771933	k__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Micrococcales	f__Microbacteriaceae	g__Microbacterium	NA
43509	0.436689346928978	0.0742197723936731	1.43124290427561e-05	5.38518013623126e-05	k__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Micrococcales	f__Microbacteriaceae	g__Curtobacterium	NA
43493	0.436689346928978	0.0742197723936731	1.43124290427561e-05	5.38518013623126e-05	k__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Micrococcales	f__Microbacteriaceae	g__Agromyces	NA
43528	0.436689346928978	0.0742197723936731	1.43124290427561e-05	5.38518013623126e-05	k__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Micrococcales	f__Microbacteriaceae	g__Leucobacter	NA
43356	0.00914844398572636	0.283107939342476	0.974577005994124	0.989716066281411	k__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Corynebacteriales	f__Nocardiaceae	g__Gordonia	NA
43359	-0.105688697184507	0.573203625293112	0.855774822702089	0.92491046038915	k__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Corynebacteriales	f__Nocardiaceae	g__Rhodococcus	NA
43344	-0.397928720869664	0.975297078290514	0.688080272417807	0.832417469575089	k__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Corynebacteriales	f__Corynebacteriaceae	g__Corynebacterium	NA
43715	-0.0231051677439576	0.305591549280493	0.940564965240458	0.96833755279677	k__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Streptomycetales	f__Streptomycetaceae	g__Streptomyces	NA
43648	0.586985027988658	0.206372555542527	0.0107629542062791	0.0365521107135322	k__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Propionibacteriales	f__Nocardioidaceae	g__Nocardioides	NA
43314	-1.19604108526213	0.809038713386049	0.156600618151071	0.339525591141491	k__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Actinomycetales	f__Actinomycetaceae	g__Actinomyces	NA
43305	0.436689346928978	0.0742197723936731	1.43124290427561e-05	5.38518013623126e-05	k__Bacteria	p__Actinobacteriota	c__Acidimicrobiia	o__Microtrichales	f__Microtrichaceae	g__Sva0996 marine group	NA
46221	-1.47698581635874	0.938516233273455	0.132958491572514	0.302336048227935	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Burkholderia-Caballeronia-Paraburkholderia	NA
