Representative_ASV	Beta	SE	P	FDR_BH	Rank1	Rank2	Rank3	Rank4	Rank5	Rank6	Rank7
3704	-0.779806454719187	0.631653715582613	0.23287363279245	0.446127875276378	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pasteurellales	f__Pasteurellaceae	g__Otariodibacter	NA
3706	-0.621494909639294	0.653595682719346	0.354256677956472	0.580803268248385	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pasteurellales	f__Pasteurellaceae	g__Phocoenobacter	NA
3708	-0.300732237137392	0.499693779341995	0.55479079581752	0.740192821970823	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pasteurellales	f__Pasteurellaceae	g__uncultured	NA
14674	-0.755332688010611	0.488245162015331	0.139255996234657	0.316656026220545	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pasteurellales	f__Pasteurellaceae	g__Frederiksenia	NA
3692	-1.24877590651892	0.505635616086501	0.0237547394978771	0.0796392869063443	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pasteurellales	f__Pasteurellaceae	g__Avibacterium	NA
3697	0.114875518830734	0.309455062620962	0.714807856517532	0.84461595312493	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pasteurellales	f__Pasteurellaceae	g__Gallibacterium	NA
3705	-1.0377740510899	0.572506831170049	0.0865938327590919	0.230115483333646	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pasteurellales	f__Pasteurellaceae	g__Pasteurella	NA
26797	-0.457249058207658	0.42064741732862	0.291373636925839	0.51309229667412	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pasteurellales	f__Pasteurellaceae	g__Rodentibacter	NA
46360	-1.41937375500462	0.742283272482096	0.0719042649254188	0.20327530030267	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Neisseriaceae	g__uncultured	NA
46273	-0.0630631373216713	0.746402625707449	0.933599915342305	0.968795150246082	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Comamonadaceae	g__Diaphorobacter	NA
46269	-0.532273543126538	0.778576610001515	0.50290297379969	0.707038320691499	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Comamonadaceae	g__Comamonas	NA
46327	0.510687924260595	0.593795430519025	0.40107709071912	0.613375656805129	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Hydrogenophilaceae	g__Hydrogenophilus	NA
3711	1.25002467827565	0.990638969851229	0.223114221264273	0.435405737765726	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	NA
26328	-0.628562182622551	0.629053127052753	0.330932514204071	0.560987196122351	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Beggiatoales	f__Beggiatoaceae	g__Beggiatoa	NA
25953	0.622897303557101	0.671150608810869	0.365632923270969	0.592329794761283	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Azospirillales	f__Azospirillaceae	g__Skermanella	NA
11439	-0.396000908399739	0.566673551556757	0.493597843366941	0.69959802731954	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Rhizobiales Incertae Sedis	g__Phreatobacter	NA
2642	0.0478031364172194	0.346955461015794	0.891944725617529	0.948581243389838	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Rubellimicrobium	NA
1851	0.589394741933637	1.6086847300876	0.718350398428572	0.84461595312493	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Lactococcus	NA
1831	-1.27007742222444	0.706159849936716	0.0888782555131864	0.230115483333646	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Enterococcaceae	g__Enterococcus	NA
45286	-0.209419886287779	1.01543142151882	0.838920282378128	0.929566329838477	k__Bacteria	p__Firmicutes	c__Bacilli	o__Staphylococcales	f__Gemellaceae	g__Gemella	NA
45150	0.50684521797133	0.203072029393508	0.0224994233778304	0.0774157791224033	k__Bacteria	p__Firmicutes	c__Bacilli	o__Acholeplasmatales	f__Acholeplasmataceae	g__Acholeplasma	NA
45574	-0.0860776235935179	0.52652797760693	0.871960826965761	0.948581243389838	k__Bacteria	p__Firmicutes	c__Clostridia	o__Peptostreptococcales-Tissierellales	f__	g__Anaerococcus	NA
45587	-0.198268065800137	0.43825248384988	0.65638143852759	0.807735276117481	k__Bacteria	p__Firmicutes	c__Clostridia	o__Peptostreptococcales-Tissierellales	f__Anaerovoracaceae	g__[Eubacterium] nodatum group	NA
45623	0.0408476645579474	0.673674994485183	0.952318788551851	0.972958160805218	k__Bacteria	p__Firmicutes	c__Clostridia	o__Peptostreptococcales-Tissierellales	f__Peptostreptococcaceae	g__Filifactor	NA
45629	-0.114346546993621	0.993429815655803	0.909637951068488	0.95250380257459	k__Bacteria	p__Firmicutes	c__Clostridia	o__Peptostreptococcales-Tissierellales	f__Peptostreptococcaceae	g__Peptostreptococcus	NA
45616	0.656211219589213	0.710458806907075	0.367888336450385	0.592329794761283	k__Bacteria	p__Firmicutes	c__Clostridia	o__Peptostreptococcales-Tissierellales	f__	g__Parvimonas	NA
45427	0.236503971007816	0.480375513817356	0.628436159626529	0.787477868935251	k__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Catonella	NA
45444	-0.466828523505445	0.647088523276332	0.479912359369778	0.689544406457126	k__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Lachnoanaerobaculum	NA
45502	-1.85715806237646	0.888524023173655	0.051064428777707	0.154814015216878	k__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__uncultured	NA
46624	0.30257053834861	1.01231707902823	0.76844796658056	0.879427322804448	k__Bacteria	p__Spirochaetota	c__Spirochaetia	o__Spirochaetales	f__Spirochaetaceae	g__Treponema	NA
43698	0.13344472671134	1.00639229554675	0.895983048249675	0.948581243389838	k__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Pseudonocardiales	f__Pseudonocardiaceae	g__Pseudonocardia	NA
43354	0.197397314039354	0.465971231021513	0.676857860239152	0.817544251512879	k__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Corynebacteriales	f__Mycobacteriaceae	g__Mycobacterium	NA
1686	-1.21194791336954	0.666193133029195	0.0855545002605538	0.230115483333646	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Anoxybacillus	NA
1727	0.408375575023384	0.0785007649271045	6.00616368607807e-05	0.000225987309915024	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Virgibacillus	NA
1722	0.408375575023384	0.0785007649271045	6.00616368607807e-05	0.000225987309915024	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Tenuibacillus	NA
1700	0.408375575023384	0.0785007649271045	6.00616368607807e-05	0.000225987309915024	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Halobacillus	NA
1707	0.408375575023384	0.0785007649271045	6.00616368607807e-05	0.000225987309915024	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Oceanobacillus	NA
1729	0.408375575023384	0.0785007649271045	6.00616368607807e-05	0.000225987309915024	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__uncultured	NA
1726	0.408375575023384	0.0785007649271045	6.00616368607807e-05	0.000225987309915024	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Ureibacillus	NA
1718	0.408375575023384	0.0785007649271045	6.00616368607807e-05	0.000225987309915024	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Saliterribacillus	NA
1684	0.408375575023384	0.0785007649271045	6.00616368607807e-05	0.000225987309915024	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Amphibacillus	NA
1708	0.408375575023384	0.0785007649271045	6.00616368607807e-05	0.000225987309915024	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Ornithinibacillus	NA
1767	0.408375575023384	0.0785007649271045	6.00616368607807e-05	0.000225987309915024	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Planococcaceae	g__Solibacillus	NA
1762	0.528738161961931	0.234978827449963	0.0371838052356757	0.117861394777323	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Planococcaceae	g__Lysinibacillus	NA
25618	0.408375575023384	0.0785007649271045	6.00616368607807e-05	0.000225987309915024	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Planococcaceae	g__[Renibacterium] salmoninarum group	NA
11273	0.408375575023384	0.0785007649271045	6.00616368607807e-05	0.000225987309915024	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Planococcaceae	g__Psychrobacillus	NA
1768	0.408375575023384	0.0785007649271045	6.00616368607807e-05	0.000225987309915024	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Planococcaceae	g__Sporosarcina	NA
25617	0.686215695497541	0.47565441928767	0.166287768856869	0.353530500455864	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Planococcaceae	g__Savagea	NA
1764	0.408375575023384	0.0785007649271045	6.00616368607807e-05	0.000225987309915024	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Planococcaceae	g__Planococcus	NA
11272	0.408375575023384	0.0785007649271045	6.00616368607807e-05	0.000225987309915024	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Planococcaceae	g__Domibacillus	NA
1769	0.408375575023384	0.0785007649271045	6.00616368607807e-05	0.000225987309915024	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Planococcaceae	g__Viridibacillus	NA
1754	0.408375575023384	0.0785007649271045	6.00616368607807e-05	0.000225987309915024	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Planococcaceae	g__Bhargavaea	NA
1773	0.408375575023384	0.0785007649271045	6.00616368607807e-05	0.000225987309915024	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Sporolactobacillaceae	g__Sporolactobacillus	NA
1852	0.619097472086595	0.504181758105424	0.235290786966011	0.447480296666268	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Lactovum	NA
45259	0.304499475697599	0.426257491732433	0.48416905276209	0.693754560533077	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Floricoccus	NA
1821	0.200541775561947	0.62377093321861	0.751535510559103	0.86385290554376	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Carnobacteriaceae	g__Granulicatella	NA
11279	0.408375575023384	0.0785007649271045	6.00616368607807e-05	0.000225987309915024	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Carnobacteriaceae	g__Jeotgalibaca	NA
1808	0.408375575023384	0.0785007649271045	6.00616368607807e-05	0.000225987309915024	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Aerococcaceae	g__Globicatella	NA
1804	0.481680368772722	0.722846681324377	0.513628226218325	0.714435006149426	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Aerococcaceae	g__Aerococcus	NA
45258	0.408375575023384	0.0785007649271045	6.00616368607807e-05	0.000225987309915024	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Listeriaceae	g__Listeria	NA
45257	0.662186409588961	0.482053251900499	0.186409080546477	0.376416791991534	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Listeriaceae	g__Brochothrix	NA
1843	0.749890029084065	0.458430916313407	0.11925203340658	0.284789102610235	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Leuconostocaceae	g__Weissella	NA
1841	0.194208050166747	0.117916321435173	0.116904683214997	0.280463987713043	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Leuconostocaceae	g__Leuconostoc	NA
45262	0.408375575023384	0.0785007649271045	6.00616368607807e-05	0.000225987309915024	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Vagococcaceae	g__Vagococcus	NA
45277	-1.16976397045308	0.667600964470795	0.0967589018328442	0.248063263032243	k__Bacteria	p__Firmicutes	c__Bacilli	o__Paenibacillales	f__Paenibacillaceae	g__Paenibacillus	NA
45281	0.408375575023384	0.0785007649271045	6.00616368607807e-05	0.000225987309915024	k__Bacteria	p__Firmicutes	c__Bacilli	o__Paenibacillales	f__Paenibacillaceae	g__uncultured	NA
45274	-0.00409798845141996	0.349117161649575	0.990763651945496	0.992661666604395	k__Bacteria	p__Firmicutes	c__Bacilli	o__Paenibacillales	f__Paenibacillaceae	g__Cohnella	NA
45242	0.408375575023384	0.0785007649271045	6.00616368607807e-05	0.000225987309915024	k__Bacteria	p__Firmicutes	c__Bacilli	o__Exiguobacterales	f__Exiguobacteraceae	g__Exiguobacterium	NA
45221	0.587138634116926	0.342257806665902	0.103418623126296	0.258793970789728	k__Bacteria	p__Firmicutes	c__Bacilli	o__Erysipelotrichales	f__Erysipelotrichaceae	g__Erysipelothrix	NA
45182	0.359919267275928	0.641516556572257	0.581685131560795	0.760228267114123	k__Bacteria	p__Firmicutes	c__Bacilli	o__Brevibacillales	f__Brevibacillaceae	g__Brevibacillus	NA
45162	0.408375575023384	0.0785007649271045	6.00616368607807e-05	0.000225987309915024	k__Bacteria	p__Firmicutes	c__Bacilli	o__Alicyclobacillales	f__Alicyclobacillaceae	g__Effusibacillus	NA
43534	0.850279079437038	0.375500502191959	0.0361344091918809	0.115940466302784	k__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Micrococcales	f__Microbacteriaceae	g__Microbacterium	NA
43509	0.408375575023384	0.0785007649271045	6.00616368607807e-05	0.000225987309915024	k__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Micrococcales	f__Microbacteriaceae	g__Curtobacterium	NA
43493	0.408375575023384	0.0785007649271045	6.00616368607807e-05	0.000225987309915024	k__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Micrococcales	f__Microbacteriaceae	g__Agromyces	NA
43528	0.408375575023384	0.0785007649271045	6.00616368607807e-05	0.000225987309915024	k__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Micrococcales	f__Microbacteriaceae	g__Leucobacter	NA
43356	0.0794979573747285	0.275015657300526	0.77583297749931	0.885940277799431	k__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Corynebacteriales	f__Nocardiaceae	g__Gordonia	NA
43359	-0.0200287080391097	0.568311565340178	0.972274279476997	0.985464046834243	k__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Corynebacteriales	f__Nocardiaceae	g__Rhodococcus	NA
43344	-0.518876134084687	0.965773485732441	0.597664419103863	0.768163303173281	k__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Corynebacteriales	f__Corynebacteriaceae	g__Corynebacterium	NA
43715	0.0546874868134331	0.296901645207271	0.855920529257479	0.938462131659668	k__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Streptomycetales	f__Streptomycetaceae	g__Streptomyces	NA
43648	0.515729632923155	0.20658352457861	0.0224722600886738	0.0774157791224033	k__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Propionibacteriales	f__Nocardioidaceae	g__Nocardioides	NA
43314	-1.33593163473034	0.78636944993236	0.106563243953721	0.265393221846649	k__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Actinomycetales	f__Actinomycetaceae	g__Actinomyces	NA
43305	0.408375575023384	0.0785007649271045	6.00616368607807e-05	0.000225987309915024	k__Bacteria	p__Actinobacteriota	c__Acidimicrobiia	o__Microtrichales	f__Microtrichaceae	g__Sva0996 marine group	NA
46221	-1.29114526697134	0.938238692627311	0.185659987803706	0.376357262098211	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Burkholderia-Caballeronia-Paraburkholderia	NA
