Representative_ASV	Beta	SE	P	FDR_BH	Rank1	Rank2	Rank3	Rank4	Rank5	Rank6	Rank7
3818	0.0488723066741258	0.595733703807148	0.935522521052851	0.998030119658999	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Xanthomonadaceae	g__Stenotrophomonas	NA
26151	0.106467425286053	0.848489219977487	0.901535340399034	0.998030119658999	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Xanthobacteraceae	g__Bradyrhizobium	NA
26083	0.0125124647088251	0.786659345293338	0.987484502580375	0.998030119658999	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Pleomorphomonadaceae	g__Chthonobacter	NA
2852	-1.07450015893306	0.989168008529048	0.291694659604007	0.928283402165659	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Sphingomonadales	f__Sphingomonadaceae	g__Sphingomonas	NA
45860	-0.884170278040983	0.725829335515041	0.238893275727204	0.928283402165659	k__Bacteria	p__Fusobacteriota	c__Fusobacteriia	o__Fusobacteriales	f__Fusobacteriaceae	g__Fusobacterium	NA
45867	-0.0248423602704778	0.637919469101078	0.969364679370361	0.998030119658999	k__Bacteria	p__Fusobacteriota	c__Fusobacteriia	o__Fusobacteriales	f__Leptotrichiaceae	g__Leptotrichia	NA
45872	-0.41838378837546	0.942061755597677	0.662252478450249	0.937205025736187	k__Bacteria	p__Fusobacteriota	c__Fusobacteriia	o__Fusobacteriales	f__Leptotrichiaceae	g__uncultured	NA
43656	-2.04145831809358	0.834033883122493	0.0248616894429375	0.928283402165659	k__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Propionibacteriales	f__Propionibacteriaceae	g__Cutibacterium	NA
43329	0.508009797512596	0.563095585804523	0.378879109820763	0.928283402165659	k__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Bifidobacteriales	f__Bifidobacteriaceae	g__Bifidobacterium	NA
43773	0.505824950428122	0.542112520179949	0.363135780224236	0.928283402165659	k__Bacteria	p__Actinobacteriota	c__Coriobacteriia	o__Coriobacteriales	f__Coriobacteriaceae	g__Collinsella	NA
45003	0.571853498811613	0.582076434973503	0.338906269377122	0.928283402165659	k__Bacteria	p__Desulfobacterota	c__Desulfovibrionia	o__Desulfovibrionales	f__Desulfovibrionaceae	g__Bilophila	NA
44495	0.879772764552729	0.453316398472397	0.0681153442736031	0.928283402165659	k__Bacteria	p__Campilobacterota	c__Campylobacteria	o__Campylobacterales	f__Helicobacteraceae	g__uncultured	NA
44513	0.883042299922485	0.586161800579052	0.149292008120288	0.928283402165659	k__Bacteria	p__Campilobacterota	c__Campylobacteria	o__Campylobacterales	f__Sulfurovaceae	g__Sulfurovum	NA
3704	-0.128387252581586	0.626821057726426	0.840008847800607	0.998030119658999	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pasteurellales	f__Pasteurellaceae	g__Otariodibacter	NA
3706	-0.237130574117586	0.636509152602903	0.713834821253369	0.954822535845299	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pasteurellales	f__Pasteurellaceae	g__Phocoenobacter	NA
3708	-0.377129277208638	0.473172474970648	0.435825542512983	0.928283402165659	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pasteurellales	f__Pasteurellaceae	g__uncultured	NA
14674	0.0983686921004704	0.495211665068571	0.844770976376703	0.998030119658999	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pasteurellales	f__Pasteurellaceae	g__Frederiksenia	NA
3692	0.0194800404985032	0.558099140036014	0.972540241469416	0.998030119658999	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pasteurellales	f__Pasteurellaceae	g__Avibacterium	NA
3697	0.0561350981188353	0.296033618497815	0.8517256443637	0.998030119658999	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pasteurellales	f__Pasteurellaceae	g__Gallibacterium	NA
3705	0.014990122910606	0.593885418432061	0.980140644830575	0.998030119658999	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pasteurellales	f__Pasteurellaceae	g__Pasteurella	NA
26797	-0.227293363936429	0.410754342304983	0.586827835390848	0.928283402165659	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pasteurellales	f__Pasteurellaceae	g__Rodentibacter	NA
46360	-1.24959764992481	0.718676909398286	0.0991536416371111	0.928283402165659	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Neisseriaceae	g__uncultured	NA
46273	0.618809582113544	0.697067995364904	0.386393592138439	0.928283402165659	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Comamonadaceae	g__Diaphorobacter	NA
46269	0.583077298586916	0.739635466291331	0.440762695768323	0.928283402165659	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Comamonadaceae	g__Comamonas	NA
46327	-0.0267068295648927	0.577931669602994	0.963650871763905	0.998030119658999	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Hydrogenophilaceae	g__Hydrogenophilus	NA
3711	-1.02727399638185	0.9557256490768	0.29663378581724	0.928283402165659	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	NA
26328	0.346107642881506	0.611075379229134	0.578122319754674	0.928283402165659	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Beggiatoales	f__Beggiatoaceae	g__Beggiatoa	NA
25953	0.212804827703498	0.653454652422995	0.748435972576452	0.9634206635113	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Azospirillales	f__Azospirillaceae	g__Skermanella	NA
11439	-0.0726610486490143	0.547588217072926	0.895908410214306	0.998030119658999	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Rhizobiales Incertae Sedis	g__Phreatobacter	NA
2642	0.028038578901704	0.331082942037665	0.933444667902261	0.998030119658999	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Rubellimicrobium	NA
1851	-1.32917894627458	1.5081014370949	0.389740916993126	0.928283402165659	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Lactococcus	NA
1831	-0.78358356604594	0.707970257991155	0.282951851805134	0.928283402165659	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Enterococcaceae	g__Enterococcus	NA
45286	0.165456673845936	0.969019194686439	0.866327726639115	0.998030119658999	k__Bacteria	p__Firmicutes	c__Bacilli	o__Staphylococcales	f__Gemellaceae	g__Gemella	NA
45150	0.265565307441913	0.215861243540816	0.234436617790782	0.928283402165659	k__Bacteria	p__Firmicutes	c__Bacilli	o__Acholeplasmatales	f__Acholeplasmataceae	g__Acholeplasma	NA
45574	0.087169758082341	0.502228333303269	0.864143548705801	0.998030119658999	k__Bacteria	p__Firmicutes	c__Clostridia	o__Peptostreptococcales-Tissierellales	f__	g__Anaerococcus	NA
45587	0.393320633269513	0.410088053531447	0.350208894117754	0.928283402165659	k__Bacteria	p__Firmicutes	c__Clostridia	o__Peptostreptococcales-Tissierellales	f__Anaerovoracaceae	g__[Eubacterium] nodatum group	NA
45623	-0.737399806822611	0.618763385901112	0.248842940040562	0.928283402165659	k__Bacteria	p__Firmicutes	c__Clostridia	o__Peptostreptococcales-Tissierellales	f__Peptostreptococcaceae	g__Filifactor	NA
45629	0.925457267366954	0.922583782969145	0.329100843478953	0.928283402165659	k__Bacteria	p__Firmicutes	c__Clostridia	o__Peptostreptococcales-Tissierellales	f__Peptostreptococcaceae	g__Peptostreptococcus	NA
45616	-0.53423787940488	0.682083449655339	0.443667871900473	0.928283402165659	k__Bacteria	p__Firmicutes	c__Clostridia	o__Peptostreptococcales-Tissierellales	f__	g__Parvimonas	NA
45427	0.455809474195243	0.448639732315507	0.323101052334175	0.928283402165659	k__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Catonella	NA
45444	0.461556044501254	0.616620410551146	0.463812612599641	0.928283402165659	k__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Lachnoanaerobaculum	NA
45502	-0.161492272053055	0.944108709070014	0.866090554256277	0.998030119658999	k__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__uncultured	NA
46624	0.137969268738549	0.967536003743025	0.888191289407713	0.998030119658999	k__Bacteria	p__Spirochaetota	c__Spirochaetia	o__Spirochaetales	f__Spirochaetaceae	g__Treponema	NA
43698	0.471653850253222	0.954050673549597	0.627024343375899	0.928283402165659	k__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Pseudonocardiales	f__Pseudonocardiaceae	g__Pseudonocardia	NA
43354	0.816230988332128	0.403168138487155	0.0580114724620082	0.928283402165659	k__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Corynebacteriales	f__Mycobacteriaceae	g__Mycobacterium	NA
1686	-0.9109300123371	0.657287877004679	0.182711369837476	0.928283402165659	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Anoxybacillus	NA
1727	0.0564814322491071	0.11773575056597	0.637196446228435	0.928283402165659	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Virgibacillus	NA
1722	0.0564814322491071	0.11773575056597	0.637196446228435	0.928283402165659	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Tenuibacillus	NA
1700	0.0564814322491071	0.11773575056597	0.637196446228435	0.928283402165659	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Halobacillus	NA
1707	0.0564814322491071	0.11773575056597	0.637196446228435	0.928283402165659	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Oceanobacillus	NA
1729	0.0564814322491071	0.11773575056597	0.637196446228435	0.928283402165659	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__uncultured	NA
1726	0.0564814322491071	0.11773575056597	0.637196446228435	0.928283402165659	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Ureibacillus	NA
1718	0.0564814322491071	0.11773575056597	0.637196446228435	0.928283402165659	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Saliterribacillus	NA
1684	0.0564814322491071	0.11773575056597	0.637196446228435	0.928283402165659	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Amphibacillus	NA
1708	0.0564814322491071	0.11773575056597	0.637196446228435	0.928283402165659	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Ornithinibacillus	NA
1767	0.0564814322491071	0.11773575056597	0.637196446228435	0.928283402165659	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Planococcaceae	g__Solibacillus	NA
1762	-0.126068491274356	0.251984625172451	0.622923802632126	0.928283402165659	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Planococcaceae	g__Lysinibacillus	NA
25618	0.0564814322491071	0.11773575056597	0.637196446228435	0.928283402165659	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Planococcaceae	g__[Renibacterium] salmoninarum group	NA
11273	0.0564814322491071	0.11773575056597	0.637196446228435	0.928283402165659	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Planococcaceae	g__Psychrobacillus	NA
1768	0.0564814322491071	0.11773575056597	0.637196446228435	0.928283402165659	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Planococcaceae	g__Sporosarcina	NA
25617	-0.418965300499632	0.468976883638251	0.383453291814353	0.928283402165659	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Planococcaceae	g__Savagea	NA
1764	0.0564814322491071	0.11773575056597	0.637196446228435	0.928283402165659	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Planococcaceae	g__Planococcus	NA
11272	0.0564814322491071	0.11773575056597	0.637196446228435	0.928283402165659	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Planococcaceae	g__Domibacillus	NA
1769	0.0564814322491071	0.11773575056597	0.637196446228435	0.928283402165659	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Planococcaceae	g__Viridibacillus	NA
1754	0.0564814322491071	0.11773575056597	0.637196446228435	0.928283402165659	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Planococcaceae	g__Bhargavaea	NA
1773	0.0564814322491071	0.11773575056597	0.637196446228435	0.928283402165659	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Sporolactobacillaceae	g__Sporolactobacillus	NA
1852	-0.374565551321983	0.492852841063059	0.457097309371443	0.928283402165659	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Lactovum	NA
45259	-0.0146587338851567	0.412332910084964	0.972031885157047	0.998030119658999	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Floricoccus	NA
1821	-0.306314963074216	0.592361831905351	0.611376853724358	0.928283402165659	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Carnobacteriaceae	g__Granulicatella	NA
11279	0.0564814322491071	0.11773575056597	0.637196446228435	0.928283402165659	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Carnobacteriaceae	g__Jeotgalibaca	NA
1808	0.0564814322491071	0.11773575056597	0.637196446228435	0.928283402165659	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Aerococcaceae	g__Globicatella	NA
1804	-0.246944067863446	0.695574229029986	0.726699045137821	0.955413271806987	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Aerococcaceae	g__Aerococcus	NA
45258	0.0564814322491071	0.11773575056597	0.637196446228435	0.928283402165659	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Listeriaceae	g__Listeria	NA
45257	-0.328465000175352	0.477111997101627	0.499950561875149	0.928283402165659	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Listeriaceae	g__Brochothrix	NA
1843	-0.404717936751414	0.458883376421016	0.38942316694837	0.928283402165659	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Leuconostocaceae	g__Weissella	NA
1841	-0.0517921497617481	0.120044341600445	0.671270254873465	0.938701452670648	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Leuconostocaceae	g__Leuconostoc	NA
45262	0.0564814322491071	0.11773575056597	0.637196446228435	0.928283402165659	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Vagococcaceae	g__Vagococcus	NA
45277	-0.192123451430856	0.68753603506112	0.783094525349833	0.986070905606482	k__Bacteria	p__Firmicutes	c__Bacilli	o__Paenibacillales	f__Paenibacillaceae	g__Paenibacillus	NA
45281	0.0564814322491071	0.11773575056597	0.637196446228435	0.928283402165659	k__Bacteria	p__Firmicutes	c__Bacilli	o__Paenibacillales	f__Paenibacillaceae	g__uncultured	NA
45274	0.337994639320661	0.323368988411092	0.309751537865402	0.928283402165659	k__Bacteria	p__Firmicutes	c__Bacilli	o__Paenibacillales	f__Paenibacillaceae	g__Cohnella	NA
45242	0.0564814322491071	0.11773575056597	0.637196446228435	0.928283402165659	k__Bacteria	p__Firmicutes	c__Bacilli	o__Exiguobacterales	f__Exiguobacteraceae	g__Exiguobacterium	NA
45221	-0.214642540709432	0.34852023291538	0.545691207591676	0.928283402165659	k__Bacteria	p__Firmicutes	c__Bacilli	o__Erysipelotrichales	f__Erysipelotrichaceae	g__Erysipelothrix	NA
45182	-0.645214935106189	0.598268947425398	0.295065080421537	0.928283402165659	k__Bacteria	p__Firmicutes	c__Bacilli	o__Brevibacillales	f__Brevibacillaceae	g__Brevibacillus	NA
45162	0.0564814322491071	0.11773575056597	0.637196446228435	0.928283402165659	k__Bacteria	p__Firmicutes	c__Bacilli	o__Alicyclobacillales	f__Alicyclobacillaceae	g__Effusibacillus	NA
43534	-0.49182128490229	0.389130719477548	0.222390378083732	0.928283402165659	k__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Micrococcales	f__Microbacteriaceae	g__Microbacterium	NA
43509	0.0564814322491071	0.11773575056597	0.637196446228435	0.928283402165659	k__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Micrococcales	f__Microbacteriaceae	g__Curtobacterium	NA
43493	0.0564814322491071	0.11773575056597	0.637196446228435	0.928283402165659	k__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Micrococcales	f__Microbacteriaceae	g__Agromyces	NA
43528	0.0564814322491071	0.11773575056597	0.637196446228435	0.928283402165659	k__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Micrococcales	f__Microbacteriaceae	g__Leucobacter	NA
43356	0.280940406294314	0.25448228280434	0.284146991264901	0.928283402165659	k__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Corynebacteriales	f__Nocardiaceae	g__Gordonia	NA
43359	0.757046629295383	0.511947570286435	0.156492102157986	0.928283402165659	k__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Corynebacteriales	f__Nocardiaceae	g__Rhodococcus	NA
43344	-2.09888751355347	0.785903603851015	0.0155920229392045	0.928283402165659	k__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Corynebacteriales	f__Corynebacteriaceae	g__Corynebacterium	NA
43715	0.297873552452398	0.274661358860003	0.292450652106989	0.928283402165659	k__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Streptomycetales	f__Streptomycetaceae	g__Streptomyces	NA
43648	0.284429881856288	0.218604662160948	0.209628503376094	0.928283402165659	k__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Propionibacteriales	f__Nocardioidaceae	g__Nocardioides	NA
43314	-0.984118415762803	0.774044712014572	0.219771155231639	0.928283402165659	k__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Actinomycetales	f__Actinomycetaceae	g__Actinomyces	NA
43305	0.0564814322491071	0.11773575056597	0.637196446228435	0.928283402165659	k__Bacteria	p__Actinobacteriota	c__Acidimicrobiia	o__Microtrichales	f__Microtrichaceae	g__Sva0996 marine group	NA
46221	-1.13012507526139	0.902435555593501	0.22648616335943	0.928283402165659	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Burkholderia-Caballeronia-Paraburkholderia	NA
46388	-0.295250755407894	0.683923600316499	0.6710850497067	0.938701452670648	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Oxalobacteraceae	g__Massilia	NA
