Representative_ASV	Beta	SE	P	FDR_BH	Rank1	Rank2	Rank3	Rank4	Rank5	Rank6	Rank7
3692	-0.116628458874506	0.579172472055174	0.842666708585662	0.993495903268564	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pasteurellales	f__Pasteurellaceae	g__Avibacterium	NA
3697	-0.0320208581608341	0.313234684471016	0.919707182880952	0.993495903268564	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pasteurellales	f__Pasteurellaceae	g__Gallibacterium	NA
3705	-0.0757150266895964	0.60279663709737	0.901435895099928	0.993495903268564	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pasteurellales	f__Pasteurellaceae	g__Pasteurella	NA
26797	-0.374750545978516	0.439065644892055	0.404587593506039	0.993495903268564	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pasteurellales	f__Pasteurellaceae	g__Rodentibacter	NA
46360	-1.34517570698485	0.717564459577181	0.0771645785117113	0.993495903268564	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Neisseriaceae	g__uncultured	NA
46273	0.674487090998368	0.697163312837729	0.346127810864152	0.993495903268564	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Comamonadaceae	g__Diaphorobacter	NA
46269	0.515552460501766	0.746499479077295	0.498609987000872	0.993495903268564	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Comamonadaceae	g__Comamonas	NA
46327	-0.108240761071132	0.585027740330641	0.855283514289872	0.993495903268564	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Hydrogenophilaceae	g__Hydrogenophilus	NA
3711	-0.942507923118881	0.965540288134446	0.341929738560221	0.993495903268564	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	NA
26328	0.534011876541365	0.641328914772958	0.415945622142722	0.993495903268564	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Beggiatoales	f__Beggiatoaceae	g__Beggiatoa	NA
25953	0.0947697592165636	0.669026362824522	0.888927277741069	0.993495903268564	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Azospirillales	f__Azospirillaceae	g__Skermanella	NA
11439	0.0813960430444512	0.575693389207048	0.889133933207211	0.993495903268564	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Rhizobiales Incertae Sedis	g__Phreatobacter	NA
2642	-0.0683522145727566	0.348981775982228	0.846912440436905	0.993495903268564	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Rubellimicrobium	NA
1851	-1.06302414339548	1.55054607660748	0.501712755582757	0.993495903268564	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Lactococcus	NA
1831	-0.789920994226998	0.707616731295215	0.278969509196863	0.993495903268564	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Enterococcaceae	g__Enterococcus	NA
45286	0.178886847637401	0.969010717472256	0.855600734741283	0.993495903268564	k__Bacteria	p__Firmicutes	c__Bacilli	o__Staphylococcales	f__Gemellaceae	g__Gemella	NA
45150	0.21422490538596	0.226889851391628	0.357579692640583	0.993495903268564	k__Bacteria	p__Firmicutes	c__Bacilli	o__Acholeplasmatales	f__Acholeplasmataceae	g__Acholeplasma	NA
45574	-0.0544617030897219	0.528428443940497	0.919052116159349	0.993495903268564	k__Bacteria	p__Firmicutes	c__Clostridia	o__Peptostreptococcales-Tissierellales	f__	g__Anaerococcus	NA
45587	0.386389760174208	0.410531956498622	0.359066892788966	0.993495903268564	k__Bacteria	p__Firmicutes	c__Clostridia	o__Peptostreptococcales-Tissierellales	f__Anaerovoracaceae	g__[Eubacterium] nodatum group	NA
45623	-0.824600662661095	0.620837886499125	0.200706281365574	0.993495903268564	k__Bacteria	p__Firmicutes	c__Clostridia	o__Peptostreptococcales-Tissierellales	f__Peptostreptococcaceae	g__Filifactor	NA
45629	1.28858616961817	0.991116494093436	0.20995681961723	0.993495903268564	k__Bacteria	p__Firmicutes	c__Clostridia	o__Peptostreptococcales-Tissierellales	f__Peptostreptococcaceae	g__Peptostreptococcus	NA
45616	-0.406432580723149	0.702634894732039	0.570134043059669	0.993495903268564	k__Bacteria	p__Firmicutes	c__Clostridia	o__Peptostreptococcales-Tissierellales	f__	g__Parvimonas	NA
45427	0.295405396766758	0.492217326159106	0.555885832742457	0.993495903268564	k__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Catonella	NA
45444	0.349682448877073	0.63399553772794	0.588036791238466	0.993495903268564	k__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Lachnoanaerobaculum	NA
45502	0.0444695194138938	0.974289799078506	0.964097356727455	0.993495903268564	k__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__uncultured	NA
46624	0.040918696738988	0.974499279906422	0.966969369189993	0.993495903268564	k__Bacteria	p__Spirochaetota	c__Spirochaetia	o__Spirochaetales	f__Spirochaetaceae	g__Treponema	NA
43698	0.295058616924927	0.979446759373983	0.766676003015176	0.993495903268564	k__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Pseudonocardiales	f__Pseudonocardiaceae	g__Pseudonocardia	NA
43354	0.826115187489439	0.402210097308611	0.054799961942972	0.993495903268564	k__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Corynebacteriales	f__Mycobacteriaceae	g__Mycobacterium	NA
1686	-0.983363679556883	0.65681051670014	0.151676637136383	0.993495903268564	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Anoxybacillus	NA
1727	0.0350101552206979	0.12077056857664	0.775213497529663	0.993495903268564	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Virgibacillus	NA
1722	0.0350101552206979	0.12077056857664	0.775213497529663	0.993495903268564	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Tenuibacillus	NA
1700	0.0350101552206979	0.12077056857664	0.775213497529663	0.993495903268564	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Halobacillus	NA
1707	0.0350101552206979	0.12077056857664	0.775213497529663	0.993495903268564	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Oceanobacillus	NA
1729	0.0350101552206979	0.12077056857664	0.775213497529663	0.993495903268564	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__uncultured	NA
1726	0.0350101552206979	0.12077056857664	0.775213497529663	0.993495903268564	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Ureibacillus	NA
1718	0.0350101552206979	0.12077056857664	0.775213497529663	0.993495903268564	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Saliterribacillus	NA
1684	0.0350101552206979	0.12077056857664	0.775213497529663	0.993495903268564	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Amphibacillus	NA
1708	0.0350101552206979	0.12077056857664	0.775213497529663	0.993495903268564	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Ornithinibacillus	NA
1767	0.0350101552206979	0.12077056857664	0.775213497529663	0.993495903268564	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Planococcaceae	g__Solibacillus	NA
1762	-0.184049753007458	0.258804443313801	0.486103228226011	0.993495903268564	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Planococcaceae	g__Lysinibacillus	NA
25618	0.0350101552206979	0.12077056857664	0.775213497529663	0.993495903268564	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Planococcaceae	g__[Renibacterium] salmoninarum group	NA
11273	0.0350101552206979	0.12077056857664	0.775213497529663	0.993495903268564	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Planococcaceae	g__Psychrobacillus	NA
1768	0.0350101552206979	0.12077056857664	0.775213497529663	0.993495903268564	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Planococcaceae	g__Sporosarcina	NA
25617	-0.355895664976559	0.477449509014117	0.465646910399229	0.993495903268564	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Planococcaceae	g__Savagea	NA
1764	0.0350101552206979	0.12077056857664	0.775213497529663	0.993495903268564	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Planococcaceae	g__Planococcus	NA
11272	0.0350101552206979	0.12077056857664	0.775213497529663	0.993495903268564	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Planococcaceae	g__Domibacillus	NA
1769	0.0350101552206979	0.12077056857664	0.775213497529663	0.993495903268564	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Planococcaceae	g__Viridibacillus	NA
1754	0.0350101552206979	0.12077056857664	0.775213497529663	0.993495903268564	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Planococcaceae	g__Bhargavaea	NA
1773	0.0350101552206979	0.12077056857664	0.775213497529663	0.993495903268564	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Sporolactobacillaceae	g__Sporolactobacillus	NA
1852	-0.310486594424215	0.500816818647367	0.543053282462096	0.993495903268564	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Lactovum	NA
45259	-0.0254105259464148	0.412490762572352	0.951558133947124	0.993495903268564	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Floricoccus	NA
1821	-0.346779785801278	0.592965054245353	0.565925889990122	0.993495903268564	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Carnobacteriaceae	g__Granulicatella	NA
11279	0.0350101552206979	0.12077056857664	0.775213497529663	0.993495903268564	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Carnobacteriaceae	g__Jeotgalibaca	NA
1808	0.0350101552206979	0.12077056857664	0.775213497529663	0.993495903268564	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Aerococcaceae	g__Globicatella	NA
1804	-0.189844247577694	0.699682984857604	0.789225300932956	0.993495903268564	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Aerococcaceae	g__Aerococcus	NA
45258	0.0350101552206979	0.12077056857664	0.775213497529663	0.993495903268564	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Listeriaceae	g__Listeria	NA
45257	-0.426925563688653	0.486240500680438	0.391505988765956	0.993495903268564	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Listeriaceae	g__Brochothrix	NA
1843	-0.275767997974522	0.487462469066704	0.578567890328774	0.993495903268564	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Leuconostocaceae	g__Weissella	NA
1841	-0.0949181431923282	0.128603826493955	0.469988162505658	0.993495903268564	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Leuconostocaceae	g__Leuconostoc	NA
45262	0.0350101552206979	0.12077056857664	0.775213497529663	0.993495903268564	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Vagococcaceae	g__Vagococcus	NA
45277	-0.131368070879026	0.691895441364733	0.851538122642582	0.993495903268564	k__Bacteria	p__Firmicutes	c__Bacilli	o__Paenibacillales	f__Paenibacillaceae	g__Paenibacillus	NA
45281	0.0350101552206979	0.12077056857664	0.775213497529663	0.993495903268564	k__Bacteria	p__Firmicutes	c__Bacilli	o__Paenibacillales	f__Paenibacillaceae	g__uncultured	NA
45274	0.410361097982769	0.329456193142847	0.228892383447556	0.993495903268564	k__Bacteria	p__Firmicutes	c__Bacilli	o__Paenibacillales	f__Paenibacillaceae	g__Cohnella	NA
45242	0.0350101552206979	0.12077056857664	0.775213497529663	0.993495903268564	k__Bacteria	p__Firmicutes	c__Bacilli	o__Exiguobacterales	f__Exiguobacteraceae	g__Exiguobacterium	NA
45221	-0.290338612329548	0.356346175805916	0.425855682295567	0.993495903268564	k__Bacteria	p__Firmicutes	c__Bacilli	o__Erysipelotrichales	f__Erysipelotrichaceae	g__Erysipelothrix	NA
45182	-0.590985346668845	0.604624869602802	0.341305532750262	0.993495903268564	k__Bacteria	p__Firmicutes	c__Bacilli	o__Brevibacillales	f__Brevibacillaceae	g__Brevibacillus	NA
45162	0.0350101552206979	0.12077056857664	0.775213497529663	0.993495903268564	k__Bacteria	p__Firmicutes	c__Bacilli	o__Alicyclobacillales	f__Alicyclobacillaceae	g__Effusibacillus	NA
43534	-0.476651987909805	0.390570988251996	0.238061653545097	0.993495903268564	k__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Micrococcales	f__Microbacteriaceae	g__Microbacterium	NA
43509	0.0350101552206979	0.12077056857664	0.775213497529663	0.993495903268564	k__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Micrococcales	f__Microbacteriaceae	g__Curtobacterium	NA
43493	0.0350101552206979	0.12077056857664	0.775213497529663	0.993495903268564	k__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Micrococcales	f__Microbacteriaceae	g__Agromyces	NA
43528	0.0350101552206979	0.12077056857664	0.775213497529663	0.993495903268564	k__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Micrococcales	f__Microbacteriaceae	g__Leucobacter	NA
43356	0.334288787280974	0.258326440056862	0.2120040726522	0.993495903268564	k__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Corynebacteriales	f__Nocardiaceae	g__Gordonia	NA
43359	0.822005454397309	0.511876931382862	0.125703930673884	0.993495903268564	k__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Corynebacteriales	f__Nocardiaceae	g__Rhodococcus	NA
43344	-2.19060596857487	0.779104522534947	0.0115435806899567	0.993495903268564	k__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Corynebacteriales	f__Corynebacteriaceae	g__Corynebacterium	NA
43715	0.356866315491753	0.279165234744307	0.2173702430615	0.993495903268564	k__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Streptomycetales	f__Streptomycetaceae	g__Streptomyces	NA
43648	0.230394540598282	0.230708849419107	0.331206774467034	0.993495903268564	k__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Propionibacteriales	f__Nocardioidaceae	g__Nocardioides	NA
43314	-1.09020208244286	0.77583833622843	0.176988376551151	0.993495903268564	k__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Actinomycetales	f__Actinomycetaceae	g__Actinomyces	NA
43305	0.0350101552206979	0.12077056857664	0.775213497529663	0.993495903268564	k__Bacteria	p__Actinobacteriota	c__Acidimicrobiia	o__Microtrichales	f__Microtrichaceae	g__Sva0996 marine group	NA
46221	-0.989195991975944	0.925993667711666	0.299524029790617	0.993495903268564	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Burkholderia-Caballeronia-Paraburkholderia	NA
46388	-0.156094220459298	0.705024957454999	0.827271378065473	0.993495903268564	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Oxalobacteraceae	g__Massilia	NA
