Representative_ASV	Beta	SE	P	FDR_BH
adenyl-nucleotide exchange factor activity (GO:0000774)	0.339533418644998	0.352855233464784	0.348675758255338	0.792561864702835
cell morphogenesis (GO:0000902)	0.434129915899581	0.490749404193393	0.388022374305345	0.828424323117273
6,7-dimethyl-8-ribityllumazine synthase activity (GO:0000906)	0.200322741250497	0.290384244647034	0.499084353473585	0.874761235704878
DNA-binding transcription factor activity, RNA polymerase II-specific (GO:0000981)	-0.740313058365183	0.415338180030023	0.0915539549194158	0.511387911372088
DNA-binding transcription activator activity (GO:0001216)	0.736707248307653	0.449419352931169	0.11852269141218	0.590680164441321
ossification (GO:0001503)	-0.500568017050758	0.249933329932359	0.0604940893332049	0.488769870510228
RNA methylation (GO:0001510)	-0.618233320727458	0.323462336732998	0.0720229649934573	0.488769870510228
selenocysteine incorporation (GO:0001514)	-0.190339934581075	0.230427335138399	0.419601529621092	0.8381437589295
pseudouridine synthesis (GO:0001522)	-0.0987499975492769	0.57928803778596	0.866543667549229	0.981259768061517
lipopolysaccharide binding (GO:0001530)	-0.221573108112047	0.14755152210291	0.150522755984442	0.606426554005202
cornified envelope (GO:0001533)	-0.284680612032561	0.626975976145455	0.655217576190614	0.905764458018765
cellular glucose homeostasis (GO:0001678)	-0.618233320727458	0.323462336732998	0.0720229649934573	0.488769870510228
tRNA wobble uridine modification (GO:0002098)	0.431593888806057	0.407376255668189	0.303406320806213	0.769428729906857
aminoacyl-tRNA editing activity (GO:0002161)	-0.778648849657958	0.625734647932747	0.229321616575834	0.668933692404411
tRNA threonylcarbamoyladenosine modification (GO:0002949)	0.39927705392352	0.351897757936177	0.271411004907145	0.723922277267261
5-deoxynucleotidase activity (GO:0002953)	-0.195352618852297	0.243117946629479	0.432152115775482	0.8381437589295
amino acid transmembrane transport (GO:0003333)	-0.23443425471908	0.267882160762586	0.393026131412617	0.830259068467426
nucleic acid binding (GO:0003676)	0.495297007139894	0.492749601498529	0.328137265748067	0.782509099139824
DNA binding (GO:0003677)	0.541236379317044	0.613517328013718	0.389305539129107	0.828899192433143
DNA helicase activity (GO:0003678)	-0.516624678189577	0.720722113330842	0.482686361036612	0.874761235704878
chromatin binding (GO:0003682)	-0.415838231012038	0.224490688941579	0.0804454082532084	0.488769870510228
damaged DNA binding (GO:0003684)	-0.426236609850817	0.330523905625987	0.213521429121794	0.650821394802686
DNA replication origin binding (GO:0003688)	-0.0349152103522753	0.29813280308175	0.908067403906608	0.981259768061517
single-stranded DNA binding (GO:0003697)	0.272071875429735	0.762693676175608	0.725445264099432	0.927435274750287
DNA-binding transcription factor activity (GO:0003700)	0.579326890670467	0.84589379203604	0.502150792542734	0.874761235704878
RNA binding (GO:0003723)	-0.700290813648748	0.685953719235558	0.320827409819363	0.782509099139824
RNA helicase activity (GO:0003724)	0.00084703980222332	0.218794353528479	0.996953663680442	0.997984809804425
double-stranded RNA binding (GO:0003725)	0.44613198628013	0.314713653138825	0.173391888378008	0.616618490622385
mRNA binding (GO:0003729)	-0.346677256527547	0.373950139228961	0.366155806848492	0.803826859227215
structural constituent of ribosome (GO:0003735)	1.01534525930797	1.0096278182967	0.327906349162662	0.782509099139824
translation initiation factor activity (GO:0003743)	0.545531645361161	0.43035993177025	0.22108828926625	0.659424624560875
translation elongation factor activity (GO:0003746)	0.0679694238497857	0.550532037911569	0.903109940802861	0.981259768061517
translation release factor activity (GO:0003747)	0.215279010017015	0.345399170199648	0.540921021532892	0.889178860738862
peptidyl-prolyl cis-trans isomerase activity (GO:0003755)	-0.327511399929258	0.781411564818931	0.680081861874203	0.908287108858657
motor activity (GO:0003774)	1.11489499351137	0.732014023112042	0.145121287287969	0.606426554005202
actin binding (GO:0003779)	-1.62633835626124	0.668227842733079	0.0255842573818489	0.488769870510228
lysozyme activity (GO:0003796)	-0.0198015336707791	0.329121318319522	0.952687312252737	0.981259768061517
catalytic activity (GO:0003824)	0.0934684871077086	0.642255027935905	0.885908372899228	0.981259768061517
1-acylglycerol-3-phosphate O-acyltransferase activity (GO:0003841)	-0.591922873940791	0.32121993868773	0.0819010868519976	0.488769870510228
1-pyrroline-5-carboxylate dehydrogenase activity (GO:0003842)	0.0394268588260446	0.204750769078716	0.84945926412432	0.973355610559994
1,4-alpha-glucan branching enzyme activity (GO:0003844)	-0.415838231012038	0.224490688941579	0.0804454082532084	0.488769870510228
2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase activity (GO:0003848)	0.420613053975581	0.432919495826743	0.344138710942066	0.792561864702835
3-deoxy-7-phosphoheptulonate synthase activity (GO:0003849)	0.269037523369157	0.458556993986219	0.564688594791588	0.89075549992059
2-isopropylmalate synthase activity (GO:0003852)	0.0252755799567726	0.38814264446768	0.948796790741168	0.981259768061517
3-beta-hydroxy-delta5-steroid dehydrogenase activity (GO:0003854)	-0.0404614999650234	0.340203055089581	0.906645417192905	0.981259768061517
3-dehydroquinate dehydratase activity (GO:0003855)	-0.46367223748336	0.627918216613274	0.469773892336455	0.860774723457956
3-dehydroquinate synthase activity (GO:0003856)	-0.514409319339321	0.238275167852818	0.0446059437672692	0.488769870510228
3-hydroxyisobutyryl-CoA hydrolase activity (GO:0003860)	0.184273430077023	0.646331946072613	0.778817101776697	0.946598400915034
3-isopropylmalate dehydrogenase activity (GO:0003862)	-0.0835568542309565	0.288992899622851	0.775784677018248	0.945733450077012
3-methyl-2-oxobutanoate hydroxymethyltransferase activity (GO:0003864)	0.405758501810049	0.645554356892044	0.537543327655193	0.889178860738862
3-phosphoshikimate 1-carboxyvinyltransferase activity (GO:0003866)	-0.0958961441851156	0.306223048194536	0.757760295577733	0.938231644734744
5-methyltetrahydropteroyltriglutamate-homocysteine S-methyltransferase activity (GO:0003871)	0.17629527200229	0.409064933651867	0.671606019338649	0.905764458018765
6-phosphofructokinase activity (GO:0003872)	-0.743223725510644	0.726212983145354	0.31966588822046	0.782509099139824
ATP phosphoribosyltransferase activity (GO:0003879)	-0.0996039118744903	0.288735209768274	0.734117869346279	0.928120264131976
CTP synthase activity (GO:0003883)	0.276522515979969	0.388756936653459	0.486015247616767	0.874761235704878
DNA-directed DNA polymerase activity (GO:0003887)	1.05331482440994	0.652315417712536	0.123761127731696	0.599842240054428
DNA primase activity (GO:0003896)	0.173316246484704	0.282769523466555	0.547593359990554	0.889178860738862
DNA-directed 5-3 RNA polymerase activity (GO:0003899)	1.00416977096028	0.696716059012273	0.166674151806405	0.612034871297917
DNA-(apurinic or apyrimidinic site) endonuclease activity (GO:0003906)	-0.71684582741598	0.380360736159751	0.0757298336627038	0.488769870510228
methylated-DNA-[protein]-cysteine S-methyltransferase activity (GO:0003908)	-0.228231123618887	0.375683664052311	0.551101311208897	0.889178860738862
DNA ligase (ATP) activity (GO:0003910)	0.0252755799567726	0.38814264446768	0.948796790741168	0.981259768061517
DNA ligase (NAD+) activity (GO:0003911)	0.612542245499081	0.366984768046465	0.112392887161029	0.570026372858891
DNA topoisomerase activity (GO:0003916)	0.697275958971969	0.674956508739532	0.315253432425228	0.781933337613407
DNA topoisomerase type I (single strand cut, ATP-independent) activity (GO:0003917)	-0.198013317477656	0.501931551366741	0.697845113732942	0.919747617003285
DNA topoisomerase type II (double strand cut, ATP-hydrolyzing) activity (GO:0003918)	1.20400471393466	0.601809711138999	0.0607466358140713	0.488769870510228
FMN adenylyltransferase activity (GO:0003919)	-0.396406901550941	0.593869329272621	0.512921437245353	0.885821217771429
GMP reductase activity (GO:0003920)	0.029469409396417	0.289902938319042	0.920156179387426	0.981259768061517
GMP synthase (glutamine-hydrolyzing) activity (GO:0003922)	0.0795238477746884	0.295491858756713	0.790895139655185	0.953425637883471
GTPase activity (GO:0003924)	0.358828580602798	0.849474448590794	0.677726803514071	0.90792588471498
GTP cyclohydrolase I activity (GO:0003934)	0.271447772458366	0.459706549624672	0.562209595808265	0.889178860738862
GTP cyclohydrolase II activity (GO:0003935)	-0.0923550705427987	0.286305924443808	0.750734011076704	0.938173113615176
IMP dehydrogenase activity (GO:0003938)	-0.820222916267692	0.52373506334644	0.13473560694821	0.606426554005202
L-serine ammonia-lyase activity (GO:0003941)	-0.174784291087936	0.188661044306144	0.366470148799096	0.803826859227215
NAD+ kinase activity (GO:0003951)	0.825244229807567	0.449492525085782	0.0829410559271178	0.491109109479781
NAD+ synthase (glutamine-hydrolyzing) activity (GO:0003952)	-0.909085805629042	0.403584961055192	0.0370068708998553	0.488769870510228
NADH dehydrogenase activity (GO:0003954)	-0.535207380223039	0.328273340131085	0.120396539341201	0.590680164441321
NADPH dehydrogenase activity (GO:0003959)	-0.553228778570542	0.282192127978804	0.0656052962518568	0.488769870510228
RNA-directed 5-3 RNA polymerase activity (GO:0003968)	0.114812530518232	0.509762950678477	0.824339706871423	0.962302435279788
UDP-N-acetylglucosamine diphosphorylase activity (GO:0003977)	-0.130270604720212	0.295943389571253	0.665041509843904	0.905764458018765
UDP-glucose 4-epimerase activity (GO:0003978)	-0.119860405155075	0.183393116831709	0.521650609569812	0.889178860738862
UDP-glucose:glycoprotein glucosyltransferase activity (GO:0003980)	-0.553228778570542	0.282192127978804	0.0656052962518568	0.488769870510228
UTP:glucose-1-phosphate uridylyltransferase activity (GO:0003983)	0.786197211777336	0.342246692795985	0.0338215910939318	0.488769870510228
acetate-CoA ligase activity (GO:0003987)	-0.361651533357074	0.230347076246042	0.133820261181879	0.606426554005202
acetyl-CoA carboxylase activity (GO:0003989)	0.925369741886208	0.54762218597528	0.108311949567806	0.566440956644491
aconitate hydratase activity (GO:0003994)	0.228924666291008	0.37945153714398	0.553833297266797	0.889178860738862
acyl-CoA dehydrogenase activity (GO:0003995)	-0.0521719516494039	0.450062198158884	0.908998126876737	0.981259768061517
adenine phosphoribosyltransferase activity (GO:0003999)	0.158917203955909	0.365602116506653	0.668966440023639	0.905764458018765
adenosylmethionine-8-amino-7-oxononanoate transaminase activity (GO:0004015)	-0.19878801341439	0.230759564288247	0.400320414668168	0.8381437589295
N6-(1,2-dicarboxyethyl)AMP AMP-lyase (fumarate-forming) activity (GO:0004018)	0.330868731450996	0.478548783603766	0.498135344743626	0.874761235704878
adenylosuccinate synthase activity (GO:0004019)	0.203752811463727	0.507231348294486	0.692637045198722	0.915896290790829
adenylylsulfate kinase activity (GO:0004020)	0.0252755799567726	0.38814264446768	0.948796790741168	0.981259768061517
amidase activity (GO:0004040)	-0.483701295181303	0.351944007240415	0.186198257812893	0.634795062696144
aminoacyl-tRNA hydrolase activity (GO:0004045)	0.314820468569122	0.600301724113664	0.606373430563417	0.901568853343623
anthranilate phosphoribosyltransferase activity (GO:0004048)	0.393887074254765	0.513260307197617	0.452780587097453	0.849793623533719
anthranilate synthase activity (GO:0004049)	-0.219236342820894	0.339990171990108	0.527170196526005	0.889178860738862
arginase activity (GO:0004053)	-0.143308010450138	0.189902588380158	0.46022534927426	0.853689613931575
argininosuccinate synthase activity (GO:0004055)	-0.0996039118744903	0.288735209768274	0.734117869346279	0.928120264131976
argininosuccinate lyase activity (GO:0004056)	-0.195352618852297	0.243117946629479	0.432152115775482	0.8381437589295
asparagine synthase (glutamine-hydrolyzing) activity (GO:0004066)	-0.618233320727458	0.323462336732998	0.0720229649934573	0.488769870510228
asparaginase activity (GO:0004067)	0.0117919017445081	0.229321765549727	0.959556578647988	0.982442084782693
aspartate 1-decarboxylase activity (GO:0004068)	0.702175759862382	0.359672368102967	0.0666392260034472	0.488769870510228
aspartate carbamoyltransferase activity (GO:0004070)	0.105990304491812	0.263606908168601	0.69236156417873	0.915896290790829
aspartate kinase activity (GO:0004072)	-0.0630235190441922	0.279529619644596	0.824159317422952	0.962302435279788
aspartate-semialdehyde dehydrogenase activity (GO:0004073)	0.212981296986259	0.274923333319029	0.448578353903439	0.849119970695959
biotin synthase activity (GO:0004076)	-0.148618844462818	0.281406151981875	0.60386036440607	0.901568853343623
biotin-[acetyl-CoA-carboxylase] ligase activity (GO:0004077)	-0.173061642638513	0.178222729344112	0.344396376805767	0.792561864702835
branched-chain-amino-acid transaminase activity (GO:0004084)	-0.410617935285633	0.288267337150446	0.171427725409723	0.614205458410468
carbamoyl-phosphate synthase (glutamine-hydrolyzing) activity (GO:0004088)	0.142862210232439	0.236198293074056	0.55283441630747	0.889178860738862
carbonate dehydratase activity (GO:0004089)	0.305643551324645	0.393147228894354	0.447004483602028	0.847475377428451
catalase activity (GO:0004096)	1.18036494267434	0.687723513407741	0.103260030347796	0.546777781841633
chorismate synthase activity (GO:0004107)	0.370820291338684	0.448440413717123	0.419115001558729	0.8381437589295
citrate (Si)-synthase activity (GO:0004108)	-0.319687594619584	0.218995594102	0.161580990354946	0.609446956405375
coproporphyrinogen oxidase activity (GO:0004109)	-1.32057591153113	0.726366952967201	0.0857379958754816	0.496963999598335
cystathionine beta-lyase activity (GO:0004121)	0.0252755799567726	0.38814264446768	0.948796790741168	0.981259768061517
L-seryl-tRNASec selenium transferase activity (GO:0004125)	-0.190339934581075	0.230427335138399	0.419601529621092	0.8381437589295
cytochrome-c oxidase activity (GO:0004129)	0.892263124253626	0.637173911829983	0.178412014888538	0.62522227958024
4-alpha-glucanotransferase activity (GO:0004134)	-0.714103732182008	0.5295341602525	0.194205558799908	0.636062892854195
dephospho-CoA kinase activity (GO:0004140)	0.123721199437049	0.28566736701888	0.670090734918169	0.905764458018765
dethiobiotin synthase activity (GO:0004141)	-0.108551279431832	0.21815126252494	0.624792576168697	0.901568853343623
diacylglycerol kinase activity (GO:0004143)	0.130194699840732	0.23887049514305	0.592413855953808	0.899092746030905
dihydroneopterin aldolase activity (GO:0004150)	0.516935770085399	0.396664453311677	0.208928802404364	0.649512932727428
dihydroorotase activity (GO:0004151)	0.133730824390589	0.308055846547033	0.669365727399588	0.905764458018765
dihydroorotate dehydrogenase activity (GO:0004152)	-0.144278873206286	0.366776925264443	0.698666893055999	0.919822130836047
dihydropteroate synthase activity (GO:0004156)	-0.361011126382307	0.297827785117737	0.241127394398368	0.682728926085459
dUTP diphosphatase activity (GO:0004170)	0.212331666918898	0.389300242127351	0.592160790829748	0.899092746030905
electron-transferring-flavoprotein dehydrogenase activity (GO:0004174)	-0.553228778570542	0.282192127978804	0.0656052962518568	0.488769870510228
ATP-dependent peptidase activity (GO:0004176)	0.654087540428315	0.539932711951563	0.241397498823893	0.682728926085459
serine-type carboxypeptidase activity (GO:0004185)	0.0252755799567726	0.38814264446768	0.948796790741168	0.981259768061517
aspartic-type endopeptidase activity (GO:0004190)	-0.409928353709219	0.397568989725301	0.31615607494186	0.781933337613407
metalloendopeptidase activity (GO:0004222)	0.748350445055279	0.601281103480034	0.229243360137947	0.668933692404411
serine-type endopeptidase activity (GO:0004252)	0.452563736078378	0.692989083071279	0.521972131063121	0.889178860738862
threonine-type endopeptidase activity (GO:0004298)	0.441088562339569	0.404215489057049	0.289567473009444	0.750129531373602
[acyl-carrier-protein] S-malonyltransferase activity (GO:0004314)	-0.00481633614473416	0.211112607926062	0.98204959964136	0.990381482333939
3-oxoacyl-[acyl-carrier-protein] synthase activity (GO:0004315)	0.552777440552309	0.371146668968284	0.153701130972618	0.606426554005202
3-oxoacyl-[acyl-carrier-protein] reductase (NADPH) activity (GO:0004316)	-0.0711975244668849	0.224376374237521	0.754657323237801	0.938173113615176
enoyl-[acyl-carrier-protein] reductase (NADH) activity (GO:0004318)	-0.125468792452036	0.306621908607793	0.687222953725935	0.911809721898789
ferrochelatase activity (GO:0004325)	0.623886720134826	0.431376984650821	0.165290938259694	0.609446956405375
tetrahydrofolylpolyglutamate synthase activity (GO:0004326)	0.229077358238304	0.324402650998764	0.489134067252655	0.874761235704878
formamidase activity (GO:0004328)	-0.319687594619584	0.218995594102	0.161580990354946	0.609446956405375
fructose-bisphosphate aldolase activity (GO:0004332)	-0.11955090408786	0.376746216375203	0.7546484912155	0.938173113615176
fumarate hydratase activity (GO:0004333)	-0.216891264611276	0.481104699875495	0.657503300306704	0.905764458018765
fumarylacetoacetase activity (GO:0004334)	-0.553228778570542	0.282192127978804	0.0656052962518568	0.488769870510228
glucokinase activity (GO:0004340)	0.419900736738533	0.300968227599096	0.179942992331614	0.626931816761158
glucosamine-6-phosphate deaminase activity (GO:0004342)	-0.618233320727458	0.323462336732998	0.0720229649934573	0.488769870510228
glucose-6-phosphate dehydrogenase activity (GO:0004345)	0.394269662861396	0.313802932102583	0.225024193631786	0.664567765959232
glucose-6-phosphate isomerase activity (GO:0004347)	0.822632080763449	0.577889596409324	0.171691376061495	0.614205458410468
glucosylceramidase activity (GO:0004348)	-0.553228778570542	0.282192127978804	0.0656052962518568	0.488769870510228
glutamate-ammonia ligase activity (GO:0004356)	0.090228603917009	0.381100358627517	0.815517907580087	0.962302435279788
glutamate-cysteine ligase activity (GO:0004357)	-0.144118121995334	0.262374238748812	0.589560369390821	0.899092746030905
glutamate N-acetyltransferase activity (GO:0004358)	-0.868837985483156	0.619723101666912	0.177931407624923	0.62522227958024
glutaminase activity (GO:0004359)	-0.83278514061283	0.412491415510179	0.0586452416736384	0.488769870510228
glutamine-fructose-6-phosphate transaminase (isomerizing) activity (GO:0004360)	0.167034702506043	0.298684599029111	0.582893756279787	0.899092746030905
glycerol-3-phosphate dehydrogenase [NAD+] activity (GO:0004367)	-0.0275053388632559	0.381519970110843	0.943322057467213	0.981259768061517
glycerone kinase activity (GO:0004371)	-0.618233320727458	0.323462336732998	0.0720229649934573	0.488769870510228
glycine hydroxymethyltransferase activity (GO:0004372)	0.218914328502614	0.366159458922435	0.557377267930905	0.889178860738862
glycogen (starch) synthase activity (GO:0004373)	-0.618233320727458	0.323462336732998	0.0720229649934573	0.488769870510228
glycine dehydrogenase (decarboxylating) activity (GO:0004375)	-1.00633704511603	0.702439836612908	0.169102558676371	0.614082403410869
guanylate kinase activity (GO:0004385)	0.142862210232439	0.236198293074056	0.55283441630747	0.889178860738862
helicase activity (GO:0004386)	-0.618233320727458	0.323462336732998	0.0720229649934573	0.488769870510228
hexokinase activity (GO:0004396)	-0.657300810062204	0.351250753129132	0.0776467505827239	0.488769870510228
homoserine dehydrogenase activity (GO:0004412)	-0.0711975244668849	0.224376374237521	0.754657323237801	0.938173113615176
homoserine kinase activity (GO:0004413)	-0.139522535955094	0.22130275718598	0.536316599656083	0.889178860738862
hydroxyethylthiazole kinase activity (GO:0004417)	0.742935681411187	0.475778972206252	0.135812034930432	0.606426554005202
hydroxymethylbilane synthase activity (GO:0004418)	0.651878905063242	0.55730491547632	0.257378113156457	0.709560761500139
hydroxymethylglutaryl-CoA synthase activity (GO:0004421)	-0.553228778570542	0.282192127978804	0.0656052962518568	0.488769870510228
imidazoleglycerol-phosphate dehydratase activity (GO:0004424)	-0.587770594143894	0.603819172997031	0.343244620940033	0.792561864702835
indole-3-glycerol-phosphate synthase activity (GO:0004425)	0.275767537901943	0.329590498779407	0.413733288786067	0.8381437589295
inorganic diphosphatase activity (GO:0004427)	-0.292425231436277	0.354016103849166	0.419605832791136	0.8381437589295
isocitrate dehydrogenase (NADP+) activity (GO:0004450)	0.206089063737227	0.318656468409256	0.525959696696467	0.889178860738862
isocitrate lyase activity (GO:0004451)	-0.553228778570542	0.282192127978804	0.0656052962518568	0.488769870510228
ketol-acid reductoisomerase activity (GO:0004455)	-0.117646716209248	0.249374994996171	0.64276187411254	0.905764458018765
phosphogluconate dehydratase activity (GO:0004456)	0.660648566494415	0.346824204169346	0.0729046839003781	0.488769870510228
lactoylglutathione lyase activity (GO:0004462)	-0.618233320727458	0.323462336732998	0.0720229649934573	0.488769870510228
malic enzyme activity (GO:0004470)	-0.618233320727458	0.323462336732998	0.0720229649934573	0.488769870510228
malate dehydrogenase (decarboxylating) (NAD+) activity (GO:0004471)	-0.685321221711819	0.372220071591521	0.0821393625982247	0.488769870510228
mannose-6-phosphate isomerase activity (GO:0004476)	-0.435324662183736	0.237833586546424	0.0838033704570498	0.493782604359676
methionine adenosyltransferase activity (GO:0004478)	1.01619016529424	0.588776481375581	0.101483575882528	0.542147814270214
methionyl-tRNA formyltransferase activity (GO:0004479)	0.00912575086759823	0.228342667455081	0.968560849160723	0.985352256233641
mRNA (guanine-N7-)-methyltransferase activity (GO:0004482)	0.114812530518232	0.509762950678477	0.824339706871423	0.962302435279788
methylenetetrahydrofolate dehydrogenase (NADP+) activity (GO:0004488)	0.0163742314122081	0.4105721576133	0.968626627335078	0.985352256233641
methylmalonate-semialdehyde dehydrogenase (acylating) activity (GO:0004491)	-0.415838231012038	0.224490688941579	0.0804454082532084	0.488769870510228
monooxygenase activity (GO:0004497)	-0.946939878919181	0.416067818281194	0.035304056677035	0.488769870510228
nicotinate-nucleotide diphosphorylase (carboxylating) activity (GO:0004514)	-0.100156278532725	0.434356923139307	0.820237500435114	0.962302435279788
nuclease activity (GO:0004518)	-0.11585696182797	0.643423648289567	0.859114545421696	0.980679661535498
endonuclease activity (GO:0004519)	0.48519158763744	0.466171455506827	0.311746962588423	0.781933337613407
endodeoxyribonuclease activity (GO:0004520)	1.00462692548825	0.475456516935855	0.0488319423029668	0.488769870510228
endoribonuclease activity (GO:0004521)	0.0394268588260446	0.204750769078716	0.84945926412432	0.973355610559994
RNA-DNA hybrid ribonuclease activity (GO:0004523)	-0.470152291719411	0.629850170333801	0.465033521353665	0.856003510975659
ribonuclease III activity (GO:0004525)	0.96506349093752	0.657507933282451	0.159426614863265	0.606426554005202
ribonuclease P activity (GO:0004526)	0.416085361870921	0.366421897565864	0.271045048460596	0.723922277267261
5-3 exoribonuclease activity (GO:0004534)	0.0394268588260446	0.204750769078716	0.84945926412432	0.973355610559994
deoxyribonuclease activity (GO:0004536)	-0.0899208012124638	0.185966998268318	0.634548460839189	0.901568853343623
ribonuclease activity (GO:0004540)	-0.00270095743405187	0.376082274336745	0.994348779932916	0.996836725170447
nucleoside diphosphate kinase activity (GO:0004550)	-0.0451747554183387	0.309060865452649	0.885413423889101	0.981259768061517
hydrolase activity, hydrolyzing O-glycosyl compounds (GO:0004553)	0.289682412297285	0.74111925891004	0.700479963702439	0.920193351224406
alpha-mannosidase activity (GO:0004559)	-0.886512974482546	0.69258329731042	0.216793361683475	0.654737740561651
alpha-L-fucosidase activity (GO:0004560)	-0.507608937434528	0.335023689949856	0.147099622882222	0.606426554005202
beta-N-acetylhexosaminidase activity (GO:0004563)	0.183380585570943	0.569160968125059	0.751017252231485	0.938173113615176
mannosyl-oligosaccharide glucosidase activity (GO:0004573)	-0.618233320727458	0.323462336732998	0.0720229649934573	0.488769870510228
orotate phosphoribosyltransferase activity (GO:0004588)	0.2919703287211	0.287215733951372	0.322835655735277	0.782509099139824
orotidine-5-phosphate decarboxylase activity (GO:0004590)	0.156036833920236	0.430711016499263	0.721363287168777	0.923976334419546
oxoglutarate dehydrogenase (succinyl-transferring) activity (GO:0004591)	-0.076210208738107	0.247748093980298	0.761908676947764	0.940261016110074
pantoate-beta-alanine ligase activity (GO:0004592)	0.38242778817979	0.611112869527774	0.539307851387074	0.889178860738862
pantothenate kinase activity (GO:0004594)	-0.117903564945563	0.259567386089824	0.655092172868939	0.905764458018765
pantetheine-phosphate adenylyltransferase activity (GO:0004595)	-0.0457605208926642	0.405459252628528	0.911389965027866	0.981259768061517
peroxidase activity (GO:0004601)	-0.354594080329815	0.463206424657885	0.453883116729324	0.849793623533719
phosphatidylserine decarboxylase activity (GO:0004609)	0.129089571397357	0.306181254593048	0.678300702557448	0.90792588471498
phosphoenolpyruvate carboxykinase activity (GO:0004611)	-0.262287076097971	0.378364070635291	0.497023733562964	0.874761235704878
phosphoenolpyruvate carboxykinase (ATP) activity (GO:0004612)	0.0646005247104057	0.41872380430725	0.87910596671306	0.981259768061517
phosphoenolpyruvate carboxykinase (GTP) activity (GO:0004613)	-0.43762930904481	0.237255222160665	0.0816246560541666	0.488769870510228
phosphoglycerate dehydrogenase activity (GO:0004617)	-0.0760476511298366	0.222639874206893	0.736627896823548	0.928120264131976
phosphoglycerate kinase activity (GO:0004618)	0.476089003698618	0.574819073530625	0.418380713972924	0.8381437589295
phosphoglycerate mutase activity (GO:0004619)	1.06001375036867	0.510480404751878	0.0524450361026954	0.488769870510228
phospholipase activity (GO:0004620)	0.564560293292354	0.5151362183907	0.287550616100793	0.749202693696108
phosphopantothenate--cysteine ligase activity (GO:0004632)	-0.147116854170678	0.211699998144772	0.495972256569994	0.874761235704878
phosphopantothenoylcysteine decarboxylase activity (GO:0004633)	-0.147116854170678	0.211699998144772	0.495972256569994	0.874761235704878
phosphopyruvate hydratase activity (GO:0004634)	0.306036400472424	0.378858271602647	0.429760287699086	0.8381437589295
phosphoribosylamine-glycine ligase activity (GO:0004637)	0.580605494113539	0.632646032025238	0.370888266311674	0.8085972856543
phosphoribosylaminoimidazolesuccinocarboxamide synthase activity (GO:0004639)	-0.553228778570542	0.282192127978804	0.0656052962518568	0.488769870510228
