Representative_ASV	Beta	SE	P	FDR_BH	Kingdom	Phylum	Class	Order	Family	Genus	Species	Strain
s__Calditerrivibrio_nitroreducens	0.109031926070359	0.229876704366959	0.640984651646024	0.899071627407215	Bacteria	Deferribacteres	Deferribacteres	Deferribacterales	Deferribacteraceae	Calditerrivibrio	NA	NA
s__Flexistipes_sinusarabici	0.0310432406603513	0.227574234651216	0.893011803982679	0.937179009027491	Bacteria	Deferribacteres	Deferribacteres	Deferribacterales	Deferribacteraceae	Flexistipes	NA	NA
s__Deferribacter_desulfuricans	0.0730094662455097	0.347966381258793	0.836166590423674	0.926134101905943	Bacteria	Deferribacteres	Deferribacteres	Deferribacterales	Deferribacteraceae	Deferribacter	NA	NA
s__Thermotomaculum_hydrothermale	-0.0291743293497061	0.183385433408299	0.875371348729822	0.933269065096903	Bacteria	Acidobacteria	Holophagae	Thermotomaculales	Thermotomaculaceae	Thermotomaculum	NA	NA
s__Granulicella_tundricola	0.0373618677413423	0.346331842633561	0.915285224001176	0.95197596429158	Bacteria	Acidobacteria	Acidobacteriia	Acidobacteriales	Acidobacteriaceae	Granulicella	NA	NA
s__Candidatus_Solibacter_usitatus	0.12747545698764	0.200704557493199	0.533328725167541	0.899071627407215	Bacteria	Acidobacteria	Acidobacteriia	Bryobacterales	Solibacteraceae	Candidatus_Solibacter	NA	NA
s__Dictyoglomus_thermophilum	-0.524522669375404	0.4603574759304	0.269480392401273	0.899071627407215	Bacteria	Dictyoglomi	Dictyoglomia	Dictyoglomales	Dictyoglomaceae	Dictyoglomus	NA	NA
s__Persephonella_marina	-0.414209674944836	0.202775356032955	0.0560081248339315	0.791835723862546	Bacteria	Aquificae	Aquificae	Aquificales	Hydrogenothermaceae	Persephonella	NA	NA
s__Sulfurihydrogenibium_sp._YO3AOP1	-0.0624251300062386	0.425037650395346	0.884867390526553	0.936574084791059	Bacteria	Aquificae	Aquificae	Aquificales	Hydrogenothermaceae	Sulfurihydrogenibium	NA	NA
s__Hydrogenobacter_thermophilus	0.0824641119794436	0.214215409188138	0.704778776418599	0.899071627407215	Bacteria	Aquificae	Aquificae	Aquificales	Aquificaceae	Hydrogenobacter	NA	NA
s__Hydrogenobaculum_sp._Y04AAS1	0.364290146386653	0.220089925609578	0.115216940822989	0.899071627407215	Bacteria	Aquificae	Aquificae	Aquificales	Aquificaceae	Hydrogenobaculum	NA	NA
s__Aquifex_aeolicus	-1.09533990528157	0.327507377267403	0.00360875113955861	0.465158144399383	Bacteria	Aquificae	Aquificae	Aquificales	Aquificaceae	Aquifex	NA	NA
s__Chlamydia_gallinacea	0.274136587941351	0.31481566951652	0.395337270851919	0.899071627407215	Bacteria	Chlamydiae	Chlamydiia	Chlamydiales	Chlamydiaceae	Chlamydia	NA	NA
s__Candidatus_Protochlamydia_naegleriophila	0.0541554863495518	0.20942243656664	0.798882002118895	0.914975339215333	Bacteria	Chlamydiae	Chlamydiia	Parachlamydiales	Parachlamydiaceae	Candidatus_Protochlamydia	NA	NA
s__Neochlamydia_sp._S13	0.0991560145603808	0.216235307590249	0.652041251042108	0.899071627407215	Bacteria	Chlamydiae	Chlamydiia	Parachlamydiales	Parachlamydiaceae	Neochlamydia	NA	NA
s__Simkania_negevensis	0.279674940415264	0.304489743515715	0.370499984200337	0.899071627407215	Bacteria	Chlamydiae	Chlamydiia	Parachlamydiales	Simkaniaceae	Simkania	NA	NA
s__Humisphaera_borealis	0.103067156045078	0.225569839955704	0.653195290541396	0.899071627407215	Bacteria	Planctomycetes	Phycisphaerae	Tepidisphaerales	Tepidisphaeraceae	Humisphaera	NA	NA
s__Candidatus_Kuenenia_stuttgartiensis	-0.00895527231083745	0.18582040560508	0.962093013554514	0.976331176545807	Bacteria	Planctomycetes	Candidatus_Brocadiae	Candidatus_Brocadiales	Candidatus_Brocadiaceae	Candidatus_Kuenenia	NA	NA
s__Paludisphaera_borealis	0.281909067897103	0.250603996336661	0.275400891693089	0.899071627407215	Bacteria	Planctomycetes	Planctomycetia	Isosphaerales	Isosphaeraceae	Paludisphaera	NA	NA
s__Isosphaera_pallida	0.18910327773194	0.257464829939864	0.472115765127631	0.899071627407215	Bacteria	Planctomycetes	Planctomycetia	Isosphaerales	Isosphaeraceae	Isosphaera	NA	NA
s__Aquisphaera_giovannonii	-0.131433924090165	0.234557981028236	0.582150486412658	0.899071627407215	Bacteria	Planctomycetes	Planctomycetia	Isosphaerales	Isosphaeraceae	Aquisphaera	NA	NA
s__Crateriforma_conspicua	-0.203978331714365	0.228667457686976	0.384146665311528	0.899071627407215	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Crateriforma	NA	NA
s__Gimesia_alba	-0.499390178168017	0.568171685420436	0.391015275032785	0.899071627407215	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Gimesia	NA	NA
s__Pirellulimonas_nuda	0.102759125195521	0.228285323810224	0.657987613460336	0.899071627407215	Bacteria	Planctomycetes	Planctomycetia	Pirellulales	Lacipirellulaceae	Pirellulimonas	NA	NA
s__Botrimarina_mediterranea	-0.135330249250145	0.373417804495351	0.721266041609181	0.899071627407215	Bacteria	Planctomycetes	Planctomycetia	Pirellulales	Lacipirellulaceae	Botrimarina	NA	NA
s__Stieleria_neptunia	0.0883431457229567	0.214781065452532	0.685695846121023	0.899071627407215	Bacteria	Planctomycetes	Planctomycetia	Pirellulales	Pirellulaceae	Stieleria	NA	NA
s__Rubripirellula_lacrimiformis	0.0883431457229567	0.214781065452532	0.685695846121023	0.899071627407215	Bacteria	Planctomycetes	Planctomycetia	Pirellulales	Pirellulaceae	Rubripirellula	NA	NA
s__Pirellula_sp._SH-Sr6A	0.142529953611751	0.213530618935597	0.512925584403273	0.899071627407215	Bacteria	Planctomycetes	Planctomycetia	Pirellulales	Pirellulaceae	Pirellula	NA	NA
s__Lignipirellula_cremea	-0.158224834069997	0.380631875086283	0.682550587303902	0.899071627407215	Bacteria	Planctomycetes	Planctomycetia	Pirellulales	Pirellulaceae	Lignipirellula	NA	NA
s__Aureliella_helgolandensis	0.121966717918097	0.221013529473293	0.587836608108335	0.899071627407215	Bacteria	Planctomycetes	Planctomycetia	Pirellulales	Pirellulaceae	Aureliella	NA	NA
s__Roseimaritima_ulvae	-0.74326897058684	0.329794863277654	0.0369173841634114	0.726866677378476	Bacteria	Planctomycetes	Planctomycetia	Pirellulales	Pirellulaceae	Roseimaritima	NA	NA
s__Tuwongella_immobilis	0.18910327773194	0.257464829939864	0.472115765127631	0.899071627407215	Bacteria	Planctomycetes	Planctomycetia	Gemmatales	Gemmataceae	Tuwongella	NA	NA
s__Limnoglobus_roseus	0.390373399921542	0.481120744033679	0.42774496141424	0.899071627407215	Bacteria	Planctomycetes	Planctomycetia	Gemmatales	Gemmataceae	Limnoglobus	NA	NA
s__Gemmata_massiliana	-0.0354741853980302	0.449140019663969	0.937918014507904	0.969215601644336	Bacteria	Planctomycetes	Planctomycetia	Gemmatales	Gemmataceae	Gemmata	NA	NA
s__Urbifossiella_limnaea	0.554775390074268	0.531486770035672	0.310386404464886	0.899071627407215	Bacteria	Planctomycetes	Planctomycetia	Gemmatales	Gemmataceae	Urbifossiella	NA	NA
s__Ereboglobus_luteus	-0.232478360773704	0.237715159686626	0.341050951949659	0.899071627407215	Bacteria	Verrucomicrobia	Opitutae	Opitutales	Opitutaceae	Ereboglobus	NA	NA
s__Luteolibacter_sp._32A	-0.0995831143051664	0.203478623031559	0.63046682411492	0.899071627407215	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	Luteolibacter	NA	NA
s__Verrucomicrobium_spinosum	0.00222335684005303	0.234162884466231	0.992528711465866	0.996566464191847	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	Verrucomicrobium	NA	NA
s__Roseimicrobium_sp._ORNL1	-0.997834070158499	0.347580407621347	0.0101660524070427	0.513653174250579	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	Roseimicrobium	NA	NA
s__Akkermansia_muciniphila	0.177037396350838	0.344523429162932	0.613599240356769	0.899071627407215	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Akkermansiaceae	Akkermansia	NA	NA
s__Methylacidiphilum_kamchatkense	-0.739265966126014	0.317134674793838	0.0315735586128224	0.698324929897516	Bacteria	Verrucomicrobia	Methylacidiphilae	Methylacidiphilales	Methylacidiphilaceae	Methylacidiphilum	NA	NA
s__Leptospira_interrogans	1.24727737730865	0.491645353081915	0.0206555187904333	0.687752107120299	Bacteria	Spirochaetes	Spirochaetia	Leptospirales	Leptospiraceae	Leptospira	NA	NA
s__Brachyspira_murdochii	-0.351269157716489	0.494369196586643	0.486474409734928	0.899071627407215	Bacteria	Spirochaetes	Spirochaetia	Brachyspirales	Brachyspiraceae	Brachyspira	NA	NA
s__Sphaerochaeta_pleomorpha	-0.0252777197078439	0.218258150606804	0.909080910052285	0.946548452982856	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Sphaerochaetaceae	Sphaerochaeta	NA	NA
s__Thiospirochaeta_perfilievii	-0.152896986252222	0.343692319742846	0.661719851208433	0.899071627407215	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Thiospirochaeta	NA	NA
s__Spirochaeta_thermophila	-0.0743115505364755	0.451214867954831	0.871021668551196	0.932716712808096	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Spirochaeta	NA	NA
s__Treponema_ruminis	-0.618647850699483	0.245699623598894	0.0214922533475094	0.687752107120299	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	NA	NA
s__Borreliella_burgdorferi	-0.482762129705406	0.207353270731758	0.0317581653370578	0.698324929897516	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Borreliaceae	Borreliella	NA	NA
s__Borrelia_crocidurae	-0.565823804434138	0.18472914600709	0.00669980112043756	0.465158144399383	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Borreliaceae	Borrelia	NA	NA
s__Sneathia_vaginalis	0.26117495243441	0.191606027824286	0.189665522034839	0.899071627407215	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Sneathia	NA	NA
s__Sebaldella_termitidis	0.194164587860066	0.284406337516169	0.503488028127326	0.899071627407215	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Sebaldella	NA	NA
s__Pseudoleptotrichia_goodfellowii	0.186436220466175	0.239810752709833	0.447002816631844	0.899071627407215	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Pseudoleptotrichia	NA	NA
s__Streptobacillus_moniliformis	0.184959058041609	0.277184025854267	0.513058430786233	0.899071627407215	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Streptobacillus	NA	NA
s__Leptotrichia_buccalis	0.779851641214619	0.751937763921739	0.313411347526369	0.899071627407215	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Leptotrichia	NA	NA
s__Ilyobacter_polytropus	0.0733994893706929	0.211677172977279	0.732798385490204	0.899071627407215	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Ilyobacter	NA	NA
s__Fusobacterium_ulcerans	-0.503116758785456	0.515158873598085	0.341698967053586	0.899071627407215	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	NA	NA
s__Defluviitoga_tunisiensis	0.17616096446863	0.230599128371405	0.454808485633543	0.899071627407215	Bacteria	Thermotogae	Thermotogae	Petrotogales	Petrotogaceae	Defluviitoga	NA	NA
s__Petrotoga_mobilis	0.236361049385504	0.202788950815578	0.259008950670036	0.899071627407215	Bacteria	Thermotogae	Thermotogae	Petrotogales	Petrotogaceae	Petrotoga	NA	NA
s__Tepiditoga_spiralis	-0.602611179855932	0.268246744886232	0.0374589664718499	0.726866677378476	Bacteria	Thermotogae	Thermotogae	Petrotogales	Petrotogaceae	Tepiditoga	NA	NA
s__Fervidobacterium_nodosum	-0.22203178187093	0.234036724563646	0.355335151720432	0.899071627407215	Bacteria	Thermotogae	Thermotogae	Thermotogales	Fervidobacteriaceae	Fervidobacterium	NA	NA
s__Thermosipho_melanesiensis	0.112365138900821	0.242168257964475	0.648212731599315	0.899071627407215	Bacteria	Thermotogae	Thermotogae	Thermotogales	Fervidobacteriaceae	Thermosipho	NA	NA
s__Thermotoga_profunda	-0.677869415976979	0.336711916363868	0.0592949356395913	0.791835723862546	Bacteria	Thermotogae	Thermotogae	Thermotogales	Thermotogaceae	Thermotoga	NA	NA
s__Gemmatirosa_kalamazoonesis	-0.216440460758713	0.460726561658798	0.644152802595915	0.899071627407215	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatirosa	NA	NA
s__Candidatus_Cloacimonas_acidaminovorans	0.130019809966867	0.341593179831698	0.707934260152609	0.899071627407215	Bacteria	Candidatus_Cloacimonetes	Candidatus_Cloacimonas	Candidatus_Cloacimonas_acidaminovorans	NA	NA	NA	NA
s__Chlorobaculum_limnaeum	0.428251665254223	0.242147434807348	0.0939110915095671	0.883869096560631	Bacteria	Chlorobi	Chlorobia	Chlorobiales	Chlorobiaceae	Chlorobaculum	NA	NA
s__Chlorobium_phaeobacteroides	0.237579255490773	0.334522148182154	0.486677291326978	0.899071627407215	Bacteria	Chlorobi	Chlorobia	Chlorobiales	Chlorobiaceae	Chlorobium	NA	NA
s__Prosthecochloris_sp._HL-130-GSB	-0.48584973146075	0.469080150798173	0.314034112467006	0.899071627407215	Bacteria	Chlorobi	Chlorobia	Chlorobiales	Chlorobiaceae	Prosthecochloris	NA	NA
s__Salinibacter_ruber	0.111051027566919	0.229791899846081	0.634731651395669	0.899071627407215	Bacteria	Bacteroidetes	Bacteroidetes_Order_II._Incertae_sedis	Rhodothermaceae	Salinibacter	Salinibacter_ruber	NA	NA
s__Haliscomenobacter_hydrossis	0.0783783195137605	0.405275930019724	0.848815217332811	0.928195228253273	Bacteria	Bacteroidetes	Saprospiria	Saprospirales	Haliscomenobacteraceae	Haliscomenobacter	NA	NA
s__Paraflavitalea_soli	-0.189832923321503	0.225383419449696	0.410690672506374	0.899071627407215	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Chitinophagaceae	Paraflavitalea	NA	NA
s__Niabella_ginsenosidivorans	-0.203978331714365	0.228667457686976	0.384146665311528	0.899071627407215	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Chitinophagaceae	Niabella	NA	NA
s__Phnomibacter_ginsenosidimutans	-0.164231164832026	0.329936972631767	0.624675866181682	0.899071627407215	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Chitinophagaceae	Phnomibacter	NA	NA
s__Filimonas_lacunae	-0.0478350071075556	0.204192871349367	0.817424077363564	0.918024481732374	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Chitinophagaceae	Filimonas	NA	NA
s__Pseudobacter_ginsenosidimutans	-0.0674460223329067	0.216282890831447	0.75874405434934	0.901132707664378	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Chitinophagaceae	Pseudobacter	NA	NA
s__Pseudocnuella_soli	0.00233519573276094	0.745388159513095	0.997534804683967	0.997534804683967	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Chitinophagaceae	Pseudocnuella	NA	NA
s__Niastella_koreensis	0.775648219222875	0.267555272383693	0.00956560851380048	0.510165787402692	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Chitinophagaceae	Niastella	NA	NA
s__Panacibacter_ginsenosidivorans	-0.0338029421015416	0.209962430314354	0.873890351860773	0.933269065096903	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Chitinophagaceae	Panacibacter	NA	NA
s__Flavisolibacter_tropicus	-0.880666071891596	0.432955864277144	0.0569515943964783	0.791835723862546	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Chitinophagaceae	Flavisolibacter	NA	NA
s__Arachidicoccus_ginsenosidivorans	0.3248726079079	0.467451932307056	0.495938417724365	0.899071627407215	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Chitinophagaceae	Arachidicoccus	NA	NA
s__Chitinophaga_sp._KRA15-503	-0.328815969950506	0.251608063009563	0.207711637209655	0.899071627407215	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Chitinophagaceae	Chitinophaga	NA	NA
s__Anseongella_ginsenosidimutans	-0.259664929989608	0.582053321388129	0.660831480957652	0.899071627407215	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Anseongella	NA	NA
s__Pseudopedobacter_saltans	-0.0751542689744311	0.229934204491723	0.747550594698891	0.899071627407215	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Pseudopedobacter	NA	NA
s__Solitalea_canadensis	-0.229544970048589	0.232134154950693	0.335845504674244	0.899071627407215	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Solitalea	NA	NA
s__Pedobacter_heparinus	-1.0451623896872	0.515717091606045	0.0577790881243379	0.791835723862546	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Pedobacter	NA	NA
s__Olivibacter_sp._SDN3	0.51542142457859	0.242060429285369	0.0472882755584507	0.791835723862546	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Olivibacter	NA	NA
s__Sphingobacterium_sp._G1-14	1.03433867805139	0.597416141563913	0.100492510236481	0.899071627407215	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Sphingobacterium	NA	NA
s__Mucilaginibacter_mallensis	-0.963168323920974	0.32061087313188	0.0076160906743759	0.465158144399383	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Mucilaginibacter	NA	NA
s__Candidatus_Amoebophilus_asiaticus	-0.111569169855034	0.233371926396614	0.638351854364251	0.899071627407215	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Amoebophilaceae	Candidatus_Amoebophilus	NA	NA
s__Cardinium_endosymbiont_of_Bemisia_tabaci	0.0399269361624525	0.220769838864819	0.858503523497362	0.928195228253273	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Amoebophilaceae	Candidatus_Cardinium	NA	NA
s__Mangrovivirga_cuniculi	-0.569190616606136	0.435409301817205	0.20757985801157	0.899071627407215	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Mangrovivirgaceae	Mangrovivirga	NA	NA
s__Marivirga_tractuosa	0.148633516535805	0.257768925295422	0.571340454098893	0.899071627407215	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Marivirgaceae	Marivirga	NA	NA
s__Bernardetia_litoralis	0.205453180506441	0.315240432281392	0.522807512097184	0.899071627407215	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Bernardetiaceae	Bernardetia	NA	NA
s__Aquiflexum_balticum	0.0888933138665275	0.225348073617274	0.697867939897285	0.899071627407215	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cyclobacteriaceae	Aquiflexum	NA	NA
s__Cyclobacterium_marinum	-0.199028913034571	0.277610687734574	0.482614101644442	0.899071627407215	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cyclobacteriaceae	Cyclobacterium	NA	NA
s__Belliella_baltica	-1.01234838173256	0.415180471441983	0.0253466182302795	0.698324929897516	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cyclobacteriaceae	Belliella	NA	NA
s__Algoriphagus_sanaruensis	0.354498491401948	0.239532516873232	0.156174201553732	0.899071627407215	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cyclobacteriaceae	Algoriphagus	NA	NA
s__Echinicola_sp._20G	-0.220558311220276	0.490284654220163	0.658183563212746	0.899071627407215	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cyclobacteriaceae	Echinicola	NA	NA
s__Rufibacter_radiotolerans	0.234828241170706	0.380041473345778	0.544379569389727	0.899071627407215	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Hymenobacteraceae	Rufibacter	NA	NA
s__Pontibacter_russatus	-0.242975196343607	0.241846100848947	0.328372037178421	0.899071627407215	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Hymenobacteraceae	Pontibacter	NA	NA
s__Adhaeribacter_swui	0.406136741880428	0.306166859400396	0.201252384498423	0.899071627407215	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Hymenobacteraceae	Adhaeribacter	NA	NA
s__Hymenobacter_sp._DG01	-0.230184546908948	0.284795188082961	0.429502295754705	0.899071627407215	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Hymenobacteraceae	Hymenobacter	NA	NA
s__Flammeovirga_sp._MY04	0.100489353564191	0.603278796192056	0.869563699577534	0.932716712808096	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Flammeovirgaceae	Flammeovirga	NA	NA
s__Aquirufa_nivalisilvae	-0.05385880804895	0.211718192534536	0.802078399687705	0.914975339215333	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Aquirufa	NA	NA
s__Dyadobacter_fermentans	0.0164389030164933	0.410930029023128	0.968530199812533	0.981825756937731	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Dyadobacter	NA	NA
s__Rhodocytophaga_rosea	-0.124680317789243	0.298147341119185	0.680759604061262	0.899071627407215	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Rhodocytophaga	NA	NA
s__Arcticibacterium_luteifluviistationis	0.404186996801197	0.37570573256993	0.296222407697136	0.899071627407215	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Arcticibacterium	NA	NA
s__Cytophaga_hutchinsonii	0.652017694458198	0.456010263484472	0.169893891239427	0.899071627407215	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Cytophaga	NA	NA
s__Runella_sp._SP2	-0.525289867631016	0.274466229766404	0.071675462893158	0.859278391964063	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Runella	NA	NA
s__Spirosoma_sp._KCTC_42546	-0.437285294967962	0.45683090431915	0.351139853394608	0.899071627407215	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Spirosoma	NA	NA
s__Alkalitalea_saponilacus	-0.271173523933652	0.183252256134809	0.156221007446299	0.899071627407215	Bacteria	Bacteroidetes	Bacteroidia	Marinilabiliales	Marinilabiliaceae	Alkalitalea	NA	NA
s__Labilibaculum_antarcticum	0.303181240511124	0.19725393398938	0.141683285742992	0.899071627407215	Bacteria	Bacteroidetes	Bacteroidia	Marinilabiliales	Marinifilaceae	Labilibaculum	NA	NA
s__Draconibacterium_orientale	0.124260699250331	0.226342082883713	0.589754879445011	0.899071627407215	Bacteria	Bacteroidetes	Bacteroidia	Marinilabiliales	Prolixibacteraceae	Draconibacterium	NA	NA
s__Maribellus_comscasis	0.491205202175211	0.271047756070842	0.086663968504075	0.868131403633054	Bacteria	Bacteroidetes	Bacteroidia	Marinilabiliales	Prolixibacteraceae	Maribellus	NA	NA
s__Tenuifilum_thalassicum	0.152889777866662	0.28213718658106	0.594533622580534	0.899071627407215	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Tenuifilaceae	Tenuifilum	NA	NA
s__Paludibacter_propionicigenes	0.0653042883322934	0.201359481481062	0.749436574407399	0.899071627407215	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Paludibacteraceae	Paludibacter	NA	NA
