Representative_ASV	Beta	SE	P	FDR_BH	Rank1	Rank2	Rank3	Rank4	Rank5	Rank6	Rank7
3704	-0.0837478561445035	0.725097381360219	0.909328540416304	0.9837345585253	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pasteurellales	f__Pasteurellaceae	g__Otariodibacter	NA
3706	-0.270245020660936	0.789537197423188	0.736102272242162	0.9837345585253	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pasteurellales	f__Pasteurellaceae	g__Phocoenobacter	NA
3708	-0.336134872513416	0.574875673855634	0.566001236723649	0.9837345585253	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pasteurellales	f__Pasteurellaceae	g__uncultured	NA
14674	0.201081346532948	0.566696332038162	0.726839717616419	0.9837345585253	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pasteurellales	f__Pasteurellaceae	g__Frederiksenia	NA
3692	0.181096366299963	0.647662707490497	0.78296040984256	0.9837345585253	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pasteurellales	f__Pasteurellaceae	g__Avibacterium	NA
3697	0.148343393480864	0.377747695322402	0.699149070314261	0.9837345585253	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pasteurellales	f__Pasteurellaceae	g__Gallibacterium	NA
3705	0.119796305216558	0.659657191303111	0.857922981985946	0.9837345585253	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pasteurellales	f__Pasteurellaceae	g__Pasteurella	NA
26797	-0.132416501785403	0.47481574823153	0.783515866110959	0.9837345585253	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pasteurellales	f__Pasteurellaceae	g__Rodentibacter	NA
46360	-1.273161411339	0.793721689333838	0.12610704974165	0.9837345585253	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Neisseriaceae	g__uncultured	NA
46273	0.67150292908694	0.799059408953462	0.411727021068579	0.9837345585253	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Comamonadaceae	g__Diaphorobacter	NA
46269	0.753441700355375	0.847778222780909	0.385873757964789	0.9837345585253	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Comamonadaceae	g__Comamonas	NA
46327	-0.0462055375700312	0.693230420640009	0.947593108089638	0.9837345585253	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Hydrogenophilaceae	g__Hydrogenophilus	NA
3711	-1.12044563043352	1.10694282935309	0.324856933114552	0.9837345585253	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	NA
26328	0.890190718762065	0.789492710326534	0.274317467858658	0.9837345585253	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Beggiatoales	f__Beggiatoaceae	g__Beggiatoa	NA
25953	0.662729287749518	0.856411899130372	0.449067924136241	0.9837345585253	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Azospirillales	f__Azospirillaceae	g__Skermanella	NA
11439	0.0233243136179373	0.609173254685427	0.969879142208043	0.9837345585253	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Rhizobiales Incertae Sedis	g__Phreatobacter	NA
2642	0.121520289932935	0.408614277087068	0.769569075888729	0.9837345585253	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Rubellimicrobium	NA
1851	-1.19779202599897	1.58742147086193	0.46027662446714	0.9837345585253	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Lactococcus	NA
1831	-0.618237329749586	0.824323613039002	0.462949741801447	0.9837345585253	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Enterococcaceae	g__Enterococcus	NA
45286	0.242136056836194	0.933437957636057	0.798268327745214	0.9837345585253	k__Bacteria	p__Firmicutes	c__Bacilli	o__Staphylococcales	f__Gemellaceae	g__Gemella	NA
45150	0.360148711373664	0.325147112817889	0.282596050360099	0.9837345585253	k__Bacteria	p__Firmicutes	c__Bacilli	o__Acholeplasmatales	f__Acholeplasmataceae	g__Acholeplasma	NA
45574	0.195557410477352	0.594273535236215	0.745900948527036	0.9837345585253	k__Bacteria	p__Firmicutes	c__Clostridia	o__Peptostreptococcales-Tissierellales	f__	g__Anaerococcus	NA
45587	0.494197490398255	0.493688776413028	0.330080047681896	0.9837345585253	k__Bacteria	p__Firmicutes	c__Clostridia	o__Peptostreptococcales-Tissierellales	f__Anaerovoracaceae	g__[Eubacterium] nodatum group	NA
45623	-0.693249914010558	0.711825829512884	0.34301156484404	0.9837345585253	k__Bacteria	p__Firmicutes	c__Clostridia	o__Peptostreptococcales-Tissierellales	f__Peptostreptococcaceae	g__Filifactor	NA
45629	1.376253168611	1.01774164071898	0.193038058291098	0.9837345585253	k__Bacteria	p__Firmicutes	c__Clostridia	o__Peptostreptococcales-Tissierellales	f__Peptostreptococcaceae	g__Peptostreptococcus	NA
45616	-0.310446417568308	0.774664215965769	0.693321324379498	0.9837345585253	k__Bacteria	p__Firmicutes	c__Clostridia	o__Peptostreptococcales-Tissierellales	f__	g__Parvimonas	NA
45427	0.687922659850712	0.56335732696376	0.237797519511866	0.9837345585253	k__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Catonella	NA
45444	0.6905954726919	0.697845562787221	0.335481655978887	0.9837345585253	k__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Lachnoanaerobaculum	NA
45502	-0.200478584110487	1.08878659989726	0.855969740432034	0.9837345585253	k__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__uncultured	NA
46624	0.716756669982105	1.13852146728184	0.53689838630086	0.9837345585253	k__Bacteria	p__Spirochaetota	c__Spirochaetia	o__Spirochaetales	f__Spirochaetaceae	g__Treponema	NA
43698	0.594968116053208	1.07260416637743	0.585930557808035	0.9837345585253	k__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Pseudonocardiales	f__Pseudonocardiaceae	g__Pseudonocardia	NA
43354	1.03869361672593	0.505706785364053	0.0547994360137928	0.9837345585253	k__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Corynebacteriales	f__Mycobacteriaceae	g__Mycobacterium	NA
1686	-1.11904720421562	0.788405884786719	0.172874599496002	0.9837345585253	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Anoxybacillus	NA
1727	-0.00994699346114567	0.0964860319289279	0.919029392442152	0.9837345585253	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Virgibacillus	NA
1722	-0.00994699346114567	0.0964860319289279	0.919029392442152	0.9837345585253	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Tenuibacillus	NA
1700	-0.00994699346114567	0.0964860319289279	0.919029392442152	0.9837345585253	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Halobacillus	NA
1707	-0.00994699346114567	0.0964860319289279	0.919029392442152	0.9837345585253	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Oceanobacillus	NA
1729	-0.00994699346114567	0.0964860319289279	0.919029392442152	0.9837345585253	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__uncultured	NA
1726	-0.00994699346114567	0.0964860319289279	0.919029392442152	0.9837345585253	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Ureibacillus	NA
1718	-0.00994699346114567	0.0964860319289279	0.919029392442152	0.9837345585253	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Saliterribacillus	NA
1684	-0.00994699346114567	0.0964860319289279	0.919029392442152	0.9837345585253	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Amphibacillus	NA
1708	-0.00994699346114567	0.0964860319289279	0.919029392442152	0.9837345585253	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Ornithinibacillus	NA
1767	-0.00994699346114567	0.0964860319289279	0.919029392442152	0.9837345585253	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Planococcaceae	g__Solibacillus	NA
1762	-0.197577490708285	0.25114290924652	0.441685110041872	0.9837345585253	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Planococcaceae	g__Lysinibacillus	NA
25618	-0.00994699346114567	0.0964860319289279	0.919029392442152	0.9837345585253	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Planococcaceae	g__[Renibacterium] salmoninarum group	NA
11273	-0.00994699346114567	0.0964860319289279	0.919029392442152	0.9837345585253	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Planococcaceae	g__Psychrobacillus	NA
1768	-0.00994699346114567	0.0964860319289279	0.919029392442152	0.9837345585253	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Planococcaceae	g__Sporosarcina	NA
25617	-0.494445975525861	0.471268311078245	0.307978252295084	0.9837345585253	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Planococcaceae	g__Savagea	NA
1764	-0.00994699346114567	0.0964860319289279	0.919029392442152	0.9837345585253	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Planococcaceae	g__Planococcus	NA
11272	-0.00994699346114567	0.0964860319289279	0.919029392442152	0.9837345585253	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Planococcaceae	g__Domibacillus	NA
1769	-0.00994699346114567	0.0964860319289279	0.919029392442152	0.9837345585253	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Planococcaceae	g__Viridibacillus	NA
1754	-0.00994699346114567	0.0964860319289279	0.919029392442152	0.9837345585253	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Planococcaceae	g__Bhargavaea	NA
1773	-0.00994699346114567	0.0964860319289279	0.919029392442152	0.9837345585253	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Sporolactobacillaceae	g__Sporolactobacillus	NA
1852	-0.450104828610029	0.496308128142733	0.376437807175322	0.9837345585253	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Lactovum	NA
45259	-0.0867006476205903	0.417603093191479	0.837860460021643	0.9837345585253	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Floricoccus	NA
1821	-0.250985260270643	0.645012224463079	0.701754463075603	0.9837345585253	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Carnobacteriaceae	g__Granulicatella	NA
11279	-0.00994699346114567	0.0964860319289279	0.919029392442152	0.9837345585253	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Carnobacteriaceae	g__Jeotgalibaca	NA
1808	-0.00994699346114567	0.0964860319289279	0.919029392442152	0.9837345585253	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Aerococcaceae	g__Globicatella	NA
1804	-0.409520391750626	0.654432300199016	0.539323752854209	0.9837345585253	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Aerococcaceae	g__Aerococcus	NA
45258	-0.00994699346114567	0.0964860319289279	0.919029392442152	0.9837345585253	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Listeriaceae	g__Listeria	NA
45257	-0.448456148984105	0.534108756125676	0.412126869123944	0.9837345585253	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Listeriaceae	g__Brochothrix	NA
1843	-0.471469950391751	0.455249015422781	0.314088152209821	0.9837345585253	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Leuconostocaceae	g__Weissella	NA
1841	-0.118220575472001	0.111560538623535	0.303295144440742	0.9837345585253	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Leuconostocaceae	g__Leuconostoc	NA
45262	-0.00994699346114567	0.0964860319289279	0.919029392442152	0.9837345585253	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Vagococcaceae	g__Vagococcus	NA
45277	-0.132001479246996	0.74027692795841	0.860468178153865	0.9837345585253	k__Bacteria	p__Firmicutes	c__Bacilli	o__Paenibacillales	f__Paenibacillaceae	g__Paenibacillus	NA
45281	-0.00994699346114567	0.0964860319289279	0.919029392442152	0.9837345585253	k__Bacteria	p__Firmicutes	c__Bacilli	o__Paenibacillales	f__Paenibacillaceae	g__uncultured	NA
45274	0.27235914500939	0.329887450935193	0.419832478372002	0.9837345585253	k__Bacteria	p__Firmicutes	c__Bacilli	o__Paenibacillales	f__Paenibacillaceae	g__Cohnella	NA
45242	-0.00994699346114567	0.0964860319289279	0.919029392442152	0.9837345585253	k__Bacteria	p__Firmicutes	c__Bacilli	o__Exiguobacterales	f__Exiguobacteraceae	g__Exiguobacterium	NA
45221	-0.286556835536253	0.351140649786807	0.42512611565692	0.9837345585253	k__Bacteria	p__Firmicutes	c__Bacilli	o__Erysipelotrichales	f__Erysipelotrichaceae	g__Erysipelothrix	NA
45182	-0.924546630339376	0.743159341312493	0.229429264338704	0.9837345585253	k__Bacteria	p__Firmicutes	c__Bacilli	o__Brevibacillales	f__Brevibacillaceae	g__Brevibacillus	NA
45162	-0.00994699346114567	0.0964860319289279	0.919029392442152	0.9837345585253	k__Bacteria	p__Firmicutes	c__Bacilli	o__Alicyclobacillales	f__Alicyclobacillaceae	g__Effusibacillus	NA
43534	-0.566833009151344	0.387545994640576	0.160812917642109	0.9837345585253	k__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Micrococcales	f__Microbacteriaceae	g__Microbacterium	NA
43509	-0.00994699346114567	0.0964860319289279	0.919029392442152	0.9837345585253	k__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Micrococcales	f__Microbacteriaceae	g__Curtobacterium	NA
43493	-0.00994699346114567	0.0964860319289279	0.919029392442152	0.9837345585253	k__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Micrococcales	f__Microbacteriaceae	g__Agromyces	NA
43528	-0.00994699346114567	0.0964860319289279	0.919029392442152	0.9837345585253	k__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Micrococcales	f__Microbacteriaceae	g__Leucobacter	NA
43356	0.215283333926798	0.259231855457894	0.417154699760601	0.9837345585253	k__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Corynebacteriales	f__Nocardiaceae	g__Gordonia	NA
43359	0.820945714332633	0.572601227778441	0.168797581228491	0.9837345585253	k__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Corynebacteriales	f__Nocardiaceae	g__Rhodococcus	NA
43344	-2.15538596587644	0.865318989983338	0.0227357938005994	0.9837345585253	k__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Corynebacteriales	f__Corynebacteriaceae	g__Corynebacterium	NA
43715	0.232224667813994	0.28003359045182	0.417811279604399	0.9837345585253	k__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Streptomycetales	f__Streptomycetaceae	g__Streptomyces	NA
43648	0.341393578832241	0.299812672537638	0.269761339148416	0.9837345585253	k__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Propionibacteriales	f__Nocardioidaceae	g__Nocardioides	NA
43314	-1.0348327203867	0.859162458870012	0.244008267913799	0.9837345585253	k__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Actinomycetales	f__Actinomycetaceae	g__Actinomyces	NA
43305	-0.00994699346114567	0.0964860319289279	0.919029392442152	0.9837345585253	k__Bacteria	p__Actinobacteriota	c__Acidimicrobiia	o__Microtrichales	f__Microtrichaceae	g__Sva0996 marine group	NA
46221	-1.26852801867922	0.932527544536442	0.190524788155192	0.9837345585253	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Burkholderia-Caballeronia-Paraburkholderia	NA
46388	-0.573240130757534	0.818435512002808	0.492626353514142	0.9837345585253	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Oxalobacteraceae	g__Massilia	NA
