Representative_ASV	Beta	SE	P	FDR_BH	Rank1	Rank2	Rank3	Rank4	Rank5	Rank6	Rank7
1688	0.745566631145064	0.771540421077076	0.346681553878941	0.54396442708077	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Bacillus	NA
1696	-1.09676267557659	0.978513126264332	0.277085206247851	0.478469179310881	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Geobacillus	NA
45295	0.445064671628229	0.759457466254775	0.565132292082847	0.742817570543438	k__Bacteria	p__Firmicutes	c__Bacilli	o__Staphylococcales	f__Staphylococcaceae	g__Staphylococcus	NA
45329	0.945678479100165	1.28109147679212	0.46991963391894	0.667285880164894	k__Bacteria	p__Firmicutes	c__Clostridia	o__Christensenellales	f__Christensenellaceae	g__Christensenellaceae R-7 group	NA
45479	0.000816303948496608	0.77734466732467	0.999173677697679	0.999173677697679	k__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Stomatobaculum	NA
45473	-1.30790350162396	0.828428177399931	0.131799335828572	0.31063079979514	k__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Oribacterium	NA
45584	0.0706453978938687	0.657188555836015	0.915584309882204	0.965356211996317	k__Bacteria	p__Firmicutes	c__Clostridia	o__Peptostreptococcales-Tissierellales	f__Anaerovoracaceae	g__Mogibacterium	NA
45617	0.0102111968796248	0.741965926951751	0.989170971359478	0.994494005259207	k__Bacteria	p__Firmicutes	c__Clostridia	o__Peptostreptococcales-Tissierellales	f__Peptostreptococcaceae	g__Peptoniphilus	NA
46354	-0.00664574901027085	1.04160687595897	0.994979484964982	0.998495313533763	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Neisseriaceae	g__Neisseria	NA
46315	-0.439609862233148	0.768465069259946	0.57435548899645	0.744826296232839	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Comamonadaceae	g__uncultured	NA
46260	0.210649884365187	1.03367613174896	0.840806080662808	0.921524518180647	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Comamonadaceae	g__Acidovorax	NA
46298	-0.574246412932112	0.672126936189846	0.404126943783754	0.598292101497852	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Comamonadaceae	g__Rhodoferax	NA
46272	0.374515682464155	1.04424262191041	0.724030414576585	0.846154019189224	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Comamonadaceae	g__Delftia	NA
46230	0.70886473819043	1.14665825499849	0.544186900315331	0.722191961166141	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Ralstonia	NA
3698	0.760058502598269	0.739211372431797	0.317474380327796	0.520471837234926	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pasteurellales	f__Pasteurellaceae	g__Haemophilus	NA
3690	-1.08914685227489	0.896839990873757	0.240277219501116	0.446426152515507	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pasteurellales	f__Pasteurellaceae	g__Actinobacillus	NA
3691	-1.00553133795996	0.964709743315112	0.311063625690072	0.518135306134782	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pasteurellales	f__Pasteurellaceae	g__Aggregatibacter	NA
46463	-1.27216345782489	1.38867017663858	0.371724413234759	0.572193676740768	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales	f__Enterobacteriaceae	g__Escherichia-Shigella	NA
26828	0.132518793709195	1.38788267117329	0.924986403161763	0.967573254136062	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Steroidobacterales	f__Steroidobacteraceae	g__Steroidobacter	NA
3327	0.231845300797301	1.33618293212439	0.864184477979243	0.922022132398701	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Aeromonadales	f__Succinivibrionaceae	g__Anaerobiospirillum	NA
3723	-0.297630577058495	0.924345210142716	0.751169154013275	0.861947635312202	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Pseudomonas	NA
3818	0.620979167861398	0.667939510517554	0.364830955787406	0.565124788352206	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Xanthomonadaceae	g__Stenotrophomonas	NA
26151	0.164955646976676	1.08815436759225	0.881194731667628	0.933803372364203	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Xanthobacteraceae	g__Bradyrhizobium	NA
26083	-0.374671042319406	1.01608010541659	0.716621694099645	0.845102202596839	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Pleomorphomonadaceae	g__Chthonobacter	NA
2852	1.35452884489532	1.13509037188853	0.248235017041365	0.451700583720024	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Sphingomonadales	f__Sphingomonadaceae	g__Sphingomonas	NA
45860	-0.715538123888665	0.811077162677397	0.389294357672438	0.583427955561859	k__Bacteria	p__Fusobacteriota	c__Fusobacteriia	o__Fusobacteriales	f__Fusobacteriaceae	g__Fusobacterium	NA
45867	0.0814390740525637	0.779895290748336	0.917988362183845	0.965587758741526	k__Bacteria	p__Fusobacteriota	c__Fusobacteriia	o__Fusobacteriales	f__Leptotrichiaceae	g__Leptotrichia	NA
45872	0.648714021144371	0.974968797575834	0.514250751902815	0.69546292162095	k__Bacteria	p__Fusobacteriota	c__Fusobacteriia	o__Fusobacteriales	f__Leptotrichiaceae	g__uncultured	NA
43656	0.212796692616284	1.102320288425	0.849085732107248	0.922022132398701	k__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Propionibacteriales	f__Propionibacteriaceae	g__Cutibacterium	NA
43329	-0.409696464474224	0.679695624580594	0.554184350693776	0.733745247538613	k__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Bifidobacteriales	f__Bifidobacteriaceae	g__Bifidobacterium	NA
43773	-0.365828839271967	0.660508741957856	0.586490530699885	0.755812301385133	k__Bacteria	p__Actinobacteriota	c__Coriobacteriia	o__Coriobacteriales	f__Coriobacteriaceae	g__Collinsella	NA
45003	-0.299540600828437	0.714926182973814	0.680187167341632	0.823766121641892	k__Bacteria	p__Desulfobacterota	c__Desulfovibrionia	o__Desulfovibrionales	f__Desulfovibrionaceae	g__Bilophila	NA
47962	1.61513496248602	1.05575708772372	0.143441714291465	0.329253227089654	k__Nucletmycea	p__Ascomycota	c__Eurotiomycetes	o__Eurotiales	f__Aspergillaceae	g__Aspergillus	NA
44495	1.51768309368591	0.833657360523276	0.0853492469439719	0.234195035092638	k__Bacteria	p__Campilobacterota	c__Campylobacteria	o__Campylobacterales	f__Helicobacteraceae	g__uncultured	NA
44513	1.44964085223296	0.925453493316645	0.134663465576416	0.314768923651869	k__Bacteria	p__Campilobacterota	c__Campylobacteria	o__Campylobacterales	f__Sulfurovaceae	g__Sulfurovum	NA
3704	-0.755944474649933	0.739219804666905	0.320033478248503	0.521767258551103	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pasteurellales	f__Pasteurellaceae	g__Otariodibacter	NA
3706	-0.407389051174971	0.82477825516471	0.627323528226265	0.786577845546399	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pasteurellales	f__Pasteurellaceae	g__Phocoenobacter	NA
3708	-0.278080038965939	0.604788302764442	0.651166831277379	0.802146172528897	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pasteurellales	f__Pasteurellaceae	g__uncultured	NA
14674	-0.776909023745528	0.567311320071294	0.187700916284567	0.384888521478823	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pasteurellales	f__Pasteurellaceae	g__Frederiksenia	NA
3692	-1.1707918374554	0.621934036561914	0.0760354816316776	0.222619348282438	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pasteurellales	f__Pasteurellaceae	g__Avibacterium	NA
3697	0.0877531527057631	0.397141648223669	0.827609220167654	0.914556492325346	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pasteurellales	f__Pasteurellaceae	g__Gallibacterium	NA
3705	-1.05828174290211	0.645631715442991	0.118543857755427	0.290228065539148	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pasteurellales	f__Pasteurellaceae	g__Pasteurella	NA
26797	-0.481011601499971	0.485760947143814	0.335190558710883	0.535284480144225	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pasteurellales	f__Pasteurellaceae	g__Rodentibacter	NA
46360	-1.3657860332973	0.829233360533146	0.116894777222429	0.28742958208805	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Neisseriaceae	g__uncultured	NA
46273	-0.0496330478936798	0.853835752268916	0.954285939405661	0.978238439927481	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Comamonadaceae	g__Diaphorobacter	NA
46269	-0.449163580284475	0.901808867925768	0.62446557515742	0.786577845546399	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Comamonadaceae	g__Comamonas	NA
46327	0.562212787457743	0.714609908049879	0.441669455807055	0.641606779791323	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Hydrogenophilaceae	g__Hydrogenophilus	NA
3711	1.51254599102917	1.1384421674395	0.200575466724152	0.401372522004208	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	NA
26328	-0.432956754481507	0.850240069451795	0.616785758001596	0.782642556989149	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Beggiatoales	f__Beggiatoaceae	g__Beggiatoa	NA
25953	0.83838799027441	0.890922897566355	0.359146532962979	0.561970332570172	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Azospirillales	f__Azospirillaceae	g__Skermanella	NA
11439	-0.422627262067701	0.630796076255147	0.511368450103439	0.695189729420888	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Rhizobiales Incertae Sedis	g__Phreatobacter	NA
2642	0.0212809535472923	0.429365914834508	0.961015932182279	0.978238439927481	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Rubellimicrobium	NA
1851	0.737854343897568	1.68121126149166	0.665969353727515	0.81000126963004	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Lactococcus	NA
1831	-1.175824873106	0.832609706984755	0.174941938562716	0.370772466804561	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Enterococcaceae	g__Enterococcus	NA
45286	-0.403944080474435	0.975701744811541	0.683762803575539	0.824075893025504	k__Bacteria	p__Firmicutes	c__Bacilli	o__Staphylococcales	f__Gemellaceae	g__Gemella	NA
45150	0.480829150761145	0.333542949852447	0.166593013109129	0.359790233634924	k__Bacteria	p__Firmicutes	c__Bacilli	o__Acholeplasmatales	f__Acholeplasmataceae	g__Acholeplasma	NA
45574	-0.103362562324477	0.624363854497715	0.870357368014962	0.925773380210671	k__Bacteria	p__Firmicutes	c__Clostridia	o__Peptostreptococcales-Tissierellales	f__	g__Anaerococcus	NA
45587	-0.222830173594655	0.529136510186079	0.678652821584905	0.823664108248347	k__Bacteria	p__Firmicutes	c__Clostridia	o__Peptostreptococcales-Tissierellales	f__Anaerovoracaceae	g__[Eubacterium] nodatum group	NA
45623	0.0519864030218897	0.7655057422346	0.946605026566907	0.974363687655344	k__Bacteria	p__Firmicutes	c__Clostridia	o__Peptostreptococcales-Tissierellales	f__Peptostreptococcaceae	g__Filifactor	NA
45629	-0.0780013838239959	1.11961370993587	0.945225968775954	0.974363687655344	k__Bacteria	p__Firmicutes	c__Clostridia	o__Peptostreptococcales-Tissierellales	f__Peptostreptococcaceae	g__Peptostreptococcus	NA
45616	0.691728684710032	0.799222608838675	0.398152561476156	0.593571272751855	k__Bacteria	p__Firmicutes	c__Clostridia	o__Peptostreptococcales-Tissierellales	f__	g__Parvimonas	NA
45427	0.277398012406411	0.611045062425478	0.655274338122198	0.802146172528897	k__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Catonella	NA
45444	-0.43100614072625	0.74427675930663	0.569702593577303	0.744826296232839	k__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Lachnoanaerobaculum	NA
45502	-1.64318604282069	1.07477883140624	0.143682356081397	0.329253227089654	k__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__uncultured	NA
46624	0.626188853810541	1.19750142130303	0.607412339542372	0.777050019955106	k__Bacteria	p__Spirochaetota	c__Spirochaetia	o__Spirochaetales	f__Spirochaetaceae	g__Treponema	NA
43698	0.253655750359667	1.13238678125154	0.825279354364665	0.914556492325346	k__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Pseudonocardiales	f__Pseudonocardiaceae	g__Pseudonocardia	NA
43354	0.230066174030434	0.58647901566893	0.699454754765753	0.832893712173894	k__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Corynebacteriales	f__Mycobacteriaceae	g__Mycobacterium	NA
1686	-1.07147791783043	0.834103551216682	0.215223577972868	0.417225229653888	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Anoxybacillus	NA
1727	0.306529760729053	0.0708257898928607	0.000405211416972377	0.00166782670174138	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Virgibacillus	NA
1722	0.306529760729053	0.0708257898928607	0.000405211416972377	0.00166782670174138	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Tenuibacillus	NA
1700	0.306529760729053	0.0708257898928607	0.000405211416972377	0.00166782670174138	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Halobacillus	NA
1707	0.306529760729053	0.0708257898928607	0.000405211416972377	0.00166782670174138	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Oceanobacillus	NA
1729	0.306529760729053	0.0708257898928607	0.000405211416972377	0.00166782670174138	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__uncultured	NA
1726	0.306529760729053	0.0708257898928607	0.000405211416972377	0.00166782670174138	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Ureibacillus	NA
1718	0.306529760729053	0.0708257898928607	0.000405211416972377	0.00166782670174138	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Saliterribacillus	NA
1684	0.306529760729053	0.0708257898928607	0.000405211416972377	0.00166782670174138	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Amphibacillus	NA
1708	0.306529760729053	0.0708257898928607	0.000405211416972377	0.00166782670174138	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Ornithinibacillus	NA
1767	0.306529760729053	0.0708257898928607	0.000405211416972377	0.00166782670174138	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Planococcaceae	g__Solibacillus	NA
1762	0.430242176496398	0.247810679897099	0.0996180940385206	0.260751508819722	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Planococcaceae	g__Lysinibacillus	NA
25618	0.306529760729053	0.0708257898928607	0.000405211416972377	0.00166782670174138	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Planococcaceae	g__[Renibacterium] salmoninarum group	NA
11273	0.306529760729053	0.0708257898928607	0.000405211416972377	0.00166782670174138	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Planococcaceae	g__Psychrobacillus	NA
1768	0.306529760729053	0.0708257898928607	0.000405211416972377	0.00166782670174138	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Planococcaceae	g__Sporosarcina	NA
25617	0.591242757351439	0.489452780763557	0.242692184944194	0.447324925508711	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Planococcaceae	g__Savagea	NA
1764	0.306529760729053	0.0708257898928607	0.000405211416972377	0.00166782670174138	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Planococcaceae	g__Planococcus	NA
11272	0.306529760729053	0.0708257898928607	0.000405211416972377	0.00166782670174138	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Planococcaceae	g__Domibacillus	NA
1769	0.306529760729053	0.0708257898928607	0.000405211416972377	0.00166782670174138	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Planococcaceae	g__Viridibacillus	NA
1754	0.306529760729053	0.0708257898928607	0.000405211416972377	0.00166782670174138	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Planococcaceae	g__Bhargavaea	NA
1773	0.306529760729053	0.0708257898928607	0.000405211416972377	0.00166782670174138	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Sporolactobacillaceae	g__Sporolactobacillus	NA
1852	0.524160817877279	0.517482426397292	0.324528128152297	0.525162327038475	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Lactovum	NA
45259	0.206486447673081	0.435580243296532	0.641164352462119	0.796895737852262	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Floricoccus	NA
1821	0.169350537164628	0.677820116874584	0.80553570806572	0.901561259361603	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Carnobacteriaceae	g__Granulicatella	NA
11279	0.306529760729053	0.0708257898928607	0.000405211416972377	0.00166782670174138	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Carnobacteriaceae	g__Jeotgalibaca	NA
1808	0.306529760729053	0.0708257898928607	0.000405211416972377	0.00166782670174138	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Aerococcaceae	g__Globicatella	NA
1804	0.250477090325079	0.69093573664603	0.721186062660737	0.846154019189224	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Aerococcaceae	g__Aerococcus	NA
45258	0.306529760729053	0.0708257898928607	0.000405211416972377	0.00166782670174138	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Listeriaceae	g__Listeria	NA
45257	0.595656676458476	0.553219989322202	0.295830305982352	0.499258918304991	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Listeriaceae	g__Brochothrix	NA
1843	0.64833108025028	0.466870095662715	0.181876912123982	0.379801787082433	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Leuconostocaceae	g__Weissella	NA
1841	0.0923622358724162	0.118557843125513	0.446073522284583	0.644706770121229	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Leuconostocaceae	g__Leuconostoc	NA
45262	0.306529760729053	0.0708257898928607	0.000405211416972377	0.00166782670174138	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Vagococcaceae	g__Vagococcus	NA
45277	-1.20490447027043	0.722922685196657	0.112876845526019	0.281201966047277	k__Bacteria	p__Firmicutes	c__Bacilli	o__Paenibacillales	f__Paenibacillaceae	g__Paenibacillus	NA
45281	0.306529760729053	0.0708257898928607	0.000405211416972377	0.00166782670174138	k__Bacteria	p__Firmicutes	c__Bacilli	o__Paenibacillales	f__Paenibacillaceae	g__uncultured	NA
45274	-0.107105606993344	0.351397305216399	0.764015221269526	0.867739206008862	k__Bacteria	p__Firmicutes	c__Bacilli	o__Paenibacillales	f__Paenibacillaceae	g__Cohnella	NA
45242	0.306529760729053	0.0708257898928607	0.000405211416972377	0.00166782670174138	k__Bacteria	p__Firmicutes	c__Bacilli	o__Exiguobacterales	f__Exiguobacteraceae	g__Exiguobacterium	NA
45221	0.488909876382969	0.356689989104868	0.187324429739605	0.384888521478823	k__Bacteria	p__Firmicutes	c__Bacilli	o__Erysipelotrichales	f__Erysipelotrichaceae	g__Erysipelothrix	NA
45182	0.39937539320899	0.806369081610549	0.626397051435397	0.786577845546399	k__Bacteria	p__Firmicutes	c__Bacilli	o__Brevibacillales	f__Brevibacillaceae	g__Brevibacillus	NA
45162	0.306529760729053	0.0708257898928607	0.000405211416972377	0.00166782670174138	k__Bacteria	p__Firmicutes	c__Bacilli	o__Alicyclobacillales	f__Alicyclobacillaceae	g__Effusibacillus	NA
43534	0.754862412490296	0.391158396365156	0.0695437586359316	0.211234518209675	k__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Micrococcales	f__Microbacteriaceae	g__Microbacterium	NA
43509	0.306529760729053	0.0708257898928607	0.000405211416972377	0.00166782670174138	k__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Micrococcales	f__Microbacteriaceae	g__Curtobacterium	NA
43493	0.306529760729053	0.0708257898928607	0.000405211416972377	0.00166782670174138	k__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Micrococcales	f__Microbacteriaceae	g__Agromyces	NA
43528	0.306529760729053	0.0708257898928607	0.000405211416972377	0.00166782670174138	k__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Micrococcales	f__Microbacteriaceae	g__Leucobacter	NA
43356	-0.0234780449675673	0.276850648573092	0.933353316924226	0.973954954348898	k__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Corynebacteriales	f__Nocardiaceae	g__Gordonia	NA
43359	-0.0620592391764748	0.633427124687098	0.923035881488695	0.967345299420838	k__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Corynebacteriales	f__Nocardiaceae	g__Rhodococcus	NA
43344	-0.478191468694112	1.04582391814845	0.652969674572769	0.802146172528897	k__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Corynebacteriales	f__Corynebacteriaceae	g__Corynebacterium	NA
43715	-0.0483005122015541	0.298893353014355	0.873422621515248	0.927297287889085	k__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Streptomycetales	f__Streptomycetaceae	g__Streptomyces	NA
43648	0.471996278292657	0.305804332627622	0.140118046806301	0.326176436827783	k__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Propionibacteriales	f__Nocardioidaceae	g__Nocardioides	NA
43314	-1.29480502818169	0.885100101153584	0.160739877645307	0.356641603525525	k__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Actinomycetales	f__Actinomycetaceae	g__Actinomyces	NA
43305	0.306529760729053	0.0708257898928607	0.000405211416972377	0.00166782670174138	k__Bacteria	p__Actinobacteriota	c__Acidimicrobiia	o__Microtrichales	f__Microtrichaceae	g__Sva0996 marine group	NA
46221	-1.34136217730122	0.976674878742165	0.18649520579741	0.384888521478823	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Burkholderia-Caballeronia-Paraburkholderia	NA
46388	0.300691116046663	0.866673247193499	0.732653153055057	0.851016341380925	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Oxalobacteraceae	g__Massilia	NA
